,Time,Bus_No,Station_No,Next_station,Remain_distance,Total_distance
7693,12:28:56,26728,15,马甸桥东,1096,10515
7694,12:29:21,26728,15,马甸桥东,752,10859
7695,12:29:46,26728,15,马甸桥东,412,11199
7696,12:30:11,26728,15,马甸桥东,76,11535
7697,12:30:36,26728,15,马甸桥东,0,11611
7698,12:31:01,26728,16,安华桥西,404,12125
7699,12:31:26,26728,16,安华桥西,96,12433
7700,12:31:51,26728,16,安华桥西,0,12529
7701,12:32:16,26728,17,安贞桥西,693,12701
7702,12:32:41,26728,17,安贞桥西,357,13037
7703,12:33:06,26728,17,安贞桥西,0,13394
7704,12:33:56,26728,18,安贞桥东,567,13562
7705,12:34:21,26728,18,安贞桥东,229,13900
7706,12:34:46,26728,18,安贞桥东,0,14129
7707,12:35:11,26728,19,和平西桥,599,13795
7708,12:35:36,26728,19,和平西桥,370,14024
7709,12:36:01,26728,19,和平西桥,186,14208
7710,12:38:06,26728,19,和平西桥,72,14322
7711,12:38:31,26728,19,和平西桥,0,14394
7712,12:39:21,26728,20,和平东桥,140,15019
7713,12:39:46,26728,20,和平东桥,43,15116
7714,12:40:11,26728,20,和平东桥,14,15145
7715,12:40:36,26728,20,和平东桥,0,15159
7716,12:41:01,26728,21,太阳宫桥,599,15275
7717,12:41:26,26728,21,太阳宫桥,570,15304
7718,12:41:51,26728,21,太阳宫桥,396,15478
7719,12:42:16,26728,21,太阳宫桥,232,15642
7720,12:42:41,26728,21,太阳宫桥,64,15810
7721,12:43:06,26728,21,太阳宫桥,0,15874
7722,12:43:56,26728,22,西坝河,581,16426
7723,12:44:21,26728,22,西坝河,316,16691
7724,12:44:46,26728,22,西坝河,28,16979
7725,12:45:11,26728,22,西坝河,0,17007
7726,12:45:36,26728,23,静安庄东,881,16951
7727,12:46:01,26728,23,静安庄东,590,17242
7728,12:46:26,26728,23,静安庄东,327,17505
7729,12:49:21,26728,23,静安庄东,102,17730
7730,12:49:46,26728,24,三元桥南,715,18589
7731,12:50:11,26728,24,三元桥南,650,18654
7732,12:51:01,26728,24,三元桥南,505,18799
7733,12:51:26,26728,24,三元桥南,323,18981
7734,12:51:51,26728,24,三元桥南,107,19197
7735,12:52:16,26728,24,三元桥南,0,19304
7736,12:53:06,26728,25,亮马桥,1240,19938
7737,12:53:31,26728,25,亮马桥,1009,20169
7738,12:53:56,26728,25,亮马桥,846,20332
7739,12:54:21,26728,25,亮马桥,719,20459
7740,12:54:46,26728,25,亮马桥,597,20581
7741,12:55:11,26728,25,亮马桥,391,20787
7742,12:55:36,26728,25,亮马桥,56,21122
7743,12:56:01,26728,25,亮马桥,0,21178
7744,12:56:26,26728,26,白家庄,1657,20577
7745,12:56:51,26728,26,白家庄,1499,20735
7746,12:57:16,26728,26,白家庄,1246,20988
7747,12:57:41,26728,26,白家庄,1004,21230
7748,12:58:06,26728,26,白家庄,772,21462
7749,12:58:31,26728,26,白家庄,537,21697
7750,12:58:56,26728,26,白家庄,260,21974
7751,12:59:21,26728,26,白家庄,0,22234
7752,13:00:11,26728,27,呼家楼南,882,22056
7753,13:00:36,26728,27,呼家楼南,694,22244
7754,13:01:01,26728,27,呼家楼南,667,22271
7755,13:01:51,26728,27,呼家楼南,506,22432
7756,13:02:16,26728,27,呼家楼南,274,22664
7757,13:02:41,26728,27,呼家楼南,202,22736
7758,13:04:46,26728,27,呼家楼南,92,22846
7759,13:05:11,26728,27,呼家楼南,0,22938
7760,13:05:36,26728,28,大北窑北,597,23033
7761,13:06:01,26728,28,大北窑北,443,23187
7762,13:06:26,26728,28,大北窑北,266,23364
7763,13:06:51,26728,28,大北窑北,254,23376
7764,13:08:31,26728,28,大北窑北,102,23528
7765,13:08:56,26728,28,大北窑北,0,23630
7766,13:10:11,26728,29,大北窑南,431,24326
7767,13:10:36,26728,29,大北窑南,349,24408
7768,13:11:01,26728,29,大北窑南,190,24567
7769,13:11:26,26728,29,大北窑南,42,24715
7770,13:11:51,26728,29,大北窑南,0,24757
7771,13:12:41,26728,30,双井桥北,990,24452
7772,13:14:21,26728,30,双井桥北,799,24643
7773,13:14:46,26728,30,双井桥北,574,24868
7774,13:15:11,26728,30,双井桥北,303,25139
7775,13:15:36,26728,30,双井桥北,94,25348
7776,13:16:01,26728,30,双井桥北,0,25442
7777,13:16:51,26728,31,双井桥南,456,26193
7778,13:18:31,26728,31,双井桥南,271,26378
7779,13:18:56,26728,31,双井桥南,18,26631
7780,13:19:21,26728,31,双井桥南,0,26649
7781,13:20:11,26728,32,潘家园桥北,927,26820
7782,13:20:36,26728,32,潘家园桥北,666,27081
7783,13:21:01,26728,32,潘家园桥北,347,27400
7784,13:21:26,26728,32,潘家园桥北,0,27747
7785,13:22:16,26728,33,十里河桥北,915,27343
7786,13:22:41,26728,33,十里河桥北,606,27652
7787,13:23:06,26728,33,十里河桥北,310,27948
7788,13:23:31,26728,33,十里河桥北,247,28011
7789,13:23:56,26728,33,十里河桥北,175,28083
7790,13:24:46,26728,33,十里河桥北,0,28258
7791,13:25:36,26728,34,十里河桥南,397,29294
7792,13:26:01,26728,34,十里河桥南,371,29320
7793,13:26:26,26728,34,十里河桥南,298,29393
7794,13:27:16,26728,34,十里河桥南,154,29537
7795,13:28:56,26728,34,十里河桥南,0,29691
7796,13:29:46,26728,35,方庄桥东,1275,29128
7797,13:30:11,26728,35,方庄桥东,1004,29399
7798,13:30:36,26728,35,方庄桥东,730,29673
7799,13:31:01,26728,35,方庄桥东,439,29964
7800,13:31:26,26728,35,方庄桥东,128,30275
7801,13:32:16,26728,36,方庄桥西,587,30974
7802,13:32:41,26728,36,方庄桥西,296,31265
7803,13:33:06,26728,36,方庄桥西,0,31561
7804,13:33:56,26728,37,刘家窑桥,891,32108
7805,13:34:21,26728,37,刘家窑桥,589,32410
7806,13:34:46,26728,37,刘家窑桥,400,32599
7807,13:35:11,26728,37,刘家窑桥,0,32999
7808,13:36:01,26728,38,木樨园桥东,1311,32744
7809,13:36:26,26728,38,木樨园桥东,1082,32973
7810,13:36:51,26728,38,木樨园桥东,805,33250
7811,13:37:16,26728,38,木樨园桥东,485,33570
7812,13:37:41,26728,38,木樨园桥东,129,33926
7813,13:38:06,26728,38,木樨园桥东,0,34055
7814,13:38:31,26728,39,木樨园桥西,852,34036
7815,13:38:56,26728,39,木樨园桥西,503,34385
7816,13:39:21,26728,39,木樨园桥西,167,34721
7817,13:39:46,26728,39,木樨园桥西,0,34888
7818,13:40:11,26728,40,洋桥西,712,36221
7819,13:40:36,26728,40,洋桥西,418,36515
7820,13:41:01,26728,40,洋桥西,0,36933
7821,13:42:16,26728,41,草桥,1685,37151
7822,13:42:41,26728,41,草桥,1318,37518
7823,13:43:06,26728,41,草桥,958,37878
7824,13:43:31,26728,41,草桥,606,38230
7825,13:43:56,26728,41,草桥,263,38573
7826,13:44:21,26728,41,草桥,0,38836
7827,13:45:11,26728,42,玉泉营桥西,1671,38215
7828,13:45:36,26728,42,玉泉营桥西,1416,38470
7829,13:46:01,26728,42,玉泉营桥西,1105,38781
7830,13:46:26,26728,42,玉泉营桥西,833,39053
7831,13:46:51,26728,42,玉泉营桥西,528,39358
7832,13:47:16,26728,42,玉泉营桥西,182,39704
7833,13:47:41,26728,42,玉泉营桥西,0,39886
7834,13:48:31,26728,43,夏家胡同,749,41486
7835,13:48:56,26728,43,夏家胡同,501,41734
7836,13:49:21,26728,43,夏家胡同,179,42056
7837,13:49:46,26728,43,夏家胡同,0,42235
7838,13:50:36,26728,44,丽泽桥,2191,40824
7839,13:51:01,26728,44,丽泽桥,1947,41068
7840,13:51:26,26728,44,丽泽桥,1856,41159
7841,13:52:16,26728,44,丽泽桥,1465,41550
7842,13:52:41,26728,44,丽泽桥,1168,41847
7843,13:53:06,26728,44,丽泽桥,870,42145
7844,13:53:31,26728,44,丽泽桥,701,42314
7845,13:53:56,26728,44,丽泽桥,502,42513
7846,13:54:21,26728,44,丽泽桥,276,42739
7847,13:54:44,26728,44,丽泽桥,0,43015
7848,13:55:31,26728,45,西局,633,43185
7849,13:55:56,26728,45,西局,335,43483
7850,13:56:21,26728,45,西局,0,43818
7851,13:57:11,26728,46,六里桥南,464,44398
7852,13:57:33,26728,46,六里桥南,172,44690
7853,13:57:56,26728,46,六里桥南,0,44862
7854,13:58:46,26728,47,六里桥北里,804,45363
7855,13:59:11,26728,47,六里桥北里,697,45470
7856,13:59:36,26728,47,六里桥北里,566,45601
7857,13:59:57,26728,47,六里桥北里,405,45762
7858,14:00:19,26728,47,六里桥北里,196,45971
7859,14:00:41,26728,47,六里桥北里,0,46167
7860,14:01:31,26728,48,公主坟南,1166,46713
7861,14:01:56,26728,48,公主坟南,1031,46848
7862,14:02:20,26728,48,公主坟南,883,46996
7863,14:02:41,26728,48,公主坟南,715,47164
7864,14:03:03,26728,48,公主坟南,620,47259
7865,14:03:26,26728,48,公主坟南,482,47397
7866,14:03:48,26728,48,公主坟南,360,47519
7867,14:04:11,26728,48,公主坟南,239,47640
7868,14:04:34,26728,48,公主坟南,123,47756
7869,14:04:56,26728,48,公主坟南,0,47879
7870,14:05:41,26728,49,玉渊潭西门,1478,46822
7871,14:06:06,26728,49,玉渊潭西门,1303,46997
7872,14:06:27,26728,49,玉渊潭西门,1198,47102
7873,14:06:48,26728,49,玉渊潭西门,998,47302
7874,14:07:11,26728,49,玉渊潭西门,774,47526
7875,14:07:34,26728,49,玉渊潭西门,586,47714
7876,14:07:56,26728,49,玉渊潭西门,354,47946
7877,14:08:21,26728,49,玉渊潭西门,71,48229
7878,14:08:46,26728,50,航天桥南,304,48496
7879,14:09:11,26728,50,航天桥南,291,48509
7880,14:09:36,26728,50,航天桥南,179,48621
7881,14:10:01,26728,50,航天桥南,38,48762
7882,14:10:51,26728,50,航天桥南,0,48800
7883,14:11:41,26728,51,航天桥西,335,48665
7884,14:13:21,26728,2,航天桥北,288,1205
7885,14:13:46,26728,51,航天桥西,134,48866
7886,14:14:11,26728,51,航天桥西,63,48937
7887,14:15:01,26728,1,航天桥西,0,0
7888,14:15:51,26728,51,航天桥西,322,48678
7889,14:16:16,26728,51,航天桥西,309,48691
7890,14:16:41,26728,2,航天桥北,280,1213
7891,14:17:06,26728,51,航天桥西,25,48975
7892,15:15:01,26728,1,航天桥西,0,0
7893,15:15:51,26728,2,航天桥北,382,1111
7894,15:16:16,26728,2,航天桥北,297,1196
7895,15:16:41,26728,51,航天桥西,71,48929
7896,15:17:06,26728,51,航天桥西,25,48975
7897,15:39:57,26728,1,航天桥西,0,0
7898,15:41:12,26728,2,航天桥北,385,1108
7899,15:41:34,26728,2,航天桥北,280,1213
7900,15:41:57,26728,2,航天桥北,229,1264
7901,15:42:22,26728,2,航天桥北,14,1479
7902,15:42:45,26728,2,航天桥北,0,1493
7903,15:43:07,26728,3,花园桥北,685,1505
7904,15:43:29,26728,3,花园桥北,450,1740
7905,15:43:51,26728,3,花园桥北,196,1994
7906,15:44:12,26728,3,花园桥北,0,2190
7907,15:44:57,26728,4,紫竹桥,386,2439
7908,15:45:22,26728,4,紫竹桥,0,2825
7909,15:46:12,26728,5,万寿寺,408,3259
7910,15:46:37,26728,5,万寿寺,142,3525
7911,15:46:58,26728,5,万寿寺,0,3667
7912,15:47:47,26728,6,为公桥,646,3588
7913,15:48:10,26728,6,为公桥,389,3845
7914,15:48:32,26728,6,为公桥,148,4086
7915,15:48:53,26728,6,为公桥,112,4122
7916,15:49:17,26728,6,为公桥,0,4234
7917,15:50:07,26728,7,苏州桥南,358,4616
7918,15:50:57,26728,7,苏州桥南,156,4818
7919,15:51:22,26728,7,苏州桥南,0,4974
7920,15:52:07,26728,8,三义庙,509,4818
7921,15:52:32,26728,8,三义庙,323,5004
7922,15:52:57,26728,8,三义庙,150,5177
7923,15:53:22,26728,8,三义庙,0,5327
7924,15:53:47,26728,9,四通桥西,250,5629
7925,15:54:12,26728,9,四通桥西,0,5879
7926,15:54:37,26728,10,四通桥东,431,6700
7927,15:55:02,26728,10,四通桥东,187,6944
7928,15:55:27,26728,10,四通桥东,172,6959
7929,15:57:57,26728,10,四通桥东,97,7034
7930,15:58:22,26728,10,四通桥东,0,7131
7931,15:59:12,26728,11,大钟寺,992,6755
7932,15:59:37,26728,11,大钟寺,734,7013
7933,16:00:02,26728,11,大钟寺,464,7283
7934,16:00:27,26728,11,大钟寺,329,7418
7935,16:02:07,26728,11,大钟寺,212,7535
7936,16:02:32,26728,11,大钟寺,0,7747
7937,16:03:22,26728,12,地铁大钟寺站,375,7735
7938,16:03:47,26728,12,地铁大钟寺站,103,8007
7939,16:04:12,26728,12,地铁大钟寺站,13,8097
7940,16:04:37,26728,13,蓟门桥西,214,9320
7941,16:05:02,26728,13,蓟门桥西,0,9534
7942,16:05:52,26728,14,北太平桥西,1143,9884
7943,16:06:17,26728,14,北太平桥西,822,10205
7944,16:06:42,26728,14,北太平桥西,501,10526
7945,16:07:07,26728,14,北太平桥西,219,10808
7946,16:07:32,26728,14,北太平桥西,0,11027
7947,16:08:22,26728,15,马甸桥东,1275,10336
7948,16:08:47,26728,15,马甸桥东,978,10633
7949,16:09:12,26728,15,马甸桥东,665,10946
7950,16:09:37,26728,15,马甸桥东,356,11255
7951,16:10:02,26728,15,马甸桥东,59,11552
7952,16:10:27,26728,15,马甸桥东,0,11611
7953,16:11:42,26728,16,安华桥西,236,12293
7954,16:12:07,26728,16,安华桥西,0,12529
7955,16:12:57,26728,17,安贞桥西,554,12840
7956,16:13:22,26728,17,安贞桥西,413,12981
7957,16:13:47,26728,17,安贞桥西,196,13198
7958,16:14:12,26728,17,安贞桥西,131,13263
7959,16:14:37,26728,17,安贞桥西,0,13394
7960,16:15:27,26728,18,安贞桥东,727,13402
7961,16:15:52,26728,18,安贞桥东,672,13457
7962,16:16:17,26728,18,安贞桥东,646,13483
7963,16:16:42,26728,18,安贞桥东,539,13590
7964,16:17:07,26728,18,安贞桥东,373,13756
7965,16:17:32,26728,18,安贞桥东,284,13845
7966,16:17:57,26728,18,安贞桥东,147,13982
7967,16:18:22,26728,18,安贞桥东,0,14129
7968,16:19:12,26728,19,和平西桥,587,13807
7969,16:19:37,26728,19,和平西桥,500,13894
7970,16:20:02,26728,19,和平西桥,343,14051
7971,16:20:27,26728,19,和平西桥,223,14171
7972,16:20:52,26728,19,和平西桥,72,14322
7973,16:21:42,26728,19,和平西桥,0,14394
7974,16:22:07,26728,20,和平东桥,14,15145
7975,16:22:32,26728,20,和平东桥,0,15159
7976,16:23:22,26728,21,太阳宫桥,642,15232
7977,16:23:47,26728,21,太阳宫桥,489,15385
7978,16:24:12,26728,21,太阳宫桥,296,15578
7979,16:24:37,26728,21,太阳宫桥,78,15796
7980,16:25:02,26728,21,太阳宫桥,0,15874
7981,16:25:27,26728,22,西坝河,593,16414
7982,16:25:52,26728,22,西坝河,360,16647
7983,16:26:17,26728,22,西坝河,95,16912
7984,16:26:42,26728,22,西坝河,0,17007
7985,16:27:32,26728,23,静安庄东,881,16951
7986,16:27:57,26728,23,静安庄东,647,17185
7987,16:28:22,26728,23,静安庄东,383,17449
7988,16:28:47,26728,23,静安庄东,313,17519
7989,16:30:02,26728,23,静安庄东,299,17533
7990,16:30:27,26728,23,静安庄东,313,17519
7991,16:31:42,26728,23,静安庄东,299,17533
7992,16:32:07,26728,23,静安庄东,74,17758
7993,16:32:32,26728,23,静安庄东,0,17832
7994,16:33:22,26728,24,三元桥南,545,18759
7995,16:33:47,26728,24,三元桥南,310,18994
7996,16:34:37,26728,24,三元桥南,0,19304
7997,16:35:02,26728,25,亮马桥,1262,19916
7998,16:35:27,26728,25,亮马桥,995,20183
7999,16:35:52,26728,25,亮马桥,706,20472
8000,16:36:17,26728,25,亮马桥,440,20738
8001,16:36:42,26728,25,亮马桥,259,20919
8002,16:37:07,26728,25,亮马桥,42,21136
8003,16:37:32,26728,25,亮马桥,0,21178
8004,16:37:57,26728,26,白家庄,1737,20497
8005,16:38:22,26728,26,白家庄,1604,20630
8006,16:38:45,26728,26,白家庄,1516,20718
8007,16:39:32,26728,26,白家庄,1392,20842
8008,16:39:57,26728,26,白家庄,1305,20929
8009,16:40:22,26728,26,白家庄,1217,21017
8010,16:40:47,26728,26,白家庄,1137,21097
8011,16:41:12,26728,26,白家庄,927,21307
8012,16:41:37,26728,26,白家庄,700,21534
8013,16:42:02,26728,26,白家庄,510,21724
8014,16:42:27,26728,26,白家庄,315,21919
8015,16:42:52,26728,26,白家庄,141,22093
8016,16:43:17,26728,26,白家庄,0,22234
8017,16:44:07,26728,27,呼家楼南,917,22021
8018,16:44:32,26728,27,呼家楼南,794,22144
8019,16:44:57,26728,27,呼家楼南,764,22174
8020,16:45:47,26728,27,呼家楼南,735,22203
8021,16:46:12,26728,27,呼家楼南,604,22334
8022,16:46:37,26728,27,呼家楼南,380,22558
8023,16:47:02,26728,27,呼家楼南,287,22651
8024,16:47:27,26728,27,呼家楼南,254,22684
8025,16:47:52,26728,27,呼家楼南,242,22696
8026,16:48:17,26728,27,呼家楼南,254,22684
8027,16:48:42,26728,27,呼家楼南,242,22696
8028,16:49:07,26728,27,呼家楼南,189,22749
8029,16:49:32,26728,27,呼家楼南,64,22874
8030,16:49:57,26728,27,呼家楼南,0,22938
8031,16:50:47,26728,28,大北窑北,584,23046
8032,16:51:12,26728,28,大北窑北,413,23217
8033,16:51:37,26728,28,大北窑北,331,23299
8034,16:52:27,26728,28,大北窑北,266,23364
8035,16:52:52,26728,28,大北窑北,144,23486
8036,16:53:17,26728,28,大北窑北,57,23573
8037,16:53:42,26728,28,大北窑北,45,23585
8038,16:54:57,26728,28,大北窑北,0,23630
8039,16:57:02,26728,29,大北窑南,518,24239
8040,16:57:27,26728,29,大北窑南,431,24326
8041,16:57:52,26728,29,大北窑南,425,24332
8042,16:59:32,26728,29,大北窑南,440,24317
8043,16:59:57,26728,29,大北窑南,349,24408
8044,17:00:22,26728,29,大北窑南,336,24421
8045,17:02:27,26728,29,大北窑南,213,24544
8046,17:02:52,26728,29,大北窑南,13,24744
8047,17:03:17,26728,29,大北窑南,0,24757
8048,17:04:07,26728,30,双井桥北,1022,24420
8049,17:05:22,26728,30,双井桥北,972,24470
8050,17:11:37,26728,32,潘家园桥北,1084,26663
8051,17:12:02,26728,32,潘家园桥北,1040,26707
8052,17:12:27,26728,32,潘家园桥北,956,26791
8053,17:12:52,26728,32,潘家园桥北,873,26874
8054,17:13:17,26728,32,潘家园桥北,666,27081
8055,17:13:42,26728,32,潘家园桥北,318,27429
8056,17:14:07,26728,32,潘家园桥北,44,27703
8057,17:14:32,26728,32,潘家园桥北,0,27747
8058,17:16:12,26728,33,十里河桥北,703,27555
8059,17:16:37,26728,33,十里河桥北,469,27789
8060,17:17:02,26728,33,十里河桥北,205,28053
8061,17:17:27,26728,33,十里河桥北,0,28258
8062,17:18:17,26728,34,十里河桥南,358,29333
8063,17:18:42,26728,34,十里河桥南,180,29511
8064,17:19:07,26728,34,十里河桥南,172,29519
8065,17:21:37,26728,34,十里河桥南,0,29691
8066,17:22:52,26728,35,方庄桥东,1253,29150
8067,17:23:17,26728,35,方庄桥东,1017,29386
8068,17:23:42,26728,35,方庄桥东,785,29618
8069,17:24:07,26728,35,方庄桥东,693,29710
8070,17:24:32,26728,35,方庄桥东,595,29808
8071,17:24:57,26728,35,方庄桥东,491,29912
8072,17:25:22,26728,35,方庄桥东,253,30150
8073,17:25:47,26728,35,方庄桥东,0,30403
8074,17:26:37,26728,36,方庄桥西,543,31018
8075,17:27:02,26728,36,方庄桥西,296,31265
8076,17:27:27,26728,36,方庄桥西,0,31561
8077,17:28:17,26728,37,刘家窑桥,921,32078
8078,17:28:42,26728,37,刘家窑桥,589,32410
8079,17:29:32,26728,37,刘家窑桥,0,32999
8080,17:30:22,26728,38,木樨园桥东,1298,32757
8081,17:30:47,26728,38,木樨园桥东,1040,33015
8082,17:31:12,26728,38,木樨园桥东,794,33261
8083,17:31:37,26728,38,木樨园桥东,499,33556
8084,17:32:02,26728,38,木樨园桥东,273,33782
8085,17:32:27,26728,38,木樨园桥东,0,34055
8086,17:33:17,26728,39,木樨园桥西,767,34121
8087,17:33:42,26728,39,木樨园桥西,461,34427
8088,17:34:07,26728,39,木樨园桥西,206,34682
8089,17:34:32,26728,39,木樨园桥西,0,34888
8090,17:34:57,26728,40,洋桥西,723,36210
8091,17:35:22,26728,40,洋桥西,585,36348
8092,17:35:47,26728,40,洋桥西,321,36612
8093,17:36:12,26728,40,洋桥西,252,36681
8094,17:36:37,26728,40,洋桥西,0,36933
8095,17:37:27,26728,41,草桥,1714,37122
8096,17:37:52,26728,41,草桥,1388,37448
8097,17:38:17,26728,41,草桥,1021,37815
8098,17:38:42,26728,41,草桥,635,38201
8099,17:39:07,26728,41,草桥,292,38544
8100,17:39:32,26728,41,草桥,0,38836
8101,17:40:47,26728,42,玉泉营桥西,1615,38271
8102,17:41:12,26728,42,玉泉营桥西,1274,38612
8103,17:41:37,26728,42,玉泉营桥西,923,38963
8104,17:42:02,26728,42,玉泉营桥西,565,39321
8105,17:42:27,26728,42,玉泉营桥西,194,39692
8106,17:42:52,26728,42,玉泉营桥西,0,39886
8107,17:43:42,26728,43,夏家胡同,920,41315
8108,17:44:07,26728,43,夏家胡同,638,41597
8109,17:44:32,26728,43,夏家胡同,274,41961
8110,17:44:57,26728,43,夏家胡同,0,42235
8111,17:45:47,26728,44,丽泽桥,2015,41000
8112,17:46:12,26728,44,丽泽桥,1749,41266
8113,17:46:37,26728,44,丽泽桥,1414,41601
8114,17:47:02,26728,44,丽泽桥,1057,41958
8115,17:47:27,26728,44,丽泽桥,726,42289
8116,17:47:52,26728,44,丽泽桥,584,42431
8117,17:48:17,26728,44,丽泽桥,454,42561
8118,17:48:42,26728,44,丽泽桥,169,42846
8119,17:49:07,26728,44,丽泽桥,0,43015
8120,17:49:32,26728,45,西局,633,43185
8121,17:49:57,26728,45,西局,281,43537
8122,17:50:22,26728,45,西局,0,43818
8123,17:51:12,26728,46,六里桥南,424,44438
8124,17:51:37,26728,46,六里桥南,113,44749
8125,17:52:02,26728,46,六里桥南,0,44862
8126,17:52:47,26728,47,六里桥北里,930,45237
8127,17:53:12,26728,47,六里桥北里,871,45296
8128,17:53:35,26728,47,六里桥北里,804,45363
8129,17:53:57,26728,47,六里桥北里,683,45484
8130,17:54:22,26728,47,六里桥北里,543,45624
8131,17:54:45,26728,47,六里桥北里,383,45784
8132,17:55:07,26728,47,六里桥北里,167,46000
8133,17:55:32,26728,47,六里桥北里,0,46167
8134,17:56:17,26728,48,公主坟南,1126,46753
8135,17:56:40,26728,48,公主坟南,1072,46807
8136,17:57:02,26728,48,公主坟南,976,46903
8137,17:57:25,26728,48,公主坟南,896,46983
8138,17:57:47,26728,48,公主坟南,811,47068
8139,17:58:12,26728,48,公主坟南,620,47259
8140,17:58:33,26728,48,公主坟南,389,47490
8141,17:58:57,26728,48,公主坟南,239,47640
8142,17:59:20,26728,48,公主坟南,137,47742
8143,17:59:42,26728,48,公主坟南,0,47879
8144,18:00:54,26728,49,玉渊潭西门,1422,46878
8145,18:01:17,26728,49,玉渊潭西门,1198,47102
8146,18:01:40,26728,49,玉渊潭西门,1101,47199
8147,18:02:02,26728,49,玉渊潭西门,1010,47290
8148,18:02:27,26728,49,玉渊潭西门,920,47380
8149,18:02:51,26728,49,玉渊潭西门,803,47497
8150,18:03:12,26728,49,玉渊潭西门,759,47541
8151,18:03:37,26728,49,玉渊潭西门,681,47619
8152,18:04:00,26728,49,玉渊潭西门,599,47701
8153,18:04:22,26728,49,玉渊潭西门,472,47828
8154,18:04:47,26728,49,玉渊潭西门,220,48080
8155,18:05:08,26728,49,玉渊潭西门,44,48256
8156,18:05:29,26728,50,航天桥南,291,48509
8157,18:05:52,26728,50,航天桥南,250,48550
8158,18:06:17,26728,50,航天桥南,51,48749
8159,18:06:42,26728,50,航天桥南,38,48762
8160,18:07:54,26728,50,航天桥南,0,48800
8161,18:08:42,26728,51,航天桥西,430,48570
8162,18:10:18,26728,51,航天桥西,416,48584
8163,18:10:41,26728,2,航天桥北,288,1205
8164,18:11:02,26728,2,航天桥北,202,1291
8165,18:11:27,26728,51,航天桥西,97,48903
8166,18:11:52,26728,1,航天桥西,0,0
8167,18:13:07,26728,2,航天桥北,416,1077
8168,18:13:57,26728,2,航天桥北,397,1096
8169,18:14:22,26728,2,航天桥北,280,1213
8170,18:14:47,26728,51,航天桥西,103,48897
8171,18:15:12,26728,51,航天桥西,12,48988
8172,18:15:36,26728,1,航天桥西,0,0
8173,18:42:52,26728,51,航天桥西,0,49000
8174,18:51:32,26728,1,航天桥西,0,0
8175,18:51:57,26728,2,航天桥北,409,1084
8176,18:52:22,26728,2,航天桥北,351,1142
8177,18:52:47,26728,2,航天桥北,190,1303
8178,18:53:12,26728,2,航天桥北,44,1449
8179,18:53:37,26728,2,航天桥北,0,1493
8180,18:54:02,26728,3,花园桥北,777,1413
8181,18:54:27,26728,3,花园桥北,522,1668
8182,18:54:48,26728,3,花园桥北,288,1902
8183,18:55:11,26728,3,花园桥北,0,2190
8184,18:55:53,26728,4,紫竹桥,524,2301
8185,18:56:15,26728,4,紫竹桥,290,2535
8186,18:56:37,26728,4,紫竹桥,0,2825
8187,18:57:21,26728,5,万寿寺,398,3269
8188,18:57:42,26728,5,万寿寺,153,3514
8189,18:58:07,26728,5,万寿寺,0,3667
8190,18:58:32,26728,6,为公桥,728,3506
8191,18:58:54,26728,6,为公桥,497,3737
8192,18:59:17,26728,6,为公桥,263,3971
8193,18:59:40,26728,6,为公桥,100,4134
8194,19:00:27,26728,6,为公桥,0,4234
8195,19:01:17,26728,7,苏州桥南,447,4527
8196,19:01:42,26728,7,苏州桥南,236,4738
8197,19:02:07,26728,7,苏州桥南,0,4974
8198,19:03:20,26728,8,三义庙,460,4867
8199,19:04:57,26728,8,三义庙,472,4855
8200,19:05:22,26728,8,三义庙,310,5017
8201,19:05:47,26728,8,三义庙,12,5315
8202,19:06:12,26728,8,三义庙,0,5327
8203,19:06:37,26728,9,四通桥西,136,5743
8204,19:07:02,26728,9,四通桥西,0,5879
8205,19:07:27,26728,10,四通桥东,404,6727
8206,19:07:52,26728,10,四通桥东,187,6944
8207,19:08:17,26728,10,四通桥东,11,7120
8208,19:08:42,26728,10,四通桥东,0,7131
8209,19:09:32,26728,11,大钟寺,977,6770
8210,19:09:57,26728,11,大钟寺,722,7025
8211,19:10:22,26728,11,大钟寺,464,7283
8212,19:10:47,26728,11,大钟寺,353,7394
8213,19:12:27,26728,11,大钟寺,212,7535
8214,19:12:52,26728,11,大钟寺,0,7747
8215,19:13:42,26728,12,地铁大钟寺站,492,7618
8216,19:15:22,26728,12,地铁大钟寺站,351,7759
8217,19:15:47,26728,12,地铁大钟寺站,161,7949
8218,19:16:12,26728,12,地铁大钟寺站,13,8097
8219,19:16:37,26728,12,地铁大钟寺站,0,8110
8220,19:17:02,26728,13,蓟门桥西,240,9294
8221,19:17:27,26728,13,蓟门桥西,0,9534
8222,19:18:17,26728,14,北太平桥西,1143,9884
8223,19:18:42,26728,14,北太平桥西,836,10191
8224,19:19:07,26728,14,北太平桥西,539,10488
8225,19:19:32,26728,14,北太平桥西,247,10780
8226,19:19:57,26728,14,北太平桥西,0,11027
8227,19:20:47,26728,15,马甸桥东,1178,10433
8228,19:21:12,26728,15,马甸桥东,903,10708
8229,19:21:37,26728,15,马甸桥东,628,10983
8230,19:22:02,26728,15,马甸桥东,366,11245
8231,19:22:27,26728,15,马甸桥东,88,11523
8232,19:22:52,26728,15,马甸桥东,0,11611
8233,19:23:17,26728,16,安华桥西,416,12113
8234,19:23:42,26728,16,安华桥西,184,12345
8235,19:24:07,26728,16,安华桥西,0,12529
8236,19:24:57,26728,17,安贞桥西,580,12814
