,发车时间,1. 航天桥西,2. 航天桥北,3. 花园桥北,4. 紫竹桥,5. 万寿寺,6. 为公桥,7. 苏州桥南,8. 三义庙,9. 四通桥西,10. 四通桥东,11. 大钟寺,12. 地铁大钟寺站,13. 蓟门桥西,14. 北太平桥西,15. 马甸桥东,16. 安华桥西,17. 安贞桥西,18. 安贞桥东,19. 和平西桥,20. 和平东桥,21. 太阳宫桥,22. 西坝河,23. 静安庄东,24. 三元桥南,25. 亮马桥,26. 白家庄,27. 呼家楼南,28. 大北窑北,29. 大北窑南,30. 双井桥北,31. 双井桥南,32. 潘家园桥北,33. 十里河桥北,34. 十里河桥南,35. 方庄桥东,36. 方庄桥西,37. 刘家窑桥,38. 木樨园桥东,39. 木樨园桥西,40. 洋桥西,41. 草桥,42. 玉泉营桥西,43. 夏家胡同,44. 丽泽桥,45. 西局,46. 六里桥南,47. 六里桥北里,48. 公主坟南,49. 玉渊潭西门,50. 航天桥南,51. 航天桥西
10,21:40:46,,,9.51,12.52,,10.01,,8.96,,5.39,4.81,6.21,,11.0,13.03,9.84,10.51,7.07,5.32,1.55,6.52,7.24,6.15,7.15,6.14,5.74,2.66,2.86,3.34,5.91,3.23,9.56,9.71,,13.88,12.02,13.6,11.02,11.36,10.7,14.2,11.72,14.4,13.28,12.38,11.72,11.86,12.45,11.43,4.72,
11,06:29:50,,,8.68,9.11,10.04,4.92,3.63,7.9,,2.69,9.18,8.54,,11.28,10.72,6.22,7.93,9.84,2.78,2.07,4.79,4.37,3.66,6.65,7.69,11.13,3.78,2.39,4.47,7.83,1.88,8.2,9.71,3.71,9.6,9.54,6.62,7.14,10.99,7.23,12.33,11.61,10.76,11.85,11.28,10.24,4.0,5.25,4.65,4.28,3.24
12,09:23:36,,,4.53,7.52,7.92,6.8,,6.06,,1.8,4.88,2.81,,11.43,8.03,3.74,4.45,2.87,6.67,2.5,4.79,7.6,5.39,5.45,5.45,5.43,3.26,2.65,2.59,8.0,3.13,9.97,9.93,2.34,12.47,9.54,12.41,13.23,12.66,14.24,11.23,12.11,10.56,6.49,12.94,9.76,11.29,8.57,10.82,3.16,
13,13:04:47,,,8.9,7.87,9.52,5.5,3.33,8.05,,2.5,5.16,4.02,,8.57,12.23,7.34,12.96,9.28,5.74,3.1,6.28,7.9,8.39,5.53,4.39,4.38,2.11,3.34,1.66,6.0,3.23,10.1,13.47,1.27,10.91,10.86,12.26,7.21,4.07,12.94,15.21,11.54,11.11,8.42,13.17,,9.96,5.15,8.49,6.2,
14,16:31:37,,,9.41,10.65,6.27,5.87,3.09,5.26,,2.28,4.18,7.02,,10.07,12.6,8.8,6.8,5.38,3.12,,4.9,5.45,1.34,5.95,4.8,4.92,1.34,0.45,0.46,0.94,3.18,10.4,10.44,2.05,9.1,9.32,11.86,11.28,13.96,9.49,14.11,11.23,11.11,13.43,12.38,13.58,10.57,10.9,12.91,2.94,1.13
15,20:36:41,,,10.79,12.53,,4.83,3.21,6.44,,2.59,8.35,3.94,,12.88,13.28,,10.68,6.14,4.36,2.07,4.68,7.9,8.67,9.53,4.09,6.49,2.66,1.99,0.91,6.09,3.99,10.1,10.12,2.18,11.52,10.14,13.24,15.51,14.0,,13.71,13.14,11.91,13.28,10.76,10.48,11.57,11.76,13.5,6.77,
16,05:30:04,,,11.14,,9.61,9.84,3.37,9.2,,5.93,8.87,5.82,,11.0,11.04,,8.89,8.79,7.07,,7.99,6.79,3.52,8.87,9.71,10.92,2.27,4.9,5.29,7.02,2.28,11.47,9.82,2.57,10.97,8.58,13.24,15.26,11.93,14.98,15.11,13.7,14.12,13.52,9.84,9.36,5.43,5.37,4.8,2.08,0.56
17,08:21:58,,,9.03,10.23,3.96,5.74,5.58,1.77,,3.04,5.34,4.04,,11.28,7.66,3.33,4.4,6.72,2.77,2.8,6.13,10.6,5.35,7.11,6.74,5.84,2.44,3.71,2.42,4.5,5.71,8.55,9.71,2.38,10.06,9.54,9.93,8.82,8.24,9.64,10.94,9.95,9.34,9.24,8.07,12.78,5.81,4.52,10.79,2.42,
18,11:21:41,,,6.88,8.85,10.61,6.18,9.02,5.97,,1.51,10.56,2.94,,10.43,11.5,,10.09,11.04,4.99,,4.68,6.79,3.33,5.33,5.86,6.41,2.22,3.62,2.75,3.37,8.66,10.1,12.2,5.44,12.96,,16.44,12.03,11.36,16.07,15.55,12.8,15.26,10.84,8.96,12.5,5.84,6.14,9.08,2.53,0.28
19,18:23:47,,,2.25,,,11.87,6.47,4.94,,1.42,4.69,6.57,,12.59,4.92,3.92,6.23,3.74,2.24,,2.51,7.24,0.84,4.53,11.06,7.78,2.18,4.78,2.59,5.0,4.7,5.77,8.17,5.11,10.06,,12.41,11.07,11.93,,12.59,13.03,9.6,8.15,9.06,11.96,9.57,9.78,12.68,4.48,
20,22:02:49,,,8.87,8.8,10.19,9.61,,7.8,,1.61,6.71,6.04,,12.45,12.34,9.08,13.86,11.34,8.16,,4.79,9.16,2.73,10.9,11.47,13.26,2.89,4.33,3.33,4.62,5.56,10.4,12.39,,10.83,9.08,13.05,11.63,10.23,10.4,9.94,9.39,9.99,10.43,8.96,9.2,9.76,8.73,8.87,2.47,0.78
21,05:02:15,,,,,11.19,10.6,,6.89,,2.2,5.81,6.28,,13.18,10.72,12.44,11.9,10.78,4.08,1.79,5.02,7.9,3.49,11.1,,,2.14,6.37,7.74,6.74,9.4,12.75,10.89,2.96,12.96,9.32,10.34,9.73,10.6,9.17,13.59,11.52,12.09,13.71,11.0,9.03,4.72,4.91,8.88,4.34,2.62
22,07:41:24,,,8.8,7.58,3.32,8.8,8.15,2.81,,5.93,9.08,3.73,,12.16,7.51,3.25,6.41,6.46,6.87,,3.38,7.43,7.69,5.19,6.59,10.3,1.56,5.84,2.2,6.25,2.11,10.84,12.57,6.22,11.1,9.32,10.49,9.21,10.41,9.96,11.33,9.79,11.15,8.73,9.06,12.78,9.67,5.33,5.15,2.17,1.04
23,17:32:12,,,10.92,9.11,5.45,5.23,8.48,2.95,,1.04,4.87,2.39,,10.19,3.53,1.9,2.93,6.59,1.87,,2.85,3.45,0.78,5.09,4.85,2.57,1.09,0.79,1.25,4.69,1.51,6.73,6.54,1.91,11.85,8.3,12.28,11.51,12.08,14.24,14.2,13.46,14.68,9.83,9.06,10.48,12.12,9.7,12.45,2.53,1.62
24,21:28:11,,,10.84,,7.33,7.42,5.8,6.99,,3.24,4.41,3.29,,11.43,10.52,10.8,7.19,4.85,3.99,,4.9,9.4,3.92,8.29,7.45,5.88,3.06,2.87,3.73,3.72,2.93,10.49,10.4,2.65,10.62,9.08,12.28,10.58,8.95,9.63,12.17,11.81,16.0,14.53,14.67,11.72,13.34,10.75,12.69,3.76,1.04
25,06:37:06,,,8.5,6.29,9.07,9.81,8.69,4.31,,1.79,4.28,6.04,,9.33,8.85,7.84,10.68,8.79,6.24,2.07,4.95,7.91,6.94,5.95,7.77,10.52,2.16,2.16,4.3,6.48,5.88,9.41,8.17,7.66,9.6,7.64,7.28,7.49,8.38,7.23,10.36,9.47,9.2,9.49,8.07,8.76,6.27,5.88,6.19,2.42,2.25
26,09:33:42,,,5.3,7.49,2.56,7.19,5.73,5.6,,1.38,5.68,7.02,,12.45,10.93,4.54,3.62,5.17,3.5,,5.85,7.91,10.09,5.05,5.45,6.58,2.5,9.32,1.52,6.67,7.04,10.84,12.0,2.04,11.52,11.74,12.14,12.86,14.62,9.8,13.71,13.14,13.84,7.17,14.0,13.8,13.47,7.56,13.27,2.94,
27,12:28:03,,,10.72,13.13,11.69,4.84,3.58,6.94,,1.73,6.51,6.75,,12.74,12.51,,6.48,7.17,4.59,,7.99,11.14,5.61,4.36,7.01,10.37,3.01,4.24,2.34,7.92,7.04,5.12,9.57,1.59,15.74,11.26,11.72,16.21,10.74,10.7,14.5,12.34,11.91,11.85,10.76,7.16,3.48,8.14,10.97,2.33,1.62
28,16:26:23,,,8.6,11.8,5.45,9.23,3.99,3.84,,5.2,8.26,2.94,,12.59,10.96,4.98,6.8,4.71,1.96,1.48,4.68,4.74,0.97,2.42,5.74,2.04,0.61,2.75,3.03,2.95,15.04,15.4,14.06,,10.97,,12.28,11.9,13.27,10.94,12.33,13.26,12.96,12.64,11.84,13.3,10.56,10.0,12.73,5.82,
29,20:22:10,,,9.44,11.24,10.52,5.06,2.65,7.28,,1.44,7.65,5.69,,14.67,12.75,9.54,8.14,5.82,4.59,,5.14,8.05,5.39,8.29,7.09,5.04,3.35,2.95,3.21,2.64,6.84,9.56,7.32,1.8,13.11,9.32,12.41,13.8,12.92,,13.38,13.33,14.45,15.58,10.3,13.3,12.44,10.99,12.37,4.1,
30,07:32:36,,,8.79,7.43,5.39,6.52,4.33,4.94,,2.78,4.81,6.75,,12.45,5.48,3.42,3.99,4.99,4.7,,2.66,7.43,4.8,5.95,6.81,9.93,3.05,4.57,2.3,3.21,1.38,12.55,11.63,2.31,13.33,12.02,12.55,11.38,10.23,14.46,12.68,11.52,10.76,8.54,,10.02,8.74,5.29,6.64,2.01,
31,10:37:55,,,7.89,11.61,7.01,4.43,9.06,4.83,,1.26,9.26,4.92,,11.54,10.08,5.39,6.51,4.71,4.24,,6.13,6.27,3.84,5.33,7.7,8.35,2.99,3.41,3.63,4.0,2.09,6.93,9.93,1.79,8.81,7.83,11.44,12.38,12.24,9.35,14.2,12.25,9.07,12.83,12.1,10.74,9.97,6.58,8.73,5.82,
32,14:08:57,,,9.17,9.44,9.49,8.3,9.06,8.05,,1.49,9.08,3.37,,14.67,10.32,4.16,4.65,5.38,4.79,,5.85,8.92,5.69,5.32,5.15,2.61,1.18,4.13,3.48,5.48,2.35,8.32,7.43,2.39,12.15,11.74,9.93,10.49,11.65,12.18,11.33,10.03,9.07,6.87,8.44,12.46,12.26,6.33,9.74,4.34,
33,17:19:36,,,9.08,8.2,6.4,12.12,5.65,5.15,,1.47,5.22,4.68,,11.43,5.48,3.39,4.96,7.6,2.5,,3.06,2.04,0.81,3.18,2.63,1.76,0.95,0.59,1.09,3.68,3.02,4.75,8.44,2.27,9.3,6.76,9.93,12.03,10.99,9.17,12.09,9.87,10.56,10.54,9.58,10.03,10.27,9.12,12.09,2.43,
34,21:18:23,,,9.1,10.56,10.86,10.41,3.31,7.28,,1.8,5.99,7.89,,12.03,13.15,9.54,7.45,4.39,3.2,1.67,4.79,8.17,3.33,8.87,10.54,7.58,2.12,7.79,2.36,5.43,4.34,8.32,10.12,1.92,10.71,10.14,12.13,12.38,10.41,11.2,12.5,12.92,11.91,12.77,9.84,10.02,11.56,11.63,13.31,6.2,
35,06:09:42,,,9.59,8.95,10.94,7.97,3.47,8.05,5.0,8.12,11.09,3.28,,12.03,10.2,7.62,10.51,7.56,4.0,3.1,6.13,7.43,5.55,8.87,10.3,9.51,1.08,5.71,2.91,5.43,2.22,8.67,9.29,2.77,8.33,5.87,8.91,8.41,8.09,7.63,9.64,8.64,7.14,8.71,8.96,8.93,4.2,6.33,8.15,3.06,
36,14:52:05,,,9.9,11.0,,9.71,,6.44,,,9.18,6.78,,12.88,11.5,5.2,8.52,4.56,2.72,2.5,4.79,7.91,2.65,4.15,4.49,6.27,1.74,2.65,2.46,4.09,5.36,8.55,6.57,5.29,10.37,8.84,8.58,9.62,10.03,6.74,13.48,13.48,7.92,7.21,,10.48,7.57,4.84,9.72,2.45,
37,18:30:17,,,2.17,,9.32,7.12,9.06,8.96,,0.96,8.26,6.04,,13.96,5.53,5.71,6.51,3.19,2.13,,2.04,6.32,0.98,4.05,11.65,8.28,2.35,3.18,3.03,4.76,5.42,6.11,9.86,5.24,11.52,10.62,13.24,11.51,14.76,12.68,15.01,11.94,11.91,8.8,12.94,,11.69,10.71,12.73,4.54,
38,07:03:21,,,6.97,12.24,5.84,2.29,9.26,6.67,,1.42,4.88,5.53,,11.35,8.77,5.71,6.51,7.63,4.59,1.28,4.19,7.24,5.77,9.21,7.62,8.35,2.35,4.02,1.55,5.84,5.71,9.27,11.81,4.45,8.5,7.08,6.8,8.41,8.74,7.96,11.23,10.47,11.53,11.78,8.63,10.02,9.08,5.0,10.45,3.99,0.68
39,10:05:50,,,6.99,11.07,5.0,5.18,,6.89,,1.68,5.16,2.89,,12.88,8.93,8.08,6.24,7.89,2.72,1.67,2.66,7.9,3.15,7.03,10.19,9.54,2.27,3.03,4.14,5.8,4.99,10.25,11.63,8.18,10.17,11.46,12.55,11.51,9.51,12.18,13.92,10.95,11.53,3.77,10.06,12.78,10.6,7.32,9.98,2.16,1.04
40,13:31:22,,,8.77,11.88,9.62,7.63,5.59,8.72,,2.15,8.98,2.53,,12.88,9.69,5.87,4.36,4.85,2.42,,5.99,9.4,6.12,8.87,5.05,3.39,0.58,6.21,2.15,5.22,7.61,7.53,7.66,2.67,12.36,8.3,4.79,,13.62,8.99,12.85,10.77,11.33,9.27,11.84,12.22,9.79,6.14,9.71,3.27,
41,16:51:09,,,8.68,,7.4,4.08,3.13,5.75,,1.95,11.09,6.75,,13.18,14.16,,5.25,9.94,4.0,,4.9,3.71,1.61,1.36,4.05,1.33,0.37,0.3,1.16,4.32,,4.75,7.43,2.18,10.37,,13.95,15.87,12.68,10.35,12.77,10.27,12.09,11.18,11.22,10.48,9.99,7.75,10.67,2.33,
42,21:02:49,,,4.83,6.0,,5.3,3.07,7.68,,1.95,6.03,4.84,,12.74,11.04,6.78,9.07,7.89,3.0,1.87,4.68,7.9,3.3,9.05,10.86,7.66,1.8,1.27,2.91,4.93,3.52,10.69,12.39,2.1,12.0,,11.07,12.74,14.54,9.18,13.82,12.4,10.9,13.69,11.84,13.3,14.6,10.02,11.07,3.27,
43,06:53:07,,,7.06,9.44,6.52,5.61,7.62,6.44,,2.38,6.34,6.76,,11.54,10.08,9.34,6.54,7.17,3.73,,7.11,7.91,3.12,6.92,6.66,11.4,2.88,3.18,1.96,5.59,5.56,10.69,8.58,6.68,10.37,7.37,4.8,8.02,8.83,12.18,12.85,13.14,11.53,9.56,8.44,9.03,8.51,8.25,8.13,2.53,1.95
44,09:55:06,,,9.0,7.69,6.7,5.02,7.82,5.54,,1.62,5.68,5.0,,11.0,10.62,7.06,5.54,4.78,4.59,,4.68,8.05,4.95,7.76,7.96,8.89,1.52,2.98,3.14,6.48,3.87,14.12,11.81,1.48,10.3,,13.24,12.5,13.42,10.94,13.82,11.42,11.72,6.16,12.38,,10.48,8.68,11.84,1.77,1.77
45,13:17:50,,,10.0,9.66,,5.93,3.91,8.96,,7.24,6.49,5.06,,11.28,6.42,5.71,8.01,4.92,2.49,,6.28,8.17,5.77,7.6,6.59,4.09,0.95,2.07,4.95,5.11,1.57,10.69,12.0,5.29,11.74,10.62,11.07,8.89,9.69,7.96,12.42,12.56,9.99,8.34,11.28,12.78,11.53,,8.69,5.82,1.49
46,16:43:40,,,8.07,,8.5,10.2,,4.44,,1.79,8.16,6.06,,12.3,10.08,5.39,4.62,7.17,2.35,1.87,5.26,2.65,2.31,3.07,2.98,2.32,0.71,0.25,0.39,5.36,3.61,9.0,4.78,3.46,10.47,,12.55,12.38,9.53,9.17,14.6,11.8,10.17,11.65,8.54,12.22,11.22,9.49,10.88,3.67,3.28
47,20:50:02,,,8.44,9.78,4.96,7.23,3.7,7.09,,2.46,9.77,3.28,,12.3,11.36,9.34,9.93,9.12,3.03,2.8,4.79,7.24,4.55,8.48,7.62,6.31,1.83,1.19,1.62,5.67,2.61,10.99,9.37,5.11,10.47,9.54,12.87,12.03,13.64,10.12,12.51,11.05,9.79,12.12,10.3,12.22,13.1,12.04,12.04,7.07,7.39
48,07:16:58,,,6.77,4.59,3.1,4.49,3.0,3.53,,2.01,6.42,4.05,,10.71,6.38,6.05,4.18,5.57,4.99,,5.99,7.6,3.74,8.29,7.28,8.62,1.32,3.44,4.55,3.32,8.66,10.84,11.05,,9.72,11.06,12.28,9.62,8.24,10.4,12.51,10.67,9.6,9.35,8.8,8.69,7.79,4.83,7.26,3.2,0.64
49,10:24:00,,,8.4,11.26,8.65,10.87,4.9,5.09,,3.36,4.53,4.53,,11.78,10.72,7.06,6.16,7.27,2.42,,5.99,7.75,3.6,6.22,8.69,10.22,1.8,2.01,2.24,5.66,2.56,4.4,8.29,2.73,10.2,9.54,10.46,12.38,12.49,9.35,12.93,11.52,7.03,7.52,8.25,8.33,6.32,4.83,8.92,4.16,
50,13:56:23,,,8.5,13.13,8.5,11.03,8.43,8.24,,1.25,5.75,8.04,,14.08,8.3,4.52,5.34,4.99,4.99,,6.13,9.16,5.77,3.8,3.61,3.92,1.38,4.02,3.88,4.95,,5.91,8.44,,9.99,10.14,8.13,10.38,12.24,10.4,12.85,10.77,7.36,7.34,11.0,12.78,12.44,6.26,9.74,6.64,1.56
51,17:07:35,,,8.2,11.91,4.35,7.81,3.66,3.07,,1.22,6.34,7.76,,13.04,6.99,4.18,5.65,5.82,5.15,2.8,6.42,3.39,0.75,3.88,4.09,1.27,0.7,0.43,1.21,5.06,2.17,5.7,10.61,2.39,10.2,10.14,10.16,10.82,13.59,9.96,13.25,11.92,14.12,11.15,11.44,11.5,9.89,10.21,12.13,3.43,
52,21:13:00,,,9.61,9.88,6.52,4.69,5.88,7.68,,1.34,4.17,5.0,,12.88,12.6,,8.14,5.57,3.73,3.1,5.99,7.24,3.84,6.73,10.66,8.76,2.07,2.6,2.91,3.96,3.99,9.7,12.66,,12.3,,15.46,12.38,11.93,12.18,14.28,14.16,12.27,14.83,9.32,10.02,12.96,12.96,13.63,6.76,
53,12:51:28,,,9.3,11.05,7.65,8.4,8.69,8.23,,1.45,5.68,7.0,,11.27,11.5,5.44,8.72,7.37,3.57,2.8,4.9,9.4,5.77,4.26,4.14,4.41,1.49,3.53,1.41,5.0,3.52,10.25,10.04,3.27,9.99,8.04,10.46,8.74,4.94,9.52,13.59,12.14,10.37,7.17,11.0,13.54,11.8,7.91,6.96,2.79,2.49
54,16:11:18,,,10.35,11.56,4.84,5.62,5.51,5.55,,5.01,7.51,4.84,,11.78,11.22,7.62,4.5,4.15,3.53,,4.28,4.34,4.09,3.88,3.0,7.66,1.62,0.74,0.52,1.58,1.33,8.32,7.43,2.31,13.22,9.32,11.33,12.24,11.36,13.22,15.4,13.92,11.33,11.39,9.58,12.27,3.6,4.47,8.62,6.47,1.08
55,19:43:39,,,10.16,12.84,8.26,4.15,8.02,4.26,,5.56,4.28,3.28,,7.69,10.72,,12.98,6.46,2.5,2.5,5.14,9.4,4.55,6.5,5.61,4.21,2.27,2.86,2.54,5.91,2.86,4.75,9.71,2.19,10.58,11.26,12.0,13.87,14.08,10.94,12.59,13.37,13.02,13.44,13.76,9.73,13.21,11.38,13.03,2.42,
56,08:16:30,,,8.17,8.42,6.41,3.96,3.12,2.42,,1.49,11.09,2.81,,12.59,6.3,4.52,3.4,3.92,5.04,1.48,4.19,7.4,7.77,2.96,6.86,7.06,1.82,2.92,2.15,3.64,6.45,9.97,11.81,2.04,10.83,10.38,12.01,11.28,9.69,12.68,14.3,11.05,8.79,8.76,9.84,7.0,6.31,5.44,10.3,2.2,2.24
57,11:11:07,,,8.18,11.61,7.92,5.72,,6.89,,4.02,8.98,6.2,,14.28,12.23,,6.67,6.72,2.72,3.1,6.13,5.09,1.99,3.26,2.72,4.24,1.64,2.67,2.91,3.27,6.27,10.84,14.62,3.8,12.65,,13.6,12.26,11.17,14.46,15.01,13.37,11.53,10.31,8.25,11.5,5.34,8.31,10.63,2.18,1.09
58,18:05:17,,,,,,4.27,6.94,1.85,1.11,1.98,6.34,2.89,,8.49,7.01,2.6,5.13,10.5,2.94,,6.28,2.28,1.35,1.91,16.36,8.15,1.46,1.13,2.12,5.5,2.47,7.13,6.57,,10.97,,14.78,11.9,12.92,,14.02,15.85,12.7,12.27,11.28,11.04,11.61,12.48,13.07,2.47,
59,07:08:12,,,9.1,,4.6,4.3,7.16,6.06,,1.52,4.96,4.96,,10.56,7.29,6.5,6.8,8.61,3.73,,5.14,7.91,3.99,8.29,7.83,9.25,1.76,2.53,2.48,5.66,1.45,9.97,11.63,1.79,10.58,7.24,10.2,7.75,12.24,8.29,12.59,11.71,9.41,12.13,7.89,9.31,9.64,5.72,7.43,1.84,2.47
60,10:13:23,,,8.31,8.1,7.09,8.09,3.51,5.63,,1.39,4.49,3.73,,10.98,11.64,6.22,7.57,6.32,3.43,2.07,5.33,9.16,3.69,9.37,10.54,9.57,3.12,3.03,5.31,5.67,6.84,12.19,12.39,2.04,10.7,10.38,15.74,12.5,12.17,10.7,12.93,11.52,10.95,3.68,8.78,11.04,12.43,9.0,12.39,6.2,
61,13:43:43,,,7.42,10.83,10.28,10.2,3.82,6.21,,0.74,5.83,5.06,,12.16,10.12,6.5,5.25,6.84,2.87,,6.13,6.44,3.72,5.82,3.55,4.3,0.96,2.75,3.81,5.84,2.69,8.32,7.32,1.76,10.2,8.3,8.3,11.9,9.53,12.68,12.93,11.14,8.07,7.21,13.2,,9.43,6.13,10.69,5.02,
62,21:07:55,,,5.18,12.52,6.94,7.01,8.02,6.74,,3.84,5.97,8.04,,13.18,12.34,7.34,11.6,9.69,4.36,,4.9,8.68,3.72,6.65,12.14,7.13,2.08,1.27,2.59,6.48,2.78,10.55,11.25,2.05,12.3,10.62,13.05,12.86,13.42,8.64,13.82,11.99,14.98,13.21,12.38,12.78,13.13,13.26,11.69,6.14,
63,05:54:31,,,9.96,12.3,7.04,11.62,3.39,6.44,,5.75,7.13,6.78,,10.56,11.5,7.84,9.76,10.13,2.37,,4.79,5.79,3.07,6.64,9.82,10.87,3.46,3.1,3.21,8.18,3.87,11.64,9.43,,9.84,9.96,11.55,9.02,8.24,10.94,12.09,11.99,9.79,10.68,11.84,9.52,4.21,3.93,7.51,3.3,3.29
64,08:45:18,,,10.0,5.09,9.12,5.26,4.95,5.76,5.0,1.99,4.99,3.94,,11.66,8.07,4.77,3.26,4.34,5.6,,7.11,8.05,2.75,5.09,5.92,6.49,2.1,2.8,1.7,5.84,3.04,10.55,9.56,1.67,10.02,6.76,13.41,12.86,11.77,9.52,13.29,12.92,9.79,7.97,11.28,12.5,4.27,4.01,7.11,4.34,0.58
65,11:43:25,,,8.87,,8.46,5.2,6.71,4.83,,2.15,8.16,4.52,,11.0,11.04,7.34,9.93,12.06,3.43,1.67,4.79,7.91,3.69,10.38,7.96,7.6,2.99,3.2,4.36,6.67,3.1,10.55,11.63,3.06,12.3,,11.33,8.89,14.3,10.94,12.93,12.68,14.12,10.47,9.58,12.22,8.13,6.66,10.12,2.75,
66,15:22:42,,,7.37,11.39,8.22,10.01,2.77,6.44,,1.1,6.34,6.54,,12.59,10.96,5.66,6.24,3.64,3.83,,6.91,6.44,5.2,5.33,4.54,3.89,1.91,3.44,3.19,3.41,2.22,6.37,8.72,2.57,8.88,8.01,11.72,11.07,12.39,8.63,12.33,10.37,10.95,11.09,6.08,13.04,11.1,8.18,5.53,2.24,1.25
