,发车时间,1. 航天桥西,2. 航天桥北,3. 花园桥北,4. 紫竹桥,5. 万寿寺,6. 为公桥,7. 苏州桥南,8. 三义庙,9. 四通桥西,10. 四通桥东,11. 大钟寺,12. 地铁大钟寺站,13. 蓟门桥西,14. 北太平桥西,15. 马甸桥东,16. 安华桥西,17. 安贞桥西,18. 安贞桥东,19. 和平西桥,20. 和平东桥,21. 太阳宫桥,22. 西坝河,23. 静安庄东,24. 三元桥南,25. 亮马桥,26. 白家庄,27. 呼家楼南,28. 大北窑北,29. 大北窑南,30. 双井桥北,31. 双井桥南,32. 潘家园桥北,33. 十里河桥北,34. 十里河桥南,35. 方庄桥东,36. 方庄桥西,37. 刘家窑桥,38. 木樨园桥东,39. 木樨园桥西,40. 洋桥西,41. 草桥,42. 玉泉营桥西,43. 夏家胡同,44. 丽泽桥,45. 西局,46. 六里桥南,47. 六里桥北里,48. 公主坟南,49. 玉渊潭西门,50. 航天桥南,51. 航天桥西
10,21:05:00,,,8.84,9.78,,4.74,3.58,5.91,,2.38,5.04,4.51,,11.12,13.03,,14.12,10.22,4.9,3.1,5.02,9.16,3.0,8.48,,10.47,1.91,2.53,5.59,5.43,5.13,12.0,10.27,3.06,11.23,9.08,13.05,11.65,12.94,11.44,13.68,13.46,14.68,12.08,10.76,12.5,10.86,12.79,11.93,4.51,3.8
11,13:51:41,,,10.72,9.66,,6.8,7.42,9.2,,4.17,4.99,4.78,,12.88,12.45,9.08,10.51,9.99,3.42,1.55,4.68,8.18,5.66,8.29,11.22,9.17,2.83,3.89,3.19,6.67,7.41,9.84,10.72,1.73,10.97,8.58,11.33,10.49,9.69,10.7,10.14,10.11,10.76,10.02,7.71,8.69,8.74,10.31,9.78,3.27,
12,17:07:27,,,9.51,11.58,5.38,6.46,3.69,5.97,,4.45,8.87,3.28,,8.38,7.32,5.87,3.72,7.38,5.3,,5.14,7.6,1.45,3.88,10.78,7.07,2.11,2.06,0.67,3.92,2.28,8.08,8.63,1.78,8.81,8.58,12.41,13.3,11.53,13.48,11.92,11.8,12.09,13.8,10.52,13.87,12.99,10.65,11.2,9.22,1.62
13,20:29:09,,,8.74,12.52,7.04,6.12,8.79,5.89,,2.41,7.94,7.76,,11.14,10.72,,10.68,9.28,3.42,2.22,4.68,7.24,6.05,6.07,8.89,10.17,2.27,3.11,3.63,4.76,3.23,8.79,8.58,1.81,9.84,8.84,9.79,9.1,9.06,8.29,9.51,8.64,8.5,12.2,7.71,11.04,9.17,9.49,9.32,2.08,
14,05:12:56,,,8.97,,7.45,5.81,4.39,,,1.72,7.21,6.56,,13.96,10.2,6.5,10.84,7.37,3.58,,4.28,10.86,5.78,8.42,10.19,11.79,3.86,2.67,8.06,4.54,3.26,14.42,12.66,3.97,12.79,,17.29,12.5,13.43,8.9,15.42,13.37,12.09,11.45,7.89,4.03,3.91,4.22,6.15,3.33,0.56
15,07:51:35,,,8.51,5.13,5.88,10.8,3.01,4.61,,1.68,6.71,3.4,,11.9,2.63,3.11,4.62,7.07,2.45,,0.99,10.18,2.98,8.29,7.21,4.01,1.14,4.53,2.86,4.4,2.28,12.19,10.27,2.98,12.0,8.58,13.0,13.23,15.04,10.7,14.5,14.04,14.68,12.29,11.44,9.73,15.49,8.24,8.22,1.71,
16,11:00:42,,,11.33,,10.52,7.63,3.58,,,2.07,7.39,6.56,,11.43,10.52,9.54,,11.6,3.48,1.87,6.13,6.95,2.98,7.11,9.82,6.58,1.13,3.54,6.41,5.11,8.04,12.36,13.67,4.77,14.97,8.3,13.41,13.11,10.74,13.76,13.59,14.05,10.37,14.82,8.81,11.64,10.57,10.92,15.32,2.53,
17,17:55:51,,,9.1,10.55,6.31,8.58,4.95,6.89,,8.62,9.08,5.87,,11.54,9.42,5.66,8.32,9.56,2.5,,5.14,2.76,0.8,5.32,10.19,9.25,2.35,2.59,1.42,5.22,2.78,8.67,8.44,3.46,12.49,,10.46,11.38,9.09,11.2,13.21,11.89,10.37,13.98,9.58,11.98,10.9,12.8,9.42,2.1,2.87
18,21:33:22,,,12.28,,8.33,11.39,5.23,7.48,,1.34,6.26,6.75,,11.54,10.82,,12.48,4.21,4.59,,7.99,7.24,4.4,7.43,12.01,11.88,3.43,8.26,3.4,6.74,8.82,10.1,11.63,2.04,11.1,9.54,13.05,11.28,13.42,10.12,13.59,12.56,12.09,12.67,8.8,11.5,9.96,10.05,9.44,3.38,3.16
19,05:39:03,,,11.73,,9.95,10.14,5.34,7.68,,,6.55,,,10.43,10.72,5.66,8.89,12.06,2.94,,6.28,7.62,8.09,9.21,10.54,12.13,3.2,2.53,3.85,6.6,2.22,7.76,11.63,6.68,10.12,8.58,10.84,9.52,12.17,12.68,11.52,10.12,7.47,11.85,6.6,9.2,2.9,5.36,4.54,2.97,0.59
20,08:26:47,,,9.1,11.91,5.19,12.92,,3.87,,1.78,5.9,,,10.07,4.38,3.33,5.34,6.96,3.48,1.92,0.68,6.04,2.89,3.8,5.77,3.99,1.15,2.16,1.28,5.84,5.71,4.0,10.27,2.05,11.74,8.84,11.88,13.11,11.93,9.96,12.42,11.61,12.09,11.39,9.58,11.72,13.1,6.66,12.18,3.2,0.55
21,05:46:40,,,8.84,12.57,6.65,6.12,,7.69,,1.25,5.62,3.5,,12.74,10.42,,11.08,8.04,7.07,,2.74,7.24,4.27,7.43,10.9,11.99,2.09,5.71,5.71,6.67,4.57,10.36,11.81,2.96,11.52,8.84,10.49,11.76,13.86,14.24,13.68,9.87,10.37,12.74,5.52,9.73,3.01,4.21,7.98,2.06,
22,08:34:41,,,8.73,,4.7,5.75,2.99,7.68,,3.45,4.38,3.28,,14.85,4.82,5.87,4.97,6.96,2.78,1.67,1.19,11.14,3.92,3.88,6.31,3.92,1.45,3.41,2.23,2.43,3.13,4.62,9.0,2.73,11.23,,16.0,15.04,10.03,14.24,15.4,13.37,15.69,11.85,11.7,14.04,11.74,7.5,10.88,5.28,0.52
23,11:46:40,,,8.31,,7.04,7.12,6.21,6.56,,3.36,10.96,4.78,,13.41,10.82,7.34,14.2,11.84,2.42,,5.7,9.92,5.78,8.29,13.56,12.73,2.31,5.91,6.23,6.48,2.35,8.67,9.86,2.86,9.6,7.24,10.67,10.19,11.53,12.68,11.01,12.08,9.45,10.68,10.52,9.18,8.48,7.29,7.96,1.86,1.21
24,15:02:27,,,8.08,10.53,6.52,11.38,4.69,6.44,,2.31,9.63,9.4,,11.28,8.85,8.56,8.32,7.89,3.73,3.1,6.28,6.95,3.43,8.09,6.53,6.38,3.44,2.65,2.69,6.67,8.34,9.14,9.86,1.63,9.48,8.84,9.93,9.3,8.52,11.7,10.57,9.39,9.41,9.45,8.8,10.74,4.82,6.09,5.71,3.38,
25,18:31:10,,,10.69,8.8,6.99,6.59,3.26,1.93,,2.75,7.7,3.62,,14.36,12.23,4.72,8.12,8.61,3.12,0.45,4.79,9.66,3.4,8.67,11.35,7.48,2.1,3.81,4.36,7.5,6.65,10.25,12.2,1.83,10.83,11.06,9.41,9.3,9.39,11.44,10.87,10.95,12.27,10.48,11.28,9.26,8.22,8.77,10.04,2.33,
26,06:29:51,,,,,6.65,4.93,4.77,5.61,,3.76,8.26,9.06,,11.66,11.04,7.62,8.26,10.78,2.86,1.87,3.56,6.79,3.0,7.15,10.76,12.83,2.31,7.79,2.91,8.18,3.99,7.42,9.93,,12.3,11.26,15.24,10.38,9.51,11.2,12.0,11.52,14.68,11.25,7.01,9.52,4.91,6.16,6.81,2.53,3.43
27,09:29:02,,,7.17,7.11,6.26,11.62,4.87,8.96,,1.56,6.34,8.04,,11.0,11.17,,,6.03,3.5,,6.91,5.95,8.67,5.33,5.21,1.7,1.43,3.1,1.7,2.86,1.87,8.79,12.57,,13.09,8.33,14.65,12.98,12.53,,13.25,13.7,11.72,14.43,13.76,15.11,12.44,12.96,13.97,2.33,2.08
28,13:05:09,,,10.97,10.56,,6.16,5.16,7.48,,3.04,7.04,5.06,,13.04,10.52,4.98,13.6,11.84,2.65,1.28,5.85,7.24,8.81,8.09,7.47,5.89,2.4,2.06,2.86,6.39,2.5,9.41,4.64,2.39,11.23,7.5,11.74,13.34,14.76,15.37,12.59,9.95,11.33,11.22,13.71,11.93,10.31,6.82,10.26,2.53,
29,16:32:27,,,7.64,10.3,10.71,4.21,2.57,5.6,,5.76,10.96,3.37,,11.28,10.62,5.2,6.24,9.28,3.83,,4.9,7.24,1.97,5.2,10.86,9.77,1.3,0.77,1.24,2.86,3.23,4.69,7.45,5.45,8.66,10.38,11.72,7.28,12.53,11.7,14.42,12.11,12.36,11.32,9.2,13.04,11.67,12.21,11.36,2.58,0.57
30,19:42:48,,,8.72,9.28,,10.2,3.12,6.44,,4.45,9.18,4.36,,13.04,11.55,6.22,12.18,12.92,3.68,2.5,5.26,7.6,3.67,7.11,10.9,10.61,1.53,3.38,2.42,3.64,2.22,8.44,9.57,1.98,10.58,10.14,11.55,11.9,9.29,9.44,11.6,10.37,9.34,10.27,8.04,11.26,11.1,8.84,10.7,4.48,6.52
31,08:15:51,,,9.38,7.11,8.04,7.01,4.61,5.32,,1.98,,3.37,,11.91,3.15,1.66,5.13,5.38,2.94,,0.73,10.6,3.02,4.61,5.05,4.96,1.4,2.65,2.59,7.02,2.41,2.89,3.54,7.94,4.34,,13.6,11.76,12.24,11.44,14.2,11.71,11.53,10.27,13.46,9.28,12.26,6.03,10.93,3.06,1.77
32,11:32:24,,,9.61,,,7.28,5.15,6.21,,4.82,10.56,6.06,,11.14,13.03,8.56,14.9,9.28,7.07,1.87,5.85,8.92,6.71,9.05,9.82,9.7,2.99,2.59,5.1,6.81,3.99,10.4,8.72,3.58,9.84,8.3,12.01,10.29,8.95,9.35,10.79,9.14,9.45,9.74,9.32,10.89,11.56,8.44,10.11,4.16,1.07
33,06:17:24,,,8.93,,8.81,4.85,7.16,6.48,,2.46,6.55,6.56,,12.3,9.42,9.54,,,5.15,2.8,6.28,8.05,2.71,4.24,9.92,11.76,3.37,7.24,1.48,7.02,2.42,10.4,5.85,2.39,11.85,9.32,9.01,8.74,9.69,11.2,12.33,10.27,11.72,9.38,7.17,10.03,2.3,5.89,9.23,1.79,
34,09:05:34,,,11.12,11.88,8.3,9.71,,8.05,,3.45,4.7,3.28,,11.14,10.82,4.54,5.05,5.09,9.74,2.8,3.99,4.65,4.22,2.31,5.66,6.03,1.43,1.93,2.28,3.92,6.84,10.1,10.61,7.16,11.63,,13.24,10.1,9.4,13.22,11.92,11.33,11.72,11.19,8.64,11.98,11.49,10.34,11.15,4.34,
35,12:12:57,,,10.95,,8.63,6.19,4.95,6.36,,5.93,4.93,3.52,,10.85,10.72,,11.3,8.79,5.6,2.5,6.13,6.79,3.88,6.36,10.3,10.79,2.9,5.64,3.59,7.7,7.41,10.84,10.27,2.34,10.37,9.08,10.49,10.19,9.69,11.2,10.57,10.67,10.37,10.75,8.96,10.96,10.11,7.52,8.6,2.1,2.6
36,15:40:58,,,10.6,9.11,10.15,5.84,4.94,6.44,,2.28,10.2,6.04,,12.3,11.5,6.78,12.18,6.1,5.99,2.07,4.28,5.21,6.41,6.5,5.72,1.37,1.38,1.76,0.71,5.22,7.04,8.79,8.58,1.79,8.38,11.46,12.56,14.61,12.39,11.7,12.68,11.99,10.56,9.17,9.32,11.72,10.9,8.89,8.54,4.48,
37,18:54:08,,,8.9,,11.19,5.61,9.26,6.44,,1.22,5.54,4.53,,11.42,10.52,6.78,10.27,6.03,5.15,2.5,7.11,5.93,2.54,8.87,11.2,9.25,2.19,3.82,2.12,3.11,3.87,7.87,7.89,4.09,8.73,8.84,9.65,8.74,9.69,9.49,10.29,8.56,8.07,9.32,8.14,8.33,8.98,8.83,9.87,4.16,5.26
38,06:48:06,,,9.72,11.02,7.11,9.84,3.81,7.64,,1.45,4.49,4.52,,11.0,7.66,6.78,7.19,6.72,4.87,,3.28,10.42,3.1,6.65,6.2,10.25,2.14,8.0,6.91,8.0,0.99,13.29,9.0,,10.58,11.26,13.05,9.9,10.23,9.17,14.6,11.99,11.33,11.28,9.3,8.73,5.7,4.45,4.36,3.38,
39,09:44:23,,,9.49,9.78,6.46,6.12,8.48,5.09,,1.23,5.03,6.28,,12.16,11.5,9.08,11.3,10.22,3.63,,4.79,6.61,5.49,9.05,2.22,4.53,1.47,1.72,1.96,2.31,3.52,10.69,12.2,3.18,11.23,8.58,10.84,8.49,10.23,11.7,14.02,12.8,14.68,14.43,,11.64,10.57,10.33,13.56,4.16,
40,16:37:39,,,10.6,13.43,6.78,7.75,3.81,5.05,,2.69,4.63,4.68,,11.91,10.52,4.15,4.45,9.84,3.9,1.87,4.9,5.95,1.88,7.6,10.42,7.89,1.39,0.53,1.46,5.55,2.85,4.16,9.15,1.95,11.63,11.26,10.96,8.86,10.79,10.4,14.11,13.37,12.45,13.75,11.56,13.54,11.1,11.11,13.05,6.47,0.89
41,07:02:54,,,9.4,10.53,4.25,11.36,5.04,4.24,,1.67,4.81,3.94,,12.59,6.65,4.4,5.13,6.46,6.24,1.87,5.14,7.24,2.88,11.16,8.2,9.54,2.79,7.07,2.96,6.74,4.45,9.84,12.39,2.67,11.55,12.02,13.24,9.9,9.09,9.35,13.71,9.87,12.09,10.96,9.32,10.89,3.14,3.53,6.69,2.42,
42,10:08:28,,,7.93,11.64,5.31,,2.92,4.31,,3.23,10.08,2.89,,11.78,11.78,5.44,10.09,9.43,3.03,,7.99,7.91,3.93,7.27,10.9,9.9,2.17,2.8,1.9,5.59,8.34,10.99,10.27,2.12,10.7,9.96,11.44,13.41,11.36,11.7,12.51,10.93,10.56,11.58,8.96,13.04,15.29,11.72,12.35,4.61,1.67
43,13:28:42,,,8.81,10.09,11.42,6.1,4.19,5.9,,2.41,10.82,6.78,,11.28,14.61,6.5,9.76,9.69,8.16,2.8,4.9,9.66,5.11,9.37,8.89,4.85,2.13,3.34,2.34,6.25,4.99,6.28,9.75,3.97,14.8,9.53,15.74,13.03,14.67,12.18,14.28,13.37,13.5,12.7,9.32,12.5,12.1,7.26,11.95,3.06,2.52
44,16:50:28,,,12.26,12.26,11.19,10.6,2.84,4.83,,1.34,8.57,6.06,,14.47,6.93,3.67,4.53,9.28,2.12,2.8,5.02,7.4,4.61,7.27,10.0,5.42,1.47,0.77,1.01,4.23,2.93,9.14,13.87,,12.63,9.32,13.86,12.5,9.51,9.8,14.7,12.8,11.72,12.65,,12.78,10.51,13.73,12.96,3.2,
45,20:03:58,,,9.4,10.09,10.73,6.88,4.61,7.08,,1.79,8.05,3.94,,14.47,10.19,7.34,10.46,10.5,3.28,1.28,4.9,7.75,5.27,6.92,10.19,11.58,3.82,2.07,4.95,3.72,3.1,8.44,9.29,5.24,10.47,10.14,9.41,10.67,9.06,8.99,10.79,10.77,9.07,10.07,9.21,8.69,8.6,8.0,8.61,4.41,0.52
46,06:01:50,,,8.56,9.44,7.19,7.89,6.71,8.05,,1.44,8.16,5.69,,10.19,9.31,8.56,7.73,9.43,3.48,,5.02,8.17,6.55,9.26,10.42,10.87,2.31,3.73,5.67,5.06,2.2,9.7,9.19,5.45,9.72,11.46,8.16,8.82,12.79,8.63,12.94,13.14,9.45,9.66,13.46,11.5,2.05,2.29,11.34,2.53,1.16
47,08:54:52,,,10.22,12.57,7.45,6.95,5.65,5.17,,1.65,4.44,3.75,,14.67,11.38,5.87,4.88,5.09,5.3,1.28,3.67,6.11,5.61,3.55,4.66,4.7,2.19,7.96,1.16,3.96,2.69,13.44,12.0,3.46,12.75,8.58,10.06,10.67,12.79,14.6,12.68,13.59,12.27,14.07,13.44,12.72,10.41,8.24,10.82,6.47,
48,12:02:09,,,9.01,9.44,9.94,6.95,3.97,6.36,,1.81,5.5,5.36,,13.76,11.36,8.8,10.85,11.06,2.63,3.1,5.99,6.95,4.2,7.93,10.78,10.61,2.31,4.34,3.63,4.48,2.93,8.67,12.95,2.97,13.09,8.3,11.86,13.11,11.97,15.82,11.72,11.81,15.56,13.62,13.44,9.92,5.03,7.01,11.92,2.42,
49,15:22:31,,,9.51,13.12,9.95,7.32,8.53,8.41,,0.83,4.34,6.04,,11.54,11.04,7.06,9.41,10.17,7.47,,5.97,6.79,4.1,7.76,9.08,4.05,1.66,2.6,2.24,6.48,4.56,5.42,9.29,3.97,11.63,11.74,10.46,10.38,12.68,11.7,15.08,12.21,10.17,11.43,12.53,9.2,8.85,6.22,4.89,4.39,
50,18:45:31,,,8.73,10.53,6.02,4.37,3.85,2.49,,5.96,4.49,4.53,,11.14,11.5,6.23,8.14,6.72,2.35,2.07,4.09,7.43,6.12,7.93,9.4,8.82,1.69,3.98,5.59,5.55,4.34,8.55,6.43,2.07,8.98,7.78,10.46,10.19,10.21,7.96,9.7,9.23,9.34,10.37,8.07,8.33,9.74,9.93,9.6,2.72,
51,07:01:11,,,9.07,10.69,6.73,9.0,,14.36,,,13.33,14.48,,14.67,10.08,,7.7,9.43,5.0,,4.79,8.46,3.69,4.56,7.28,9.81,3.78,7.79,2.66,3.6,3.42,10.55,9.43,3.83,14.63,8.84,13.6,9.52,9.39,8.63,13.48,12.68,14.4,12.2,10.7,9.03,3.63,4.93,7.24,4.61,1.68
52,17:50:25,,,9.03,,7.92,5.48,4.63,4.83,,4.02,6.11,3.19,,11.43,10.32,,9.07,7.56,4.12,,5.26,2.55,0.89,4.69,10.1,8.35,2.29,2.11,1.32,4.97,3.02,9.27,8.86,1.78,11.63,10.38,13.24,13.11,11.65,,13.25,13.94,15.26,14.75,11.0,,,9.49,11.09,3.2,
53,07:31:29,,,6.6,3.68,4.57,8.73,7.21,5.03,,1.81,4.75,7.24,,11.54,3.45,4.28,3.66,5.38,2.61,,4.19,5.81,2.71,7.76,5.5,6.96,0.71,2.77,1.28,7.67,2.86,13.29,9.93,6.42,13.09,,15.74,12.74,15.04,12.68,12.93,11.52,11.53,9.43,12.38,13.58,10.3,4.31,9.94,2.53,2.43
54,10:45:33,,,10.72,11.82,6.78,11.38,,8.96,,1.14,4.59,5.87,,13.18,10.2,7.84,13.08,12.46,5.47,,2.28,7.62,5.78,9.05,11.2,3.8,1.24,2.06,5.31,4.54,6.84,9.84,9.15,2.18,12.57,8.04,12.87,14.24,11.17,13.22,13.71,11.8,11.33,13.05,9.43,13.04,10.26,10.08,12.6,2.53,7.5
55,14:16:40,,,9.27,12.81,7.21,12.91,3.33,6.22,,1.68,5.48,3.82,,14.08,13.15,,10.27,9.12,3.57,,5.85,8.18,10.09,7.43,8.49,3.51,1.99,3.54,3.45,4.04,7.23,12.55,9.86,1.82,11.52,11.74,10.2,8.89,,12.18,11.76,10.29,10.37,10.7,12.94,10.48,9.41,11.11,11.74,,0.69
56,17:27:06,,,10.33,,,9.52,2.75,6.67,,1.45,4.38,0.89,,13.18,11.5,7.06,,8.19,3.06,1.67,3.59,5.93,0.67,2.96,12.01,10.61,2.17,,1.39,5.5,5.28,8.73,7.54,1.98,12.3,11.74,16.0,12.26,13.16,,12.42,13.26,14.12,13.61,12.9,11.04,16.21,12.96,12.92,3.07,
57,20:52:26,,,10.14,,8.81,5.19,8.7,7.19,,3.04,7.82,3.82,,11.43,12.9,9.08,14.38,11.06,7.27,,7.99,8.18,1.77,9.53,10.9,12.52,3.18,2.54,4.47,5.36,7.41,10.25,9.43,1.99,11.37,11.46,11.44,11.38,10.6,10.7,10.36,8.85,10.56,8.93,8.07,8.15,8.44,8.02,7.22,2.03,4.5
58,07:08:21,,,9.18,8.21,4.47,6.32,6.66,7.28,,1.78,7.04,6.06,,12.74,6.12,4.28,5.44,4.99,5.45,,4.68,8.05,5.49,8.29,8.41,9.02,3.15,1.35,4.47,6.74,1.52,11.83,12.12,,11.23,12.02,10.46,10.58,9.51,10.7,11.92,11.14,14.68,10.32,7.89,,3.48,4.2,6.73,3.33,
59,10:15:59,,,8.56,8.1,,4.04,8.07,4.59,,4.31,4.69,5.69,,11.0,11.78,6.5,9.24,11.34,2.77,1.67,3.9,7.43,2.84,10.38,11.54,9.47,1.9,2.03,3.21,6.6,2.09,10.69,10.54,4.09,11.74,10.14,13.6,12.03,11.93,8.9,14.3,13.48,14.12,14.23,10.76,12.78,10.9,10.32,12.08,4.28,3.0
60,13:40:32,,,9.62,12.82,7.49,5.01,7.42,6.44,,2.59,4.64,6.75,,12.16,12.45,6.78,8.89,9.56,4.12,,4.68,8.18,3.8,7.11,8.98,7.25,2.01,4.9,1.68,5.66,3.24,,12.57,,10.37,,11.44,12.98,12.68,11.2,14.5,12.56,14.12,11.16,12.66,12.21,12.44,9.82,11.86,4.48,
61,17:01:55,,,8.71,10.92,10.1,9.04,6.4,6.36,,1.07,7.57,4.66,,10.71,9.78,2.93,4.38,5.83,5.99,1.11,4.38,6.79,1.99,2.81,9.13,6.9,1.44,1.56,0.86,3.68,2.77,8.55,7.32,2.97,8.73,,10.06,12.38,10.23,11.2,12.42,12.8,13.58,12.37,12.38,13.8,10.57,9.68,12.1,6.33,1.77
62,20:17:17,,,11.11,8.27,,4.86,4.58,5.46,,1.85,10.69,2.73,,10.54,10.32,7.62,9.41,8.43,3.73,,6.72,6.27,3.07,7.15,10.3,11.49,2.14,2.68,3.26,7.2,3.23,9.7,10.12,5.45,11.85,8.58,12.41,11.51,11.36,13.48,11.52,11.33,12.09,12.2,8.63,11.49,11.13,8.66,10.54,4.22,
63,07:19:30,,,6.09,4.28,4.5,7.8,3.46,4.49,,1.16,,3.75,,11.27,4.33,3.81,4.26,8.31,3.33,3.1,1.72,5.93,2.85,5.19,4.79,5.83,1.93,2.12,0.82,5.91,6.45,12.93,11.63,0.93,12.57,,12.28,10.58,,,14.2,12.92,13.5,8.07,8.28,,7.22,4.47,9.34,2.18,
64,10:32:02,,,8.31,,9.34,6.96,7.42,5.05,,1.76,4.34,2.46,,15.3,12.6,,13.6,8.79,2.24,,6.48,7.07,4.46,7.43,10.9,2.74,1.51,2.45,1.79,4.04,3.99,12.36,5.62,4.28,10.37,,13.6,12.74,11.17,14.24,13.03,12.8,17.06,15.14,9.06,10.74,12.44,12.48,14.14,2.08,
65,14:03:41,,,8.32,9.44,9.94,9.74,,6.79,,4.17,5.19,3.28,,13.23,10.62,,10.51,9.99,5.74,1.11,4.2,6.95,2.94,8.48,10.54,6.6,2.45,1.91,3.26,6.74,2.85,10.55,9.71,3.49,9.96,10.14,9.79,9.9,8.95,9.49,12.17,9.87,8.79,11.74,8.07,8.69,9.79,8.04,9.45,3.72,
66,17:21:11,,,,11.96,8.63,6.8,3.91,5.39,,4.01,4.17,5.53,,12.11,9.96,,7.06,8.43,2.22,1.25,3.42,5.93,0.79,4.43,10.73,7.69,1.89,1.86,1.77,4.76,2.85,8.44,6.29,4.09,10.58,,11.88,14.61,10.41,10.94,13.92,11.8,13.84,13.66,11.28,12.5,11.1,13.57,12.2,6.47,
