,发车时间,1. 航天桥西,2. 航天桥北,3. 花园桥北,4. 紫竹桥,5. 万寿寺,6. 为公桥,7. 苏州桥南,8. 三义庙,9. 四通桥西,10. 四通桥东,11. 大钟寺,12. 地铁大钟寺站,13. 蓟门桥西,14. 北太平桥西,15. 马甸桥东,16. 安华桥西,17. 安贞桥西,18. 安贞桥东,19. 和平西桥,20. 和平东桥,21. 太阳宫桥,22. 西坝河,23. 静安庄东,24. 三元桥南,25. 亮马桥,26. 白家庄,27. 呼家楼南,28. 大北窑北,29. 大北窑南,30. 双井桥北,31. 双井桥南,32. 潘家园桥北,33. 十里河桥北,34. 十里河桥南,35. 方庄桥东,36. 方庄桥西,37. 刘家窑桥,38. 木樨园桥东,39. 木樨园桥西,40. 洋桥西,41. 草桥,42. 玉泉营桥西,43. 夏家胡同,44. 丽泽桥,45. 西局,46. 六里桥南,47. 六里桥北里,48. 公主坟南,49. 玉渊潭西门,50. 航天桥南,51. 航天桥西
10,21:02:28,,,11.48,,8.12,8.66,6.13,6.29,,1.49,3.97,5.87,,12.88,8.93,8.8,10.68,8.79,2.37,2.5,4.79,8.17,5.77,10.9,11.35,13.59,2.9,4.13,3.92,,4.84,12.0,9.71,4.15,11.37,11.06,10.84,11.9,11.65,10.4,13.92,12.97,11.15,12.52,8.96,11.72,10.31,10.26,10.76,3.38,1.56
11,13:04:43,,,8.18,,8.65,9.43,6.92,6.51,,0.19,4.71,4.78,,12.4,10.52,9.34,10.39,7.49,2.49,3.1,5.02,8.17,3.92,3.88,4.95,5.06,1.18,2.06,4.67,5.07,3.26,11.41,7.54,3.27,12.49,8.01,10.74,11.9,12.39,11.44,13.71,12.04,10.56,7.87,9.84,13.58,11.37,7.18,10.52,4.16,
12,16:31:44,,,8.31,10.32,6.78,8.93,4.13,5.01,,1.07,9.08,3.94,,14.27,12.75,,3.27,6.23,3.5,,4.79,8.46,3.67,6.91,7.36,7.54,1.59,1.49,1.36,4.86,2.78,7.98,11.25,4.45,12.19,9.96,13.05,12.03,10.79,,15.25,11.99,11.33,12.2,10.3,13.3,9.29,9.2,13.44,2.13,
13,19:44:30,,,,,,10.01,3.02,7.19,,1.72,9.08,6.75,,12.16,10.82,8.8,8.12,8.43,2.77,1.92,5.99,7.75,3.27,6.79,9.4,7.96,1.9,2.52,3.81,4.04,2.5,8.08,9.0,1.7,10.58,8.3,10.49,10.19,9.84,13.48,12.17,9.87,11.91,9.49,8.8,9.03,10.67,9.95,10.43,3.2,
14,05:12:32,,,10.35,12.52,,9.71,6.26,5.97,,4.32,5.13,6.54,,13.56,12.75,,10.46,9.77,2.9,,8.17,7.43,3.05,8.87,10.78,12.83,2.26,2.8,7.76,8.62,9.4,10.25,11.84,2.47,13.73,9.54,10.46,12.98,10.03,10.12,14.04,13.14,13.58,14.39,9.21,11.5,3.73,5.17,9.29,4.41,3.38
15,07:50:54,,,7.34,8.06,3.93,7.86,3.13,5.03,,1.72,6.26,6.54,,13.04,3.83,3.67,4.71,6.84,5.99,2.5,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,10:46:01,,,8.56,8.58,10.23,7.42,3.47,7.68,,2.78,5.1,3.82,,13.96,13.15,8.56,6.16,6.32,2.5,,6.52,9.4,7.05,6.07,7.62,4.08,1.41,3.03,1.93,6.74,2.09,9.14,9.43,1.92,11.74,7.78,10.46,10.58,13.11,14.38,12.68,11.99,10.56,12.81,12.38,12.5,11.86,6.65,9.41,2.53,
17,17:55:34,,,10.76,9.78,6.26,7.09,3.82,5.48,,1.45,4.17,6.37,,12.3,6.89,5.08,6.41,7.38,2.65,2.07,4.28,6.13,1.53,5.72,10.9,8.62,1.7,1.84,1.94,4.62,1.92,13.29,9.86,8.18,9.96,,13.6,10.49,12.39,,11.76,11.23,10.17,13.31,10.3,12.72,10.86,10.97,11.62,6.34,
18,21:32:57,,,8.65,10.55,7.49,4.76,2.47,6.44,,3.62,8.55,8.3,,14.08,12.6,9.54,10.0,12.92,7.66,,,,1.3,9.37,10.66,12.94,1.97,3.62,2.41,6.96,2.61,11.83,9.71,7.16,11.1,9.32,13.24,11.51,13.42,9.18,12.25,10.86,9.79,12.12,8.07,9.28,11.8,10.67,11.68,3.13,
19,05:38:29,,,11.27,13.44,,9.66,3.7,10.34,,2.68,7.94,5.06,,12.88,11.5,8.32,12.48,9.99,4.9,,4.68,9.16,7.65,10.66,12.15,11.58,2.08,2.47,3.26,5.06,,9.76,10.24,2.05,11.82,6.05,11.55,11.07,15.1,13.22,15.01,13.59,9.45,11.67,9.2,9.03,5.4,5.63,11.18,2.4,
20,08:26:36,,,11.69,7.18,8.46,5.49,8.07,6.29,,1.61,5.68,3.27,,13.18,11.78,3.81,5.96,5.9,2.44,,6.28,7.43,5.59,4.15,5.13,7.0,1.09,2.87,4.47,4.54,8.66,7.72,10.27,1.6,11.85,12.02,12.41,10.19,13.64,10.94,11.83,10.47,9.07,8.67,8.44,12.5,10.33,5.12,9.86,2.64,
21,14:39:30,,,5.07,8.22,7.14,7.89,6.26,7.09,,5.93,7.39,5.36,,12.03,10.82,8.08,6.16,5.66,2.29,1.4,4.9,6.79,3.53,3.8,4.74,3.66,1.24,2.21,1.66,2.64,5.65,13.06,7.45,6.42,9.72,10.86,10.96,10.72,14.76,11.44,13.92,11.23,14.4,7.3,10.76,12.5,6.25,5.85,7.29,2.14,
22,18:09:56,,,8.65,12.82,8.33,10.88,,3.33,,1.88,4.28,3.94,,11.66,10.52,4.89,7.53,7.49,1.45,,6.13,6.79,2.24,4.56,7.53,9.62,1.84,4.6,2.33,5.06,1.49,10.36,12.66,2.72,11.37,11.46,10.96,10.67,12.53,9.96,12.93,12.04,10.56,12.67,8.36,11.26,12.96,11.35,11.61,6.47,
23,21:48:47,,,8.98,11.8,8.46,5.01,7.89,8.72,,2.41,7.8,,,,14.0,,10.7,9.28,4.0,,6.13,6.79,2.79,5.62,11.65,11.23,3.06,7.74,2.48,7.3,6.27,11.41,13.15,1.98,11.1,10.86,12.87,13.03,12.68,10.2,12.42,13.82,15.69,14.81,11.95,13.8,13.47,11.43,12.79,4.34,0.59
24,06:22:26,,,7.46,9.24,7.76,8.15,7.16,6.31,,3.52,7.49,2.66,,10.43,8.69,8.32,8.32,9.99,2.37,2.8,3.9,6.27,2.99,7.03,8.93,9.7,2.74,3.82,2.83,6.8,5.88,9.7,8.86,8.18,8.81,8.58,10.06,9.9,8.38,11.2,9.51,8.78,8.65,9.36,8.8,10.03,7.75,5.49,4.78,2.42,
25,09:15:48,,,6.19,9.78,5.58,8.85,7.62,8.8,,1.2,5.37,6.54,,10.3,10.2,5.2,5.75,4.78,4.08,,4.68,,7.49,8.29,10.1,7.82,1.54,5.21,3.81,5.78,5.13,12.36,9.75,1.92,12.0,8.04,13.41,6.58,15.34,12.44,13.71,12.45,14.4,12.33,8.28,8.87,12.77,8.2,10.84,4.16,
26,12:15:07,,,11.87,11.32,,7.81,4.44,5.32,,1.5,8.55,3.94,,12.59,12.4,7.84,7.32,6.96,5.31,,6.91,10.86,3.92,4.66,6.44,6.17,2.37,5.43,4.57,4.04,2.27,11.25,12.76,1.44,13.23,7.24,14.72,11.51,,10.94,14.6,11.71,11.33,10.14,9.32,10.02,6.07,5.72,9.67,4.48,2.62
27,16:19:08,,,9.0,8.98,,5.34,,7.28,,1.34,5.04,6.37,,12.45,10.93,4.18,4.78,4.22,4.7,,4.9,6.27,4.48,7.27,8.27,8.09,2.52,2.65,1.09,2.96,6.08,10.69,7.96,4.61,10.47,8.3,11.55,11.18,9.4,8.45,13.82,12.56,11.72,11.32,12.38,9.2,13.2,11.82,12.02,1.99,1.32
28,19:24:03,,,11.27,10.48,8.43,10.62,3.78,5.33,,4.82,5.28,3.37,,10.98,10.32,8.08,13.86,13.18,5.97,,6.13,7.24,7.65,7.76,10.0,9.7,2.27,2.22,3.45,5.11,1.71,9.27,7.8,1.86,8.73,9.54,9.79,8.49,10.03,11.44,10.14,8.99,10.37,9.56,7.71,10.67,8.63,9.12,10.82,6.76,
29,06:52:37,,,9.0,7.12,6.26,4.52,,6.44,,1.56,3.37,5.17,,12.74,8.6,8.32,8.32,9.28,5.15,,4.79,6.61,6.73,7.6,8.41,9.62,1.87,7.74,3.73,4.04,3.81,10.1,11.44,1.76,8.0,9.54,6.14,7.14,7.95,8.63,11.92,11.14,11.33,12.89,10.06,12.5,12.27,5.44,8.52,2.26,
30,09:55:08,,,7.22,9.11,5.55,10.2,8.26,5.46,,1.61,4.69,6.21,,13.41,11.78,4.72,7.45,9.69,3.07,2.5,4.79,9.66,2.84,6.53,8.59,5.94,2.45,2.78,4.57,6.67,3.33,12.36,10.89,1.98,12.75,8.58,6.93,10.82,11.53,14.33,14.6,11.8,12.09,10.22,9.76,12.22,9.83,7.09,10.28,2.42,
31,14:03:50,,,8.54,8.95,10.33,7.97,2.77,7.39,,1.8,7.51,4.84,,14.34,10.93,,11.9,7.17,5.74,2.5,5.02,7.07,4.27,4.86,4.44,4.4,2.62,3.34,3.11,5.91,2.56,12.36,10.64,2.34,11.74,,12.01,10.72,9.76,11.7,13.37,10.38,10.56,6.83,8.54,13.29,,9.44,10.29,2.49,
32,17:20:13,,,10.44,,5.45,8.97,6.17,4.92,,2.38,7.39,5.06,,15.04,7.51,2.6,2.72,6.14,2.0,3.1,5.02,10.18,6.47,4.46,4.13,1.63,0.92,0.97,2.91,3.6,1.82,7.33,7.32,3.21,12.47,11.46,11.55,12.5,11.36,12.18,15.38,12.8,11.15,13.69,11.0,10.48,16.57,12.79,11.33,,3.28
33,20:47:15,,,9.44,,10.96,5.84,4.42,8.96,,1.92,7.04,6.75,,15.39,11.26,,10.46,10.5,7.07,,7.99,7.9,5.85,9.53,10.66,9.39,1.97,1.77,2.59,4.62,3.76,9.41,9.86,2.09,,,,10.0,9.51,12.68,11.92,9.87,12.27,9.86,8.63,10.58,9.08,8.22,9.03,6.2,
34,07:22:27,,,8.52,5.38,5.32,4.77,9.26,5.66,,2.9,6.42,3.37,,12.03,4.74,3.52,5.44,4.31,2.61,2.5,4.68,6.79,4.54,3.58,8.18,9.09,1.39,3.1,0.98,5.75,3.33,10.69,11.44,2.39,12.45,10.62,8.79,10.19,12.08,9.52,14.2,12.8,9.23,8.89,10.52,11.04,9.17,6.23,9.62,2.17,
35,17:15:02,,,12.33,9.11,6.85,10.5,8.72,4.17,,1.06,6.34,3.28,,11.78,7.85,2.77,4.58,6.72,2.58,3.1,5.02,9.66,2.67,4.98,4.74,1.86,0.87,0.73,1.55,2.99,2.93,7.53,7.89,5.11,10.7,12.96,13.24,12.38,11.53,12.18,12.59,13.48,14.98,13.62,8.25,9.28,12.03,10.97,12.53,6.61,1.92
36,07:03:27,,,8.44,,5.64,5.01,3.09,6.76,,2.07,5.41,6.75,,11.91,7.67,5.94,5.75,5.66,2.36,,3.9,7.91,4.12,8.87,9.92,10.69,2.35,6.04,3.85,7.4,7.61,10.84,10.4,2.86,7.03,7.08,9.41,6.19,11.65,6.22,12.25,10.29,10.17,11.45,8.63,7.16,8.68,6.01,7.59,2.8,2.76
37,10:05:26,,,8.8,6.97,5.64,9.81,3.29,6.79,,1.28,5.28,5.4,,14.31,12.45,5.87,6.41,9.28,3.25,,5.85,8.05,7.86,7.27,5.72,5.34,1.51,2.87,3.73,4.49,4.7,10.99,10.89,2.73,13.78,10.14,16.0,13.54,10.99,13.22,14.02,13.26,10.95,13.5,,14.46,11.56,7.31,10.76,2.01,
38,13:28:31,,,7.61,10.76,6.26,7.08,8.47,6.79,,1.68,4.88,5.27,,11.66,7.73,9.08,6.54,5.74,3.28,1.24,6.13,4.8,4.79,2.98,3.77,3.47,1.35,2.65,2.03,5.11,2.28,12.55,11.05,1.11,12.63,8.58,10.16,8.57,10.6,14.24,13.82,13.48,10.76,7.63,9.84,13.3,12.26,6.47,11.35,4.05,5.02
39,16:50:44,,,9.9,12.84,,9.71,3.7,5.32,,1.3,12.52,4.65,,12.59,8.5,4.33,4.45,6.59,2.16,1.08,4.68,7.43,3.12,4.77,5.86,5.14,1.48,0.94,1.02,6.74,4.84,12.75,9.37,5.29,10.2,10.62,12.28,11.9,12.24,9.64,13.71,11.42,10.56,13.69,9.84,13.8,8.46,12.34,11.69,5.81,
40,20:03:21,,,9.2,,6.52,10.57,5.92,6.13,,3.23,8.98,3.29,,10.71,10.2,7.84,6.8,7.73,4.36,1.28,4.09,7.6,6.33,7.6,12.5,11.77,2.45,3.2,4.97,5.5,3.99,10.84,9.57,2.05,9.6,11.26,9.52,10.49,9.09,12.94,10.5,10.57,9.99,10.31,7.17,7.67,9.55,7.72,7.94,1.79,0.88
41,06:30:48,,,10.2,,6.26,7.96,4.35,6.44,,5.93,10.06,5.53,,11.0,9.2,9.08,11.3,9.28,2.94,,3.9,,4.86,4.15,8.59,10.35,1.93,4.46,3.88,7.3,3.52,9.27,8.17,1.82,10.28,8.3,8.4,7.28,10.6,7.96,10.94,10.86,12.34,10.31,8.63,8.73,7.86,5.86,5.18,2.22,2.12
42,09:23:59,,,4.15,7.81,8.76,6.12,5.51,3.84,,4.82,5.54,7.5,,11.0,8.07,5.55,6.67,4.26,3.99,1.48,3.9,7.24,4.71,7.27,9.4,7.42,1.63,5.43,3.4,6.25,7.23,10.84,12.39,6.68,10.12,9.78,6.86,4.55,13.16,10.4,13.14,12.92,10.37,12.75,12.1,12.51,10.53,8.86,11.86,2.49,2.99
43,13:15:20,,,10.72,9.57,4.67,9.04,6.47,6.44,,1.57,6.88,6.39,,9.23,9.2,9.34,8.32,9.12,4.6,,8.76,5.64,4.48,4.36,5.05,5.14,2.04,2.86,3.19,6.67,5.42,9.41,8.72,3.06,9.96,7.83,10.06,10.29,9.51,12.94,12.77,9.79,11.53,7.44,8.07,8.93,7.92,5.88,9.88,2.91,0.26
44,16:43:29,,,9.0,12.23,6.02,9.61,8.53,6.04,,2.02,5.37,7.5,,11.14,10.2,3.03,5.96,8.19,3.38,1.67,4.09,10.18,2.8,3.52,11.75,8.28,0.89,0.62,1.09,4.95,6.08,9.84,11.81,2.31,10.12,8.58,10.96,12.16,10.99,10.7,9.79,8.99,11.53,11.94,,9.28,9.68,9.24,7.96,2.08,0.13
45,19:53:50,,,10.93,12.57,,4.35,,6.04,,2.16,9.63,3.88,,12.26,10.32,7.62,9.41,9.28,4.36,1.28,4.09,8.18,5.3,8.48,11.54,10.17,2.1,3.02,6.8,5.14,4.1,7.76,10.4,2.77,11.85,8.04,9.65,10.29,9.06,10.4,9.12,8.22,10.17,10.42,7.52,8.52,7.86,8.58,8.48,3.04,
46,07:30:46,,,8.56,7.11,5.26,6.73,5.22,5.32,,5.56,11.47,6.37,,11.0,4.97,4.33,5.34,4.74,4.87,2.8,5.99,6.27,3.52,5.95,7.45,10.52,2.03,2.3,1.17,6.92,2.85,10.99,11.63,2.38,11.23,9.54,9.52,10.0,11.65,10.4,12.25,10.77,9.79,8.02,8.46,11.72,10.11,6.09,7.04,2.08,1.36
47,10:34:37,,,8.5,11.51,5.83,11.62,3.43,7.28,,2.23,4.82,3.82,,11.28,12.34,5.44,7.06,7.17,3.43,,3.9,7.24,7.38,6.07,7.36,7.72,2.48,3.89,1.66,6.74,6.84,10.84,9.56,1.56,12.65,,13.05,11.63,,11.94,11.68,11.8,8.68,13.91,10.52,13.3,11.22,5.32,,3.2,
48,13:51:14,,,9.03,11.91,9.49,11.62,7.82,6.48,,3.36,6.34,3.37,,14.47,12.75,6.5,7.32,6.46,6.87,1.55,4.09,9.16,3.42,3.11,4.01,5.39,2.82,2.87,2.54,3.68,6.27,9.84,9.93,7.42,10.58,10.38,11.88,8.49,12.08,,12.41,12.4,11.94,7.82,10.47,11.13,12.26,6.51,12.07,3.99,
49,17:09:05,,,11.67,,6.78,10.2,3.71,4.12,,1.18,4.81,7.5,,11.78,5.16,6.36,4.26,4.56,2.49,,5.26,7.75,3.67,9.53,4.01,7.42,0.56,0.99,0.85,2.56,2.61,5.54,7.43,3.23,11.68,11.06,13.44,16.11,14.54,,12.93,13.03,11.94,14.63,12.22,12.78,12.44,12.37,13.56,3.99,3.11
50,20:33:57,,,9.6,9.28,10.51,5.26,3.05,8.96,,1.55,6.34,5.0,,15.24,9.42,,11.26,13.44,4.23,,5.02,6.79,3.99,9.53,9.82,10.35,2.02,2.66,5.59,4.0,3.23,8.67,9.15,,13.53,13.04,15.02,12.66,12.39,9.52,14.7,,,13.31,6.39,8.52,9.08,7.09,6.64,2.82,
51,06:10:33,,,9.27,,10.52,7.8,4.12,8.24,5.0,5.01,5.04,3.29,,10.54,8.93,6.23,11.9,13.68,5.56,,7.29,7.07,4.68,7.11,9.48,10.25,2.39,3.41,3.03,3.33,5.88,9.97,7.66,7.94,8.43,7.24,11.2,8.82,9.89,8.99,11.01,9.47,9.07,9.79,8.8,8.52,7.92,5.0,4.08,2.65,0.52
52,12:52:15,,,9.82,,9.34,9.89,4.36,4.94,,3.62,10.56,4.15,,11.28,11.36,,9.41,9.99,4.79,1.28,4.79,7.9,4.68,3.88,3.33,5.34,2.52,2.06,3.73,3.68,6.65,6.93,8.58,2.27,10.06,11.26,10.2,8.82,12.53,11.2,13.82,13.26,11.68,6.41,12.66,11.04,10.6,12.49,12.82,3.06,0.0
53,16:10:54,,,9.14,8.5,11.19,9.66,5.51,6.53,,1.57,6.03,,,14.28,10.32,7.34,4.53,4.1,5.45,2.5,4.28,8.05,3.18,8.48,6.08,8.28,1.97,2.6,0.69,5.59,1.94,10.55,7.54,3.63,9.96,9.54,8.88,11.18,13.64,8.45,13.59,13.59,15.56,11.4,12.87,10.24,13.37,13.71,12.04,4.16,
54,19:12:50,,,9.95,11.26,,6.32,8.65,5.76,5.0,1.06,5.83,2.82,,10.71,10.42,9.54,11.6,11.06,2.86,,4.9,8.18,2.85,7.27,10.42,10.17,1.95,2.54,2.91,4.69,2.93,9.97,10.51,4.61,10.28,8.84,10.06,10.29,12.24,11.94,12.09,10.95,11.91,12.37,11.18,12.22,12.44,8.73,10.74,4.34,
55,07:08:40,,,9.28,,6.7,4.38,6.21,6.04,,1.5,6.51,9.32,,11.78,7.2,8.08,5.86,6.59,4.74,,3.67,6.95,2.99,9.18,6.74,6.75,0.73,2.48,1.85,6.53,3.99,10.25,14.06,1.98,6.15,7.51,7.28,8.41,8.38,5.85,3.98,11.42,10.17,8.85,11.28,9.52,7.86,8.35,6.87,3.99,2.64
56,10:13:46,,,9.0,10.53,5.59,10.82,3.62,6.51,,1.12,4.59,5.69,,13.18,8.77,6.23,7.88,7.07,7.07,2.22,4.9,10.18,3.47,4.34,5.92,8.68,1.54,1.88,6.6,7.3,5.42,10.4,12.76,4.28,13.22,,13.95,12.86,10.41,10.7,13.71,13.26,12.27,10.31,12.66,,12.29,5.47,8.8,4.22,0.6
57,13:41:19,,,8.7,10.83,11.95,12.12,3.38,5.25,,1.1,6.86,8.8,,11.54,10.82,5.66,9.24,5.74,4.16,,5.7,9.16,5.27,3.63,2.96,4.56,1.2,2.33,2.48,4.44,8.66,10.55,9.57,8.18,11.85,9.32,11.07,8.57,12.53,10.7,13.59,11.33,9.99,6.87,11.0,10.58,12.43,7.09,10.74,2.2,
58,17:02:02,,,9.27,11.98,9.07,11.61,8.5,3.07,,1.72,10.06,5.0,,14.47,3.88,3.81,4.53,4.85,6.67,2.07,4.19,6.79,5.27,5.2,5.77,3.75,0.51,0.79,0.71,2.92,3.13,8.79,4.32,3.71,10.58,8.04,13.6,11.76,12.39,9.52,13.82,13.37,11.72,11.78,11.45,14.62,13.28,13.58,12.79,3.57,
59,20:19:04,,,10.0,9.78,10.96,7.52,4.13,8.41,,5.39,8.45,3.28,,12.03,9.03,9.54,10.84,9.84,3.2,1.55,7.92,10.18,4.71,8.67,10.78,13.05,2.48,6.04,6.6,4.49,5.13,8.32,9.15,5.45,9.84,7.78,11.33,10.29,10.23,11.7,10.72,8.99,10.17,8.93,6.87,9.2,,,8.84,3.22,1.94
60,05:47:57,,,11.1,12.04,7.04,9.66,4.53,6.29,,2.51,5.68,5.06,,13.18,11.92,8.08,13.6,12.64,6.67,,4.68,4.83,3.85,6.79,11.75,12.52,2.62,5.64,5.56,5.84,6.0,10.1,13.15,3.18,10.7,10.14,10.2,12.03,11.36,12.68,12.59,11.71,11.15,11.09,12.1,12.78,3.98,6.87,10.01,2.8,
61,08:35:39,,,10.79,6.22,5.44,5.27,,3.55,,1.01,4.64,6.04,,11.43,10.72,7.34,7.93,5.47,6.87,,6.42,9.92,5.3,7.6,6.81,6.17,1.34,3.81,2.48,2.5,2.42,11.57,11.44,,12.15,7.87,12.37,11.63,9.51,11.2,13.7,13.26,11.11,11.12,9.06,9.28,13.28,7.61,10.69,3.2,1.38
62,11:30:11,,,11.77,10.65,,12.11,9.64,6.47,,1.23,7.3,7.24,,15.07,12.9,6.78,6.24,5.74,5.87,,4.38,10.6,6.47,5.72,10.78,6.03,1.83,2.78,1.21,6.53,3.23,10.84,12.57,5.24,12.15,11.74,14.72,13.4,10.79,9.18,15.52,12.76,8.5,13.13,11.0,13.58,4.1,9.96,13.82,2.42,1.11
63,15:13:02,,,8.79,,10.07,5.12,4.13,8.24,,1.67,6.34,3.88,,11.0,11.36,7.84,10.27,6.84,2.66,3.1,5.02,6.61,4.2,4.15,2.77,4.2,1.8,4.66,1.46,4.8,1.57,8.2,9.56,2.1,6.19,,13.95,12.12,14.76,8.64,14.28,11.05,9.6,10.43,7.52,11.04,13.69,8.44,5.38,4.68,0.68
64,18:38:52,,,10.0,12.53,6.78,7.36,,3.4,,1.39,5.68,7.0,,12.59,10.52,3.92,7.73,9.12,5.99,,6.13,8.05,3.2,7.27,8.89,10.01,2.52,2.0,5.18,5.02,4.34,10.1,8.44,2.97,9.22,9.08,9.93,9.41,10.99,12.18,11.23,9.55,10.37,8.98,10.06,8.69,8.18,7.85,8.15,4.68,1.57
65,07:19:29,,,8.61,6.79,5.96,6.69,7.62,7.28,4.44,3.76,4.86,6.1,,10.3,6.02,4.67,5.19,6.96,3.03,,6.57,6.27,2.81,7.93,6.91,9.02,1.15,2.33,1.1,7.61,2.77,10.06,12.57,1.75,10.37,8.33,8.3,12.03,13.06,8.7,11.14,11.76,9.79,8.08,8.76,13.59,12.74,6.51,9.2,2.51,
66,10:23:54,,,8.63,10.32,6.7,10.2,2.91,6.65,,1.72,4.28,3.94,,10.25,10.82,6.5,6.51,5.74,3.11,2.8,5.99,8.3,3.25,4.76,7.35,7.66,1.39,1.63,2.48,6.39,1.88,5.05,9.75,7.42,11.1,13.33,12.93,13.03,12.68,14.06,14.05,12.11,5.95,12.77,8.8,9.86,9.81,4.6,11.07,2.42,
