,1. 航天桥西,2. 航天桥北,3. 花园桥北,4. 紫竹桥,5. 万寿寺,6. 为公桥,7. 苏州桥南,8. 三义庙,9. 四通桥西,10. 四通桥东,11. 大钟寺,12. 地铁大钟寺站,13. 蓟门桥西,14. 北太平桥西,15. 马甸桥东,16. 安华桥西,17. 安贞桥西,18. 安贞桥东,19. 和平西桥,20. 和平东桥,21. 太阳宫桥,22. 西坝河,23. 静安庄东,24. 三元桥南,25. 亮马桥,26. 白家庄,27. 呼家楼南,28. 大北窑北,29. 大北窑南,30. 双井桥北,31. 双井桥南,32. 潘家园桥北,33. 十里河桥北,34. 十里河桥南,35. 方庄桥东,36. 方庄桥西,37. 刘家窑桥,38. 木樨园桥东,39. 木樨园桥西,40. 洋桥西,41. 草桥,42. 玉泉营桥西,43. 夏家胡同,44. 丽泽桥,45. 西局,46. 六里桥南,47. 六里桥北里,48. 公主坟南,49. 玉渊潭西门,50. 航天桥南,51. 航天桥西
5.0,0.0,0.0,0.018000894454382826,0.01849231903383528,0.043310632020309436,0.011704119850187267,0.02125734961555857,0.011704119850187267,0.02261420171867933,0.027233115468409588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.0,0.0,0.016438006366833804,0.031711134614821175,0.01726686082180698,0.02914452705003667,0.029977143468403616,0.017387832012480772,0.017554891067455763,0.0176598346675502,0.029028901388461936,0.013871075303786598,0.020800839110626027,0.024339612327414436,0.01965332916792448,0.01965332916792448,0.025828778984821135,0.019592271592095856,0.011975937104228687,0.018518844644229055,0.024618414574101428,0.024618414574101428,0.011081560283687944,0.02145002145002145,0.021312872975277068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.034011146806182564,0.042086949920289295,0.02655179234149734,0.033679817383688304,0.03899130013366811,0.030191492901889803,0.027082687150064604,0.030400367610093584,0.06856387173888341,0.020880121086215033,0.027320686673073902,0.029811860947558833,0.03956579628571711,0.02169390692160185,0.02086477285427324,0.015134210069032365,0.03706713018462621,0.01823317814887469,0.024783325742042246,0.025857141095407276,0.021747819623426385,0.03544088598075091,0.026483148913964655,0.02850677171551869,0.03149707936069375,0.02148737492166243,0.03559382362168897,0.010640932064729235,0.017013174016083987,0.018375597206909223,0.018375597206909223,0.016149870801033594,0.008275405494869248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,0.0,0.0,0.02482923712775406,0.04070859775290013,0.02186158711717817,0.04891195333776611,0.03983670854015349,0.028937625546487527,0.0233506980213157,0.048685593011090655,0.09540640328912987,0.02456188619309693,0.056736213887705444,0.07902232622158965,0.0439824760266187,0.02057223139586851,0.03384464867523003,0.03391787998416727,0.034009903713868694,0.054581619552782214,0.040057541665640815,0.04239603692350575,0.04905585397748389,0.03840057237177676,0.03605405334021476,0.04128645510595504,0.02212238153135018,0.03314487740205117,0.04050728679288156,0.031676517522762,0.037872927157687926,0.03193286427489244,0.03569893777453375,0.04121711711713585,0.04121711711713585,0.033348385855887945,0.02672487692765269,0.039257739847990115,0.029714836593390845,0.025533526210886767,0.03341988619291445,0.019918296578239972,0.016436538920168806,0.015226746110559417,0.008074935400516797,0.023212627669452184,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.049754898082525534,0.048538293680452836,0.03994948864221394,0.036369964872219475,0.03726035377358788,0.04702881040996657,0.06642872469546689,0.04203132725987626,0.06588582204265483,0.01769360131379638,0.02976623629234071,0.02208470847084708,0.04174947664096245,0.04365079365079364,0.0755621693121693,0.07330969346473222,0.023190459293271695,0.030370273714492538,0.0666352548190371,0.04380420459072661,0.0351966987451342,0.024213948143356798,0.024072320355764672,0.05188984577829236,0.048596913583324075,0.06859593869307885,0.05452977980093568,0.024638450210759274,0.046776747475841984,0.04571998359211796,0.041620592447809385,0.07777439880607409,0.03574910869355492,0.038383576361874484,0.021968170664932878,0.021968170664932878,0.023401643615645618,0.02288396038477215,0.02740679605175404,0.027047246773953246,0.029777755899772457,0.0316175223006458,0.025585809779647264,0.05782609800917996,0.05116605404801605,0.03000520152311746,0.013983497629070064,0.0,0.0
7.5,0.0,0.0,0.03468098529792344,0.07006746141351616,0.05313704479858559,0.058575070322558605,0.06362357606852895,0.041284648730233194,0.044805508588674194,0.037957906147394256,0.13757827054683838,0.02883330756139163,0.07169597455718503,0.08133884646192982,0.09083683313135367,0.03694279358183868,0.06394759458308939,0.040199990952639396,0.03978257987686485,0.04134107813068406,0.046721343829037365,0.03913844305654753,0.09094077816344287,0.07198481862370898,0.08837603026423053,0.014335736438740731,0.023738647762267445,0.030110082053781784,0.024138630198282853,0.02028518930269903,0.03093398418214081,0.027756747255666483,0.03812197853735939,0.07385364727108926,0.03815521637021568,0.053910647843975416,0.044466527268444946,0.04631225469382491,0.040091962230687124,0.05615003093791927,0.04623403375416257,0.03700326339846132,0.03153651629096853,0.02833749644302345,0.030849935776048096,0.05005137127766162,0.04013835160457017,0.0238375221892897,0.009919675636580898,0.0,0.0
8.0,0.0,0.0,0.04339628636915746,0.07397255828031808,0.04362656040988649,0.09084263400552933,0.06613783558977633,0.04870037938283949,0.04101094850724821,0.06189685769568657,0.05673838496968941,0.03814942627840697,0.06618874379776556,0.07158662520020086,0.09892202739377959,0.05243555083264314,0.05886640683713249,0.057638110676133135,0.09077153430715308,0.03829490565724422,0.0863297953774113,0.05304987351142185,0.07175618576433769,0.08672131512554115,0.07155560247586158,0.11279198115697477,0.04991238442977905,0.025259719685332898,0.08460192390591985,0.02425436606294464,0.03400298712381512,0.026355046959295917,0.03495883912703791,0.04712870700738369,0.02679556259614507,0.03940670079706131,0.033550802618599225,0.041740534494356656,0.037338597918775925,0.03298104525546846,0.03647171096117078,0.04310352439359116,0.030902710353415682,0.03007879534990036,0.024887819529858423,0.04575195907410511,0.06313698324927448,0.02865912262009783,0.012121535739116602,0.0,0.0
8.5,0.0,0.0,0.02936529506070699,0.025315486095921203,0.023279045842826373,0.05190777453871618,0.0402665897501021,0.03124512641466588,0.022309810401508836,0.07271889563688173,0.09903011080498143,0.022265899716892107,0.043688975307597494,0.051136119201481374,0.09716286608857283,0.051444428664487944,0.10244652216519871,0.09194374847757247,0.05432724480669765,0.039742698941185366,0.09245823788492676,0.05832352620761438,0.08581691170695825,0.08253763174563464,0.07953065889365518,0.10652664158346115,0.05340949451510241,0.07893475983338426,0.0842339478703115,0.07326769508522889,0.049131411840219734,0.05209021687635826,0.04251419948917539,0.08645145857481491,0.05527226277771941,0.051639056495495904,0.04780100232467154,0.03935721901812623,0.025781649514966778,0.04583647381145626,0.04541073727212656,0.040748610671101214,0.037074371330665115,0.03510318144234094,0.02228957633950045,0.026653495702400096,0.06066096388790925,0.0401387249524199,0.016161924133403834,0.0,0.0
9.0,0.0,0.0,0.02924148261916654,0.04191695409975402,0.021003654051797906,0.0326609649976646,0.019168089350657763,0.033713292117465224,0.01977331272539928,0.03400839615095304,0.05144479251441847,0.013628745387641307,0.036742706231196055,0.03824807631621489,0.053701018227402496,0.03642998513716305,0.035134092596616144,0.038759059582305494,0.05110411655580352,0.026083407427349672,0.07282392852245793,0.04460399462362626,0.06696708832508523,0.04811604588668165,0.06965969102239114,0.11579441672110048,0.06282207502578509,0.06991137112502822,0.1195538044717445,0.03812369377544627,0.04278244486389321,0.044724370706919044,0.05147848028597932,0.06650918152355152,0.07842027363115214,0.05929059461063526,0.10176889045045157,0.033870780297145374,0.05938444214736238,0.07950170513089237,0.04976720540850335,0.031938766028893305,0.05456278910942153,0.05335552068574818,0.04266797475817847,0.0514386049213891,0.07954527418770502,0.050727870698306886,0.05180457757306806,0.0,0.0
9.5,0.0,0.0,0.02060017795393192,0.03194209506016595,0.021944644444214262,0.05090443194307928,0.04068550647433459,0.021184822325423274,0.021316202115189586,0.03388084306479059,0.08281040616005671,0.0170325954507917,0.027324273241125505,0.02143163050116775,0.02143163050116775,0.024957561676280018,0.021200882234247945,0.026967753740127956,0.029018923264246266,0.023144230708962474,0.03331177160114842,0.04245120758753143,0.052021221680769066,0.037790496464607824,0.0327315072475486,0.05272236597028676,0.04224557241967197,0.06326323519876392,0.07144087609203889,0.04198687874209183,0.03853176593203895,0.044330749999133605,0.0751494659569275,0.07462278747419239,0.08456143028859793,0.07873273631850573,0.060021610975697394,0.06592438869159346,0.05529012562965962,0.06141954545046105,0.06821507909793431,0.046947853476391084,0.061394873331527135,0.0480400151275731,0.03620662920091581,0.07517035655239115,0.06621105767240132,0.035879798276520845,0.06671252503825419,0.0,0.0
