,发车时间,1. 航天桥西,2. 航天桥北,3. 花园桥北,4. 紫竹桥,5. 万寿寺,6. 为公桥,7. 苏州桥南,8. 三义庙,9. 四通桥西,10. 四通桥东,11. 大钟寺,12. 地铁大钟寺站,13. 蓟门桥西,14. 北太平桥西,15. 马甸桥东,16. 安华桥西,17. 安贞桥西,18. 安贞桥东,19. 和平西桥,20. 和平东桥,21. 太阳宫桥,22. 西坝河,23. 静安庄东,24. 三元桥南,25. 亮马桥,26. 白家庄,27. 呼家楼南,28. 大北窑北,29. 大北窑南,30. 双井桥北,31. 双井桥南,32. 潘家园桥北,33. 十里河桥北,34. 十里河桥南,35. 方庄桥东,36. 方庄桥西,37. 刘家窑桥,38. 木樨园桥东,39. 木樨园桥西,40. 洋桥西,41. 草桥,42. 玉泉营桥西,43. 夏家胡同,44. 丽泽桥,45. 西局,46. 六里桥南,47. 六里桥北里,48. 公主坟南,49. 玉渊潭西门,50. 航天桥南,51. 航天桥西
10,21:17:48,,,8.35,10.55,10.3,7.44,3.81,7.48,,6.02,5.74,2.4,,9.73,10.2,7.06,8.72,9.28,8.32,2.8,4.79,5.64,5.19,8.48,10.54,7.89,3.72,3.36,2.83,5.5,5.13,9.84,10.51,1.67,10.97,10.62,10.06,12.03,9.09,11.44,12.77,11.61,11.91,12.83,11.44,11.72,14.09,11.6,11.28,2.53,
11,07:03:16,,,8.6,10.16,4.89,11.36,4.48,6.14,,1.51,7.39,3.37,,10.43,9.31,5.2,6.24,7.27,4.23,1.67,4.68,8.68,4.04,3.4,4.17,13.15,3.67,3.71,2.59,5.55,7.61,9.27,9.75,,7.22,8.01,8.3,6.37,10.41,7.47,12.59,9.95,8.65,9.07,8.63,9.37,7.66,4.28,5.48,2.7,
12,10:05:36,,,5.43,5.78,7.65,7.8,6.3,6.74,,5.04,4.08,4.15,,12.74,12.14,,8.89,8.61,3.5,2.8,6.57,7.6,5.87,6.37,8.49,12.52,2.62,4.53,2.91,6.25,9.12,10.25,13.15,2.27,11.1,10.86,11.33,11.18,9.22,,12.33,12.4,13.5,12.98,11.21,14.04,10.19,10.26,6.76,4.28,1.7
13,13:28:53,,,10.17,10.31,7.76,6.23,5.81,4.6,,1.17,6.8,4.25,,14.28,10.32,,12.48,12.46,2.36,1.48,4.79,8.05,6.55,6.07,8.33,6.32,2.31,2.48,3.96,7.3,4.84,12.55,9.19,1.79,9.6,,10.96,11.76,9.51,9.18,13.68,11.92,13.58,10.89,9.58,12.78,14.07,10.12,6.06,2.42,
14,16:51:07,,,10.33,10.23,9.92,10.91,4.77,4.8,,1.39,6.42,6.56,,13.18,6.02,4.16,4.79,6.72,3.2,2.07,6.28,6.98,7.15,7.11,7.3,10.52,1.96,1.21,1.09,3.56,4.22,8.2,7.77,1.82,7.22,8.84,11.2,10.29,13.27,10.12,11.41,12.92,14.4,11.97,11.56,10.31,8.94,13.48,11.52,2.62,
15,20:03:51,,,8.9,10.3,,10.2,8.11,6.89,,1.61,8.66,8.04,,10.56,9.69,5.44,9.41,10.22,6.32,,5.02,7.07,5.87,7.6,8.49,10.08,2.94,3.92,2.72,3.14,5.65,7.98,9.29,2.23,9.84,9.54,10.46,10.19,9.29,8.12,10.79,10.11,9.99,11.22,7.89,9.31,9.32,8.34,8.94,3.23,
16,05:38:28,,,10.65,,13.08,8.3,,7.09,,1.92,11.35,3.82,,12.74,9.87,,11.3,9.99,7.27,,3.75,7.9,2.99,7.43,11.2,11.99,2.52,3.98,5.82,7.83,2.54,11.41,12.76,3.97,12.49,8.58,10.49,11.51,12.49,9.96,12.76,10.57,10.37,10.54,9.06,8.33,4.21,5.71,6.66,2.91,
17,08:29:10,,,18.75,6.91,6.95,10.2,2.97,4.17,5.0,1.65,5.54,5.69,,12.93,10.42,4.71,4.88,4.15,2.58,1.67,4.68,8.17,6.59,5.7,8.27,5.34,2.36,2.89,4.66,5.43,3.76,9.84,9.56,2.23,6.48,10.62,10.06,8.82,12.53,10.94,12.09,10.95,12.45,11.02,8.25,7.61,10.45,7.95,9.7,4.48,
18,14:39:59,,,7.53,6.15,8.47,5.02,8.28,5.84,,3.36,4.69,2.36,,10.54,9.54,6.23,9.76,7.63,2.49,2.22,6.13,5.95,4.95,6.79,5.4,6.12,3.67,4.66,2.38,5.36,6.08,7.98,5.14,7.94,8.43,10.86,7.83,11.38,14.08,9.49,11.33,9.47,11.15,8.14,9.84,13.3,9.53,7.51,10.28,4.41,
19,18:10:32,,,9.17,9.17,7.56,6.52,4.89,6.22,,1.38,5.58,9.32,,9.96,8.03,4.89,5.54,7.07,3.11,,5.14,5.93,3.72,6.92,8.18,7.31,1.86,1.15,1.55,4.49,2.64,10.4,12.57,3.6,11.1,11.26,12.69,12.62,11.17,9.18,11.92,11.89,11.72,12.13,12.66,13.8,10.26,11.72,12.57,4.68,
20,21:48:55,,,10.33,10.65,8.62,7.08,4.19,7.8,,1.44,5.43,4.84,,11.0,10.62,,10.85,12.64,3.12,2.5,4.68,9.16,5.35,7.03,9.48,11.88,2.67,7.43,3.87,4.32,3.42,12.55,12.76,2.19,10.47,11.06,12.87,14.05,14.3,10.4,12.33,13.7,14.12,13.69,9.58,12.5,10.17,11.4,9.73,5.0,
21,18:22:17,,,9.41,,6.78,4.45,8.47,6.13,,2.3,9.77,2.81,,12.45,11.36,4.89,7.93,9.56,5.74,,4.68,7.6,2.85,9.53,9.48,7.29,1.75,0.98,1.2,4.44,2.28,10.84,12.57,5.24,8.98,7.24,8.27,9.1,9.69,11.2,10.72,8.85,11.72,9.91,8.07,8.87,10.08,9.56,9.73,6.2,1.62
22,22:02:35,,,9.11,9.76,10.93,10.0,6.04,7.68,,4.56,12.16,3.88,,11.78,10.42,,10.56,9.99,5.45,,5.99,9.66,8.09,8.48,9.23,9.77,3.78,2.22,3.03,6.8,3.65,8.67,8.86,2.49,8.3,9.78,9.93,8.65,8.65,9.64,10.29,8.43,11.33,9.62,8.07,9.31,12.77,9.56,9.96,4.65,1.05
23,06:45:02,,,7.32,12.57,9.92,4.45,3.58,5.17,,7.52,6.34,5.36,,11.66,9.64,,10.09,5.82,2.19,0.81,5.14,9.16,4.27,6.07,8.18,10.11,2.7,3.86,5.31,6.96,3.23,11.8,7.89,4.09,8.57,9.78,12.01,8.82,10.74,8.63,12.59,10.03,9.07,10.22,8.8,9.03,8.78,4.69,6.28,2.62,0.59
24,09:44:27,,,6.96,6.72,4.86,6.59,5.03,4.49,,2.15,8.35,6.75,,12.59,10.08,8.32,6.57,6.46,5.6,,4.68,7.91,3.63,6.65,7.57,9.77,3.78,2.8,3.07,7.61,4.45,10.1,8.72,2.19,10.47,9.08,13.05,10.0,8.61,12.94,12.51,10.77,9.79,12.83,8.25,11.26,10.72,7.52,8.73,2.53,1.3
25,12:41:27,,,8.71,,,7.89,4.22,7.28,,3.84,10.2,7.02,,13.04,10.2,8.32,10.51,10.5,4.48,,4.9,7.87,7.49,5.95,7.19,7.76,3.14,4.67,1.69,6.74,7.76,9.97,11.81,1.7,9.96,,11.2,11.51,10.74,10.12,12.25,10.77,12.27,9.66,11.56,10.48,9.29,8.79,8.18,2.63,1.11
26,07:57:21,,,9.61,6.22,4.94,8.01,6.61,5.91,,1.99,5.1,5.53,,5.72,6.02,5.94,8.14,5.99,4.1,,1.77,7.6,3.72,4.53,6.37,8.02,1.5,2.54,3.63,5.48,2.5,9.84,11.44,1.21,10.7,10.38,11.72,11.07,9.78,14.02,13.03,12.45,10.37,8.12,12.38,11.04,10.14,6.21,9.2,4.34,0.52
27,10:56:06,,,8.5,8.06,6.82,9.23,4.97,7.68,,5.75,5.58,2.81,,12.88,10.96,7.62,9.41,7.38,4.08,1.92,7.11,8.46,5.49,7.6,8.69,4.38,1.68,2.87,4.67,6.42,4.1,10.55,10.4,5.29,10.37,9.32,12.13,10.67,9.69,12.94,12.94,10.77,11.15,12.59,11.56,13.54,8.83,9.04,12.1,4.34,
28,14:16:40,,,11.52,,8.87,7.73,3.69,5.44,,3.84,5.29,2.46,,12.88,10.08,8.8,8.12,6.59,4.9,2.5,5.26,6.79,3.97,4.15,5.72,5.43,1.32,3.34,4.36,4.95,3.99,10.99,9.15,,9.6,8.01,11.33,10.19,11.53,12.44,14.2,11.61,7.49,6.37,10.06,12.78,10.17,10.72,9.75,5.82,1.12
29,17:26:43,,,10.97,8.95,5.4,8.26,3.48,2.87,4.18,1.22,3.74,6.78,,11.28,11.04,3.11,4.71,6.84,3.06,2.07,4.28,10.18,3.3,5.95,7.77,7.9,2.74,1.37,1.48,1.9,3.71,6.93,9.15,6.42,12.0,7.5,9.93,11.9,11.93,11.7,12.59,12.25,12.27,13.83,12.87,10.74,12.92,12.61,11.47,4.51,3.76
30,20:52:16,,,8.87,,8.5,11.62,3.17,7.68,,1.73,5.62,3.37,,12.74,11.5,7.06,11.6,9.56,6.12,,4.56,10.86,8.09,6.5,10.78,6.26,2.78,2.29,3.63,5.66,3.02,9.41,11.05,2.55,12.15,,11.72,11.51,11.77,9.18,12.93,12.25,9.79,11.02,7.71,8.69,9.72,10.35,9.42,2.62,
31,08:55:02,,,8.5,5.01,4.76,5.58,4.95,4.83,,1.76,9.08,4.83,,11.54,9.96,7.06,5.43,3.23,5.45,,5.14,9.92,8.54,6.53,7.45,9.47,2.19,3.19,3.22,6.48,9.4,8.55,9.57,7.66,6.38,7.08,7.37,9.52,11.53,10.7,11.83,12.45,10.76,13.64,11.56,11.04,11.1,9.56,10.12,2.17,
32,11:52:03,,,5.51,12.51,,13.47,3.21,5.26,,1.49,4.96,5.53,,14.85,10.32,9.34,10.85,10.78,4.23,1.87,5.26,6.61,7.69,8.87,10.54,12.36,1.76,2.21,4.66,5.06,4.34,9.41,9.15,1.53,12.85,10.38,15.02,8.82,12.24,11.7,14.02,11.23,11.15,12.32,10.3,9.03,7.75,6.16,10.51,2.91,2.36
33,15:43:08,,,5.16,13.12,,11.16,7.42,4.83,,4.01,6.71,5.69,,11.66,12.34,8.08,7.93,6.32,3.63,2.8,6.28,7.07,5.77,5.57,5.74,8.15,2.01,1.58,6.05,5.85,6.84,4.4,9.71,5.29,11.1,9.08,16.6,15.35,11.93,10.7,13.48,10.67,9.2,9.13,4.7,8.69,11.79,,6.1,2.7,1.26
34,18:54:34,,,11.16,11.36,,5.5,9.85,6.04,,0.8,10.06,4.53,,16.21,13.15,,12.18,10.13,2.94,1.28,4.68,7.9,3.4,7.43,10.1,9.47,1.7,3.03,3.81,2.99,4.84,9.56,9.15,4.09,10.06,7.37,9.41,9.52,10.41,11.7,11.09,10.77,11.33,11.07,6.66,7.13,7.89,8.8,8.38,1.83,
35,06:17:17,,,,10.55,7.92,8.44,3.09,6.13,,2.87,8.87,5.36,,11.14,10.2,6.22,9.59,9.99,4.16,,7.8,7.24,2.92,7.27,9.62,8.82,1.98,7.61,2.2,6.53,7.41,10.1,10.88,2.23,10.12,7.24,12.69,10.1,10.23,7.8,12.42,11.42,11.33,10.07,8.63,8.15,7.67,6.02,4.12,1.99,1.24
36,09:05:12,,,3.96,4.68,,5.52,2.57,5.75,,1.38,4.93,4.53,,11.14,10.42,4.33,5.75,5.66,3.99,2.8,5.14,6.79,7.05,7.43,10.0,8.09,1.43,3.19,2.91,5.11,3.42,10.63,10.72,2.38,9.39,10.14,8.66,10.29,8.38,10.4,12.09,11.89,12.45,13.9,10.76,14.72,12.06,10.03,11.44,3.23,
37,12:04:24,,,8.5,,,7.89,3.91,6.76,,1.44,4.28,5.54,,12.59,10.72,7.84,9.76,10.13,3.03,1.87,5.19,6.11,4.86,7.6,9.32,11.5,3.29,4.57,4.66,6.53,2.85,9.0,11.63,1.99,10.47,,10.2,12.62,11.36,14.46,11.92,11.8,11.91,11.58,8.96,12.73,6.05,5.69,9.19,4.16,
38,15:51:10,,,4.26,,,10.2,5.8,6.14,,4.32,8.98,4.2,,10.71,9.64,9.34,7.88,5.9,4.9,,4.68,5.64,3.69,7.62,6.4,5.14,2.48,2.53,1.59,4.89,2.35,8.08,6.43,1.98,9.1,11.74,13.44,11.39,15.34,9.64,13.48,13.48,11.72,10.27,8.28,12.22,11.62,8.56,7.91,2.01,0.27
39,19:02:30,,,10.35,12.53,6.52,8.01,5.89,3.21,,1.74,5.54,8.04,,10.54,9.11,6.78,9.07,9.43,2.36,,5.14,6.79,3.67,7.27,10.1,8.42,1.7,5.77,4.57,3.96,2.03,7.65,8.72,6.92,8.81,8.3,8.3,9.3,8.38,10.7,12.59,9.95,10.17,10.64,8.78,9.02,12.42,11.24,12.94,6.2,1.56
40,06:47:50,,,7.9,11.36,8.29,6.17,2.97,4.71,,2.52,6.26,6.39,,11.28,8.5,6.22,8.52,9.28,3.03,1.67,3.67,5.43,4.95,5.82,7.7,8.94,3.1,3.11,2.2,6.53,6.65,8.32,7.56,6.42,7.29,9.96,9.65,9.52,9.18,6.61,9.57,8.14,8.93,8.87,6.71,8.33,8.98,4.3,6.74,4.47,
41,16:37:17,,,9.51,10.53,8.5,5.03,,4.83,,1.12,6.61,8.3,,11.66,10.72,4.52,3.89,9.12,5.6,,4.09,8.18,3.8,7.4,6.56,7.62,1.74,3.44,1.09,4.44,3.18,3.34,7.31,1.98,8.5,10.62,12.69,11.9,9.53,8.81,12.77,11.23,13.3,12.19,10.76,10.03,11.8,9.96,11.88,3.0,1.45
42,07:20:03,,,6.27,4.79,2.78,7.18,2.96,4.8,,1.62,4.08,6.06,,12.88,3.49,4.15,4.26,5.7,2.8,,4.14,5.81,1.52,9.21,8.59,8.99,2.24,4.13,2.48,5.66,2.93,9.76,12.0,7.16,11.63,9.32,13.95,12.81,11.17,9.52,12.25,12.4,14.98,9.21,,14.04,7.92,4.92,7.46,2.23,2.76
43,10:24:43,,,7.48,7.3,8.43,6.45,3.21,6.13,,2.97,4.36,4.4,,11.0,9.11,,11.26,8.04,3.53,,7.6,6.08,3.11,7.11,8.49,4.96,1.26,2.6,3.19,4.54,6.65,12.36,11.81,1.83,11.37,11.06,12.14,10.92,12.53,13.76,13.03,12.56,14.4,13.05,9.06,13.8,13.0,8.37,12.58,3.99,
44,13:51:33,,,8.71,10.76,10.94,6.66,9.42,7.09,,1.23,8.16,5.87,,10.43,10.42,5.39,9.41,9.69,3.33,,5.99,5.3,3.49,2.85,4.68,5.84,2.67,3.3,1.37,6.34,3.99,9.84,7.77,1.54,10.06,11.74,13.05,12.86,11.53,9.96,12.51,11.82,11.2,9.49,8.78,7.13,12.25,9.96,5.25,3.99,
45,17:06:59,,,9.84,10.0,6.26,6.45,2.86,5.17,,1.44,5.68,7.76,,12.3,6.22,4.52,4.97,6.32,6.87,,5.02,8.05,2.71,6.73,7.78,8.09,2.2,1.44,0.68,6.09,1.66,8.32,9.56,7.16,7.03,10.38,12.69,10.49,11.77,9.52,11.92,10.21,11.53,13.2,8.25,12.78,11.07,9.72,8.7,,
46,20:27:16,,,10.93,8.89,9.82,9.89,,5.81,,2.11,4.34,4.04,,12.59,10.42,4.98,8.32,9.99,4.12,,4.9,7.17,3.17,9.54,8.98,11.31,2.83,1.65,3.58,5.59,3.71,10.06,11.05,1.38,12.95,12.02,11.72,10.58,12.39,12.44,12.42,10.77,10.95,10.48,8.25,8.87,8.18,7.95,9.31,3.88,3.76
47,06:22:44,,,8.65,8.58,6.92,9.09,7.16,6.31,5.0,6.02,5.28,7.76,,10.56,9.2,6.78,7.14,9.94,2.19,,5.85,6.44,4.95,9.53,9.71,9.77,2.27,7.07,4.36,5.0,4.45,9.41,7.8,2.05,8.81,7.51,9.1,8.33,7.36,8.29,10.29,9.31,9.2,9.08,8.25,9.5,8.02,4.68,3.89,2.42,2.08
48,09:15:47,,,3.76,5.03,,5.95,4.4,4.57,,3.23,4.63,9.84,,12.03,10.72,8.8,6.87,4.85,5.3,3.1,6.13,7.6,3.84,9.37,7.69,12.31,1.74,4.13,1.07,6.39,3.52,11.47,10.51,0.82,11.63,10.62,9.93,10.29,9.4,11.44,12.42,10.27,9.79,10.1,8.8,9.86,8.6,7.87,8.82,1.82,0.52
49,12:17:42,,,6.76,10.83,9.0,5.39,1.98,6.13,4.72,1.74,5.54,7.02,,10.85,12.23,,6.86,9.99,2.61,3.1,6.28,7.07,3.07,8.67,8.89,10.17,2.08,2.95,2.86,,5.13,8.79,9.43,1.64,8.64,8.84,11.07,9.9,9.53,10.94,11.01,8.78,9.45,9.22,10.93,11.5,9.67,8.7,10.01,2.4,1.56
50,16:19:05,,,7.62,11.29,5.96,7.42,9.22,7.87,,2.78,6.34,6.37,,13.18,10.2,,10.27,4.99,2.18,,5.26,8.05,3.05,8.09,6.0,8.35,1.76,1.21,1.1,4.95,1.43,5.48,8.17,3.11,8.73,,10.01,10.96,10.99,8.9,12.68,12.68,11.72,11.58,5.36,10.02,8.2,11.91,10.81,2.53,
51,19:23:54,,,11.44,9.11,8.22,4.93,,5.03,,1.88,5.97,5.06,,11.28,12.99,9.54,10.09,11.34,3.28,1.28,4.68,7.91,3.02,9.37,7.37,4.14,1.47,3.27,4.47,5.11,1.76,9.84,6.38,2.72,11.4,9.96,13.24,15.11,12.17,9.8,14.4,13.46,13.58,13.97,8.38,11.04,10.11,12.11,11.86,2.97,
52,07:36:41,,,8.9,4.29,4.28,6.46,3.39,6.29,,4.84,2.63,5.69,,12.3,3.21,3.14,7.45,11.06,2.58,,2.05,1.63,1.4,3.43,6.44,10.25,2.02,2.36,1.58,4.04,4.45,10.4,9.86,2.67,9.84,12.4,12.69,11.57,9.39,7.29,15.15,12.21,8.47,9.49,12.66,9.86,11.05,6.18,8.58,3.99,
53,17:50:16,,,10.63,,9.83,3.93,5.21,5.05,,1.51,4.75,6.54,,12.3,8.6,6.78,4.4,9.69,2.58,1.48,3.34,7.24,3.0,7.15,6.0,7.6,1.64,2.39,0.58,5.55,6.3,12.75,12.95,1.99,10.7,9.54,13.41,12.26,13.86,11.44,12.93,13.82,14.12,14.79,12.1,13.3,9.96,10.82,12.07,4.48,1.08
54,06:30:26,,,10.02,12.84,10.96,6.0,3.21,8.96,,3.62,5.67,7.03,,9.62,9.2,9.34,8.72,8.04,2.72,1.67,4.56,6.95,4.95,7.43,6.66,9.85,3.4,1.97,5.96,5.71,2.02,8.55,9.71,1.87,8.0,7.83,9.93,7.07,8.52,7.8,14.2,10.69,9.34,11.72,9.32,9.76,8.13,4.45,4.53,3.45,
55,09:23:32,,,3.5,5.98,8.04,6.18,6.04,3.68,,2.87,11.35,3.94,,12.45,13.03,4.46,6.8,5.66,2.77,,6.28,7.9,5.27,6.92,8.27,9.85,2.06,4.23,1.1,6.74,4.34,10.4,12.0,1.08,13.22,12.02,10.06,12.16,10.23,10.94,12.0,12.61,11.53,13.09,8.04,9.73,9.83,9.64,11.64,1.71,3.68
56,13:04:46,,,7.83,,10.78,4.87,4.44,7.6,,1.74,9.92,6.06,,13.72,12.45,5.66,11.6,7.07,4.12,,5.99,9.16,2.94,7.6,6.44,7.17,2.46,3.1,7.27,5.0,5.71,10.55,8.17,4.09,10.47,9.96,11.72,10.67,11.93,9.52,13.48,11.94,11.53,10.37,12.1,13.54,11.61,7.18,11.06,4.34,2.21
57,16:32:07,,,8.65,12.51,8.12,7.89,6.13,6.57,,2.75,4.49,4.68,,11.78,11.36,,,7.73,4.7,1.67,4.09,7.9,6.82,4.24,4.52,10.01,2.6,5.91,0.78,5.29,1.45,5.86,9.71,5.7,7.13,7.83,12.41,12.38,12.24,10.94,12.17,12.8,10.17,11.85,8.44,11.96,12.44,9.64,9.52,4.48,
58,19:43:08,,,8.41,11.36,,4.76,9.26,5.61,,2.15,5.03,7.5,,12.45,9.31,6.22,7.93,11.06,3.9,,6.13,6.98,2.8,9.21,8.69,6.74,1.25,3.92,3.45,5.43,5.56,6.03,9.0,7.42,9.3,10.62,9.65,9.52,9.69,10.7,10.72,9.55,10.95,9.74,6.71,8.93,7.86,10.27,9.5,4.05,1.04
59,07:08:33,,,7.39,9.53,3.77,8.97,8.65,3.83,,4.31,4.99,4.53,,12.3,6.85,8.8,5.44,7.27,4.48,,5.26,8.17,9.22,2.89,4.37,12.17,2.05,3.17,2.33,6.74,2.35,10.99,9.71,,8.2,8.3,8.37,7.84,9.29,,11.92,11.05,11.33,8.93,10.73,9.06,7.38,4.52,4.96,2.11,3.26
60,10:14:39,,,5.41,8.29,3.68,7.03,2.77,4.6,,1.15,3.89,3.82,,11.28,11.36,,10.51,12.46,4.48,1.92,4.68,8.17,7.6,7.15,6.71,7.89,1.97,2.66,4.81,4.54,3.87,10.69,12.95,6.68,10.2,10.62,12.28,12.38,12.08,11.44,12.68,11.61,14.4,13.28,8.8,10.02,10.17,10.26,10.89,2.53,
61,13:40:48,,,8.97,11.8,6.78,6.8,9.65,5.32,,1.8,9.77,3.88,,14.47,10.72,7.84,10.51,9.69,3.9,,4.9,10.86,7.77,5.62,5.99,6.33,4.2,2.58,2.96,6.53,6.08,10.55,12.95,2.65,12.0,11.74,13.05,12.86,10.99,13.76,12.68,10.19,11.91,10.05,8.63,10.58,8.46,7.09,5.03,4.29,0.19
62,17:02:16,,,10.95,9.68,8.08,4.84,4.01,5.61,,1.67,5.04,3.28,,14.08,7.95,3.13,4.01,7.6,4.36,2.5,4.79,10.86,6.41,6.37,5.77,8.02,1.69,1.39,1.02,6.53,5.56,8.55,8.17,3.97,6.71,11.74,13.05,12.03,10.79,12.68,12.09,11.52,11.72,13.05,11.96,13.8,10.57,12.27,13.06,2.49,2.46
63,20:16:57,,,9.51,6.35,9.07,10.41,6.13,7.09,,1.32,5.16,7.26,,11.0,12.05,,10.56,12.06,3.43,,7.99,9.66,3.07,7.93,10.78,12.73,2.66,2.72,4.57,7.2,2.85,10.84,11.25,,9.72,8.58,12.87,12.74,10.79,11.7,10.65,10.29,10.76,10.41,8.78,8.68,6.84,6.78,7.36,2.74,3.96
64,06:53:17,,,8.61,9.17,7.06,4.35,,3.78,,1.16,4.93,5.36,,13.87,11.5,9.08,7.06,5.57,2.71,,5.02,10.18,3.96,6.4,8.98,9.44,3.14,3.26,4.54,7.1,3.87,10.1,12.57,6.68,9.48,9.08,10.46,6.31,14.76,8.29,14.04,9.87,9.07,11.32,9.06,8.33,7.86,4.45,5.8,2.64,0.53
65,09:54:58,,,4.83,6.64,5.26,10.68,,5.32,,3.23,7.18,3.94,,13.72,11.92,6.5,6.67,6.96,7.47,,5.02,7.43,5.27,6.36,8.62,10.11,2.89,4.46,2.83,6.74,5.56,10.69,12.76,1.98,11.63,,13.24,12.38,13.59,9.17,15.07,12.97,12.52,13.8,12.38,,12.06,7.0,11.75,2.53,2.2
66,13:18:18,,,8.74,10.09,10.04,11.38,6.21,6.18,,1.92,11.47,4.66,,12.03,7.05,6.23,13.6,12.46,3.2,1.67,4.79,8.92,2.6,9.21,8.59,6.89,1.68,7.74,2.59,5.0,3.04,10.21,9.93,7.94,12.0,8.58,9.93,13.64,10.03,9.18,12.77,12.4,11.91,10.59,11.0,10.58,15.69,8.64,9.48,2.43,3.59
