,Time,Bus_No,Station_No,Next_station,Remain_distance,Total_distance
153,09:06:13,26701,26,白家庄,1349,20885
154,09:06:38,26701,26,白家庄,1165,21069
155,09:07:03,26701,26,白家庄,964,21270
156,09:07:28,26701,26,白家庄,729,21505
157,09:07:53,26701,26,白家庄,399,21835
158,09:08:18,26701,26,白家庄,129,22105
159,09:08:43,26701,26,白家庄,0,22234
160,09:09:33,26701,27,呼家楼南,868,22070
161,09:09:58,26701,27,呼家楼南,720,22218
162,09:11:38,26701,27,呼家楼南,694,22244
163,09:12:03,26701,27,呼家楼南,520,22418
164,09:12:28,26701,27,呼家楼南,274,22664
165,09:12:53,26701,27,呼家楼南,242,22696
166,09:14:58,26701,27,呼家楼南,103,22835
167,09:15:23,26701,27,呼家楼南,0,22938
168,09:16:33,26701,28,大北窑北,443,23187
169,09:16:58,26701,28,大北窑北,289,23341
170,09:17:23,26701,28,大北窑北,240,23390
171,09:19:53,26701,28,大北窑北,0,23630
172,09:21:08,26701,29,大北窑南,373,24384
173,09:21:33,26701,29,大北窑南,224,24533
174,09:21:58,26701,29,大北窑南,42,24715
175,09:22:23,26701,29,大北窑南,0,24757
176,09:25:18,26701,30,双井桥北,925,24517
177,09:25:43,26701,30,双井桥北,773,24669
178,09:26:08,26701,30,双井桥北,574,24868
179,09:26:33,26701,30,双井桥北,400,25042
180,09:26:58,26701,30,双井桥北,156,25286
181,09:27:23,26701,30,双井桥北,26,25416
182,09:27:48,26701,30,双井桥北,0,25442
183,09:28:38,26701,31,双井桥南,417,26232
184,09:29:03,26701,31,双井桥南,108,26541
185,09:29:28,26701,31,双井桥南,0,26649
186,09:31:08,26701,32,潘家园桥北,887,26860
187,09:31:33,26701,32,潘家园桥北,566,27181
188,09:31:58,26701,32,潘家园桥北,206,27541
189,09:32:23,26701,32,潘家园桥北,0,27747
190,09:33:13,26701,33,十里河桥北,829,27429
191,09:33:38,26701,33,十里河桥北,469,27789
192,09:34:03,26701,33,十里河桥北,127,28131
193,09:34:24,26701,33,十里河桥北,0,28258
194,09:34:48,26701,34,十里河桥南,397,29294
195,09:35:13,26701,34,十里河桥南,154,29537
196,09:35:38,26701,34,十里河桥南,0,29691
197,09:36:53,26701,35,方庄桥东,1230,29173
198,09:37:18,26701,35,方庄桥东,924,29479
199,09:37:43,26701,35,方庄桥东,580,29823
200,09:38:08,26701,35,方庄桥东,230,30173
201,09:38:33,26701,35,方庄桥东,0,30403
202,09:39:23,26701,36,方庄桥西,519,31042
203,09:39:48,26701,36,方庄桥西,219,31342
204,09:40:13,26701,36,方庄桥西,0,31561
205,09:40:38,26701,37,刘家窑桥,1046,31953
206,09:41:03,26701,37,刘家窑桥,751,32248
207,09:41:28,26701,37,刘家窑桥,444,32555
208,09:41:53,26701,37,刘家窑桥,0,32999
209,09:42:43,26701,38,木樨园桥东,1274,32781
210,09:43:08,26701,38,木樨园桥东,947,33108
211,09:43:33,26701,38,木樨园桥东,608,33447
212,09:43:58,26701,38,木樨园桥东,260,33795
213,09:44:23,26701,38,木樨园桥东,0,34055
214,09:45:38,26701,39,木樨园桥西,658,34230
215,09:46:03,26701,39,木樨园桥西,318,34570
216,09:46:28,26701,39,木樨园桥西,0,34888
217,09:47:18,26701,40,洋桥西,506,36427
218,09:47:43,26701,40,洋桥西,192,36741
219,09:48:08,26701,40,洋桥西,0,36933
220,09:48:58,26701,41,草桥,1902,36934
221,09:49:23,26701,41,草桥,1584,37252
222,09:49:48,26701,41,草桥,1212,37624
223,09:50:13,26701,41,草桥,878,37958
224,09:51:03,26701,41,草桥,189,38647
225,09:51:28,26701,41,草桥,0,38836
226,09:51:53,26701,42,玉泉营桥西,1770,38116
227,09:52:18,26701,42,玉泉营桥西,1456,38430
228,09:52:43,26701,42,玉泉营桥西,1091,38795
229,09:53:08,26701,42,玉泉营桥西,750,39136
230,09:53:33,26701,42,玉泉营桥西,412,39474
231,09:53:58,26701,42,玉泉营桥西,100,39786
232,09:54:23,26701,42,玉泉营桥西,0,39886
233,09:56:03,26701,43,夏家胡同,357,41878
234,09:56:28,26701,43,夏家胡同,0,42235
235,09:57:18,26701,44,丽泽桥,2205,40810
236,09:57:43,26701,44,丽泽桥,1884,41131
237,09:58:08,26701,44,丽泽桥,1528,41487
238,09:58:33,26701,44,丽泽桥,1182,41833
239,09:58:58,26701,44,丽泽桥,817,42198
240,09:59:23,26701,44,丽泽桥,441,42574
241,09:59:48,26701,44,丽泽桥,0,43015
242,10:01:03,26701,45,西局,363,43455
243,10:01:28,26701,45,西局,0,43818
244,10:02:18,26701,46,六里桥南,665,44197
245,10:02:43,26701,46,六里桥南,369,44493
246,10:03:08,26701,46,六里桥南,0,44862
247,10:04:22,26701,47,六里桥北里,930,45237
248,10:05:08,26701,47,六里桥北里,718,45449
249,10:05:29,26701,47,六里桥北里,670,45497
250,10:05:53,26701,47,六里桥北里,517,45650
251,10:06:18,26701,47,六里桥北里,419,45748
252,10:06:43,26701,47,六里桥北里,254,45913
253,10:07:07,26701,47,六里桥北里,0,46167
254,10:08:17,26701,48,公主坟南,1166,46713
255,10:08:38,26701,48,公主坟南,1072,46807
256,10:09:00,26701,48,公主坟南,883,46996
257,10:09:21,26701,48,公主坟南,757,47122
258,10:09:43,26701,48,公主坟南,634,47245
259,10:12:08,26701,48,公主坟南,104,47775
260,10:12:33,26701,48,公主坟南,0,47879
261,10:13:48,26701,49,玉渊潭西门,1557,46743
262,10:14:34,26701,49,玉渊潭西门,1290,47010
263,10:14:56,26701,49,玉渊潭西门,1025,47275
264,10:15:18,26701,49,玉渊潭西门,747,47553
265,10:15:43,26701,49,玉渊潭西门,533,47767
266,10:16:08,26701,49,玉渊潭西门,285,48015
267,10:16:33,26701,49,玉渊潭西门,0,48300
268,10:16:58,26701,50,航天桥南,291,48509
269,10:17:23,26701,50,航天桥南,193,48607
270,10:17:48,26701,50,航天桥南,0,48800
271,10:18:12,26701,51,航天桥西,348,48652
272,10:18:33,26701,2,航天桥北,229,1264
273,10:18:58,26701,51,航天桥西,155,48845
274,10:19:23,26701,51,航天桥西,50,48950
275,10:21:03,26701,2,航天桥北,382,1111
276,10:21:28,26701,50,航天桥南,25,48775
277,10:21:53,26701,50,航天桥南,304,48496
278,10:22:18,26701,49,玉渊潭西门,0,48300
279,10:23:33,26701,49,玉渊潭西门,1067,47233
280,10:23:58,26701,49,玉渊潭西门,1436,46864
281,10:24:23,26701,48,公主坟南,0,47879
282,10:24:48,26701,48,公主坟南,514,47365
283,11:19:32,26701,47,六里桥北里,0,46167
284,11:19:57,26701,47,六里桥北里,350,45817
285,11:20:22,26701,47,六里桥北里,622,45545
286,11:20:47,26701,47,六里桥北里,957,45210
287,11:21:12,26701,46,六里桥南,0,44862
288,11:21:37,26701,46,六里桥南,639,44223
289,11:22:02,26701,45,西局,192,43626
290,11:27:02,26701,45,西局,724,43094
291,14:50:32,26701,44,丽泽桥,780,42235
292,14:51:47,26701,45,西局,526,43292
293,14:52:12,26701,45,西局,238,43580
294,14:52:37,26701,45,西局,0,43818
295,14:53:02,26701,46,六里桥南,464,44398
296,14:53:27,26701,46,六里桥南,230,44632
297,14:53:52,26701,46,六里桥南,0,44862
298,14:54:17,26701,47,六里桥北里,670,45497
299,14:54:38,26701,47,六里桥北里,383,45784
300,14:55:00,26701,47,六里桥北里,90,46077
301,14:55:22,26701,48,公主坟南,1099,46780
302,14:55:43,26701,48,公主坟南,839,47040
303,14:56:04,26701,48,公主坟南,558,47321
304,14:56:25,26701,48,公主坟南,335,47544
305,14:56:46,26701,48,公主坟南,200,47679
306,14:57:07,26701,48,公主坟南,52,47827
307,14:57:28,26701,49,玉渊潭西门,1578,46722
308,14:57:49,26701,49,玉渊潭西门,1370,46930
309,14:58:12,26701,49,玉渊潭西门,1126,47174
310,14:58:34,26701,49,玉渊潭西门,862,47438
311,14:58:57,26701,49,玉渊潭西门,559,47741
312,14:59:19,26701,49,玉渊潭西门,285,48015
313,14:59:42,26701,49,玉渊潭西门,0,48300
314,15:00:07,26701,50,航天桥南,136,48664
315,15:00:32,26701,50,航天桥南,25,48775
316,15:01:21,26701,50,航天桥南,0,48800
317,15:01:42,26701,51,航天桥西,335,48665
318,15:02:05,26701,2,航天桥北,266,1227
319,15:02:27,26701,51,航天桥西,146,48854
320,15:02:52,26701,51,航天桥西,79,48921
321,15:03:17,26701,51,航天桥西,25,48975
322,15:59:15,26701,1,航天桥西,0,0
323,15:59:40,26701,2,航天桥北,343,1150
324,16:00:05,26701,2,航天桥北,154,1339
325,16:00:26,26701,2,航天桥北,29,1464
326,16:00:50,26701,2,航天桥北,0,1493
327,16:01:14,26701,3,花园桥北,835,1355
328,16:01:35,26701,3,花园桥北,661,1529
329,16:01:56,26701,3,花园桥北,464,1726
330,16:02:19,26701,3,花园桥北,236,1954
331,16:02:40,26701,3,花园桥北,27,2163
332,16:03:02,26701,3,花园桥北,0,2190
333,16:03:25,26701,4,紫竹桥,474,2351
334,16:03:47,26701,4,紫竹桥,236,2589
335,16:04:10,26701,4,紫竹桥,0,2825
336,16:04:57,26701,5,万寿寺,398,3269
337,16:05:20,26701,5,万寿寺,153,3514
338,16:05:43,26701,5,万寿寺,0,3667
339,16:06:05,26701,6,为公桥,728,3506
340,16:06:28,26701,6,为公桥,510,3724
341,16:06:50,26701,6,为公桥,293,3941
342,16:07:15,26701,6,为公桥,123,4111
343,16:07:38,26701,6,为公桥,100,4134
344,16:08:00,26701,6,为公桥,0,4234
345,16:08:50,26701,7,苏州桥南,371,4603
346,16:09:15,26701,7,苏州桥南,321,4653
347,16:10:05,26701,7,苏州桥南,267,4707
348,16:10:30,26701,7,苏州桥南,0,4974
349,16:11:40,26701,8,三义庙,509,4818
350,16:12:01,26701,8,三义庙,448,4879
351,16:12:25,26701,8,三义庙,208,5119
352,16:12:50,26701,8,三义庙,49,5278
353,16:13:15,26701,8,三义庙,0,5327
354,16:14:05,26701,9,四通桥西,162,5717
355,16:14:30,26701,9,四通桥西,0,5879
356,16:14:55,26701,10,四通桥东,445,6686
357,16:15:20,26701,10,四通桥东,241,6890
358,16:15:45,26701,10,四通桥东,201,6930
359,16:17:50,26701,10,四通桥东,150,6981
360,16:18:15,26701,10,四通桥东,0,7131
361,16:19:05,26701,11,大钟寺,1147,6600
362,16:19:30,26701,11,大钟寺,898,6849
363,16:19:55,26701,11,大钟寺,652,7095
364,16:20:20,26701,11,大钟寺,421,7326
365,16:20:45,26701,11,大钟寺,329,7418
366,16:22:25,26701,11,大钟寺,187,7560
367,16:22:50,26701,11,大钟寺,0,7747
368,16:24:55,26701,12,地铁大钟寺站,315,7795
369,16:25:20,26701,12,地铁大钟寺站,103,8007
370,16:25:45,26701,12,地铁大钟寺站,13,8097
371,16:26:10,26701,13,蓟门桥西,227,9307
372,16:26:35,26701,13,蓟门桥西,0,9534
373,16:27:25,26701,14,北太平桥西,1154,9873
374,16:27:50,26701,14,北太平桥西,879,10148
375,16:28:15,26701,14,北太平桥西,603,10424
376,16:29:05,26701,14,北太平桥西,0,11027
377,16:29:55,26701,15,马甸桥东,1303,10308
378,16:30:20,26701,15,马甸桥东,1053,10558
379,16:30:45,26701,15,马甸桥东,765,10846
380,16:31:10,26701,15,马甸桥东,484,11127
381,16:31:35,26701,15,马甸桥东,215,11396
382,16:32:00,26701,15,马甸桥东,0,11611
383,16:32:50,26701,16,安华桥西,404,12125
384,16:33:15,26701,16,安华桥西,161,12368
385,16:33:40,26701,16,安华桥西,0,12529
386,16:34:55,26701,17,安贞桥西,706,12688
387,16:35:20,26701,17,安贞桥西,443,12951
388,16:35:45,26701,17,安贞桥西,196,13198
389,16:36:10,26701,17,安贞桥西,0,13394
390,16:37:00,26701,18,安贞桥东,717,13412
391,16:37:25,26701,18,安贞桥东,603,13526
392,16:37:50,26701,18,安贞桥东,483,13646
393,16:38:15,26701,18,安贞桥东,243,13886
394,16:38:40,26701,18,安贞桥东,0,14129
395,16:39:30,26701,19,和平西桥,574,13820
396,16:39:55,26701,19,和平西桥,397,13997
397,16:40:45,26701,19,和平西桥,28,14366
398,16:41:10,26701,19,和平西桥,0,14394
399,16:42:25,26701,20,和平东桥,125,15034
400,16:42:50,26701,20,和平东桥,0,15159
401,16:43:40,26701,21,太阳宫桥,585,15289
402,16:47:00,26701,21,太阳宫桥,0,15874
403,16:47:25,26701,22,西坝河,543,16464
404,16:47:50,26701,22,西坝河,339,16668
405,16:48:15,26701,22,西坝河,177,16830
406,16:48:40,26701,22,西坝河,14,16993
407,16:49:05,26701,22,西坝河,0,17007
408,16:49:55,26701,23,静安庄东,961,16871
409,16:50:20,26701,23,静安庄东,724,17108
410,16:50:45,26701,23,静安庄东,515,17317
411,16:51:10,26701,23,静安庄东,327,17505
412,16:53:40,26701,23,静安庄东,196,17636
413,16:54:05,26701,23,静安庄东,29,17803
414,16:54:30,26701,23,静安庄东,0,17832
415,16:55:20,26701,24,三元桥南,498,18806
416,16:55:45,26701,24,三元桥南,285,19019
417,16:56:10,26701,24,三元桥南,44,19260
418,16:56:35,26701,24,三元桥南,0,19304
419,16:57:25,26701,25,亮马桥,1165,20013
420,16:57:50,26701,25,亮马桥,893,20285
421,16:58:15,26701,25,亮马桥,638,20540
422,16:58:40,26701,25,亮马桥,379,20799
423,16:59:05,26701,25,亮马桥,147,21031
424,16:59:30,26701,25,亮马桥,0,21178
425,16:59:55,26701,26,白家庄,1764,20470
426,17:00:20,26701,26,白家庄,1516,20718
427,17:00:45,26701,26,白家庄,1276,20958
428,17:01:10,26701,26,白家庄,1165,21069
429,17:01:35,26701,26,白家庄,1110,21124
430,17:02:00,26701,26,白家庄,990,21244
431,17:02:25,26701,26,白家庄,785,21449
432,17:02:50,26701,26,白家庄,561,21673
433,17:03:15,26701,26,白家庄,329,21905
434,17:03:40,26701,26,白家庄,154,22080
435,17:04:05,26701,26,白家庄,0,22234
436,17:05:20,26701,27,呼家楼南,944,21994
437,17:05:45,26701,27,呼家楼南,764,22174
438,17:06:10,26701,27,呼家楼南,707,22231
439,17:06:35,26701,27,呼家楼南,641,22297
440,17:07:00,26701,27,呼家楼南,449,22489
441,17:07:25,26701,27,呼家楼南,274,22664
442,17:07:50,26701,27,呼家楼南,229,22709
443,17:09:55,26701,27,呼家楼南,150,22788
444,17:10:20,26701,27,呼家楼南,0,22938
445,17:11:35,26701,28,大北窑北,466,23164
446,17:12:00,26701,28,大北窑北,254,23376
447,17:12:25,26701,28,大北窑北,182,23448
448,17:14:55,26701,28,大北窑北,130,23500
449,17:15:20,26701,28,大北窑北,0,23630
450,17:16:35,26701,29,大北窑南,531,24226
451,17:17:00,26701,29,大北窑南,481,24276
452,17:18:15,26701,29,大北窑南,467,24290
453,17:18:40,26701,29,大北窑南,373,24384
454,17:21:10,26701,29,大北窑南,336,24421
455,17:21:35,26701,29,大北窑南,198,24559
456,17:22:00,26701,29,大北窑南,69,24688
457,17:22:25,26701,29,大北窑南,13,24744
458,17:23:15,26701,29,大北窑南,0,24757
459,17:24:30,26701,30,双井桥北,925,24517
460,17:24:55,26701,30,双井桥北,799,24643
461,17:25:20,26701,30,双井桥北,630,24812
462,17:25:45,26701,30,双井桥北,467,24975
463,17:26:10,26701,30,双井桥北,316,25126
464,17:27:00,26701,30,双井桥北,67,25375
465,17:27:25,26701,30,双井桥北,0,25442
466,17:28:40,26701,31,双井桥南,542,26107
467,17:29:05,26701,31,双井桥南,388,26261
468,17:29:30,26701,31,双井桥南,172,26477
469,17:29:55,26701,31,双井桥南,12,26637
470,17:30:20,26701,31,双井桥南,0,26649
471,17:31:10,26701,32,潘家园桥北,941,26806
472,17:31:35,26701,32,潘家园桥北,706,27041
473,17:32:00,26701,32,潘家园桥北,390,27357
474,17:32:25,26701,32,潘家园桥北,131,27616
475,17:32:50,26701,32,潘家园桥北,0,27747
476,17:33:40,26701,33,十里河桥北,817,27441
477,17:34:05,26701,33,十里河桥北,583,27675
478,17:34:30,26701,33,十里河桥北,454,27804
479,17:34:55,26701,33,十里河桥北,195,28063
480,17:35:20,26701,33,十里河桥北,0,28258
481,17:37:00,26701,34,十里河桥南,383,29308
482,17:37:25,26701,34,十里河桥南,234,29457
483,17:38:15,26701,34,十里河桥南,188,29503
484,17:38:40,26701,34,十里河桥南,0,29691
485,17:39:55,26701,35,方庄桥东,1322,29081
486,17:40:20,26701,35,方庄桥东,1070,29333
487,17:40:45,26701,35,方庄桥东,850,29553
488,17:41:10,26701,35,方庄桥东,693,29710
489,17:41:35,26701,35,方庄桥东,580,29823
490,17:42:00,26701,35,方庄桥东,359,30044
491,17:42:25,26701,35,方庄桥东,85,30318
492,17:42:50,26701,35,方庄桥东,0,30403
493,17:43:40,26701,36,方庄桥西,402,31159
494,17:44:05,26701,36,方庄桥西,138,31423
495,17:44:30,26701,36,方庄桥西,0,31561
496,17:45:20,26701,37,刘家窑桥,979,32020
497,17:45:45,26701,37,刘家窑桥,722,32277
498,17:46:10,26701,37,刘家窑桥,482,32517
499,17:46:35,26701,37,刘家窑桥,256,32743
500,17:47:00,26701,37,刘家窑桥,0,32999
501,17:48:15,26701,38,木樨园桥东,1163,32892
502,17:48:40,26701,38,木樨园桥东,947,33108
503,17:49:05,26701,38,木樨园桥东,672,33383
504,17:49:30,26701,38,木樨园桥东,381,33674
505,17:49:55,26701,38,木樨园桥东,0,34055
506,17:51:10,26701,39,木樨园桥西,781,34107
507,17:51:35,26701,39,木樨园桥西,503,34385
508,17:52:00,26701,39,木樨园桥西,246,34642
509,17:52:25,26701,39,木樨园桥西,0,34888
510,17:53:15,26701,40,洋桥西,622,36311
511,17:53:40,26701,40,洋桥西,476,36457
512,17:54:05,26701,40,洋桥西,252,36681
513,17:54:30,26701,40,洋桥西,0,36933
514,17:55:45,26701,41,草桥,1838,36998
515,17:56:10,26701,41,草桥,1525,37311
516,17:56:35,26701,41,草桥,1235,37601
517,17:57:00,26701,41,草桥,944,37892
518,17:57:25,26701,41,草桥,635,38201
519,17:58:15,26701,41,草桥,0,38836
520,17:59:30,26701,42,玉泉营桥西,1742,38144
521,17:59:55,26701,42,玉泉营桥西,1444,38442
522,18:00:20,26701,42,玉泉营桥西,1105,38781
523,18:00:45,26701,42,玉泉营桥西,808,39078
524,18:01:10,26701,42,玉泉营桥西,552,39334
525,18:01:35,26701,42,玉泉营桥西,250,39636
526,18:02:00,26701,42,玉泉营桥西,0,39886
527,18:02:50,26701,43,夏家胡同,821,41414
528,18:03:15,26701,43,夏家胡同,574,41661
529,18:03:40,26701,43,夏家胡同,262,41973
530,18:04:05,26701,43,夏家胡同,0,42235
531,18:04:55,26701,44,丽泽桥,2135,40880
532,18:05:20,26701,44,丽泽桥,1884,41131
533,18:05:45,26701,44,丽泽桥,1583,41432
534,18:06:10,26701,44,丽泽桥,1320,41695
535,18:06:35,26701,44,丽泽桥,1015,42000
536,18:07:00,26701,44,丽泽桥,715,42300
537,18:07:25,26701,44,丽泽桥,427,42588
538,18:07:50,26701,44,丽泽桥,0,43015
539,18:08:40,26701,45,西局,578,43240
540,18:09:05,26701,45,西局,308,43510
541,18:09:30,26701,45,西局,46,43772
542,18:09:55,26701,45,西局,0,43818
543,18:10:20,26701,46,六里桥南,625,44237
544,18:10:45,26701,46,六里桥南,311,44551
545,18:11:09,26701,46,六里桥南,0,44862
546,18:11:55,26701,47,六里桥北里,943,45224
547,18:12:20,26701,47,六里桥北里,643,45524
548,18:12:45,26701,47,六里桥北里,338,45829
549,18:13:06,26701,47,六里桥北里,0,46167
550,18:14:45,26701,48,公主坟南,1017,46862
551,18:15:10,26701,48,公主坟南,811,47068
552,18:15:35,26701,48,公主坟南,514,47365
553,18:15:59,26701,48,公主坟南,252,47627
554,18:16:20,26701,48,公主坟南,13,47866
555,18:16:45,26701,48,公主坟南,0,47879
556,18:17:09,26701,49,玉渊潭西门,1578,46722
557,18:17:30,26701,49,玉渊潭西门,1345,46955
558,18:17:54,26701,49,玉渊潭西门,1079,47221
559,18:18:15,26701,49,玉渊潭西门,818,47482
560,18:18:36,26701,49,玉渊潭西门,637,47663
561,18:18:57,26701,49,玉渊潭西门,572,47728
562,18:19:20,26701,49,玉渊潭西门,383,47917
563,18:19:42,26701,49,玉渊潭西门,115,48185
