,1. 航天桥西,2. 航天桥北,3. 花园桥北,4. 紫竹桥,5. 万寿寺,6. 为公桥,7. 苏州桥南,8. 三义庙,9. 四通桥西,10. 四通桥东,11. 大钟寺,12. 地铁大钟寺站,13. 蓟门桥西,14. 北太平桥西,15. 马甸桥东,16. 安华桥西,17. 安贞桥西,18. 安贞桥东,19. 和平西桥,20. 和平东桥,21. 太阳宫桥,22. 西坝河,23. 静安庄东,24. 三元桥南,25. 亮马桥,26. 白家庄,27. 呼家楼南,28. 大北窑北,29. 大北窑南,30. 双井桥北,31. 双井桥南,32. 潘家园桥北,33. 十里河桥北,34. 十里河桥南,35. 方庄桥东,36. 方庄桥西,37. 刘家窑桥,38. 木樨园桥东,39. 木樨园桥西,40. 洋桥西,41. 草桥,42. 玉泉营桥西,43. 夏家胡同,44. 丽泽桥,45. 西局,46. 六里桥南,47. 六里桥北里,48. 公主坟南,49. 玉渊潭西门,50. 航天桥南,51. 航天桥西
5.0,0.0,0.0,0.012452239827179287,0.02776762212927005,0.03820103047363759,0.01362862010221465,0.012161415146489774,0.025295109612141653,0.014671361502347416,0.014671361502347416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.0,0.0,0.024811747652342744,0.02965772836932952,0.02179453794599477,0.02800613454127221,0.03409461783462587,0.021221641176140938,0.02509604317061571,0.03347288109705663,0.07736133390012877,0.015547624834243658,0.04072285925927423,0.04555373183009825,0.03801423514038157,0.02654833843853872,0.046216691206835775,0.03960391439343171,0.017456123133118197,0.018103123072041403,0.015346838551258441,0.032175032175032175,0.030693677102516883,0.016903313049357674,0.016903313049357674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.023130088508968315,0.033485588685180194,0.025016822473908167,0.047757854318082,0.02613929353010121,0.022582828259688225,0.02265016076490682,0.02700520666495861,0.043847644168130084,0.01597635633348145,0.03483373886830036,0.03252571275112013,0.025157706350554376,0.024418235933186202,0.0360598248400263,0.03601874965600948,0.050691597912131535,0.03227825344345911,0.06981147879335241,0.031125421245424712,0.03386093881139705,0.022865570799532622,0.03853373837441645,0.035832561199260614,0.028509220017303202,0.02687356144156979,0.049134091717763284,0.016404199475065617,0.013706140350877194,0.01429388221841052,0.015069318866787222,0.02508361204013378,0.026968716289104636,0.02810567734682406,0.02782711663706335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,0.0,0.0,0.03552844988458426,0.05639439969068211,0.029322460549149096,0.045562847681591155,0.0505373227669422,0.042797484995027946,0.02618028867441101,0.055336004746319584,0.07354348887457757,0.01849686135272334,0.048563605187451835,0.06189524857780451,0.04161988565067388,0.037891139476311016,0.030680548883687736,0.03614249969694823,0.033197739852440775,0.042315374626197465,0.05426177645634337,0.06448798872227955,0.038956696985552916,0.04376344251651376,0.021588982311980726,0.07497299726841776,0.01850100136518298,0.0358260657843242,0.07655556533309214,0.030971284553134054,0.023579539762896274,0.02186131123895242,0.03562759376712865,0.0585795587307989,0.03463189320290173,0.028108102454687128,0.04215939168855117,0.0412400065641042,0.04674228513603159,0.0516179910545544,0.02573570851289873,0.021758050478677113,0.043516100957354226,0.021758050478677113,0.057736720554272515,0.08591065292096219,0.043264503441494594,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0495235074871232,0.0531341219697559,0.05975212506709766,0.052068707308317495,0.04218101153013565,0.03155670763249426,0.02713651248286875,0.03770406449141491,0.07720707019405555,0.02120372639240564,0.04640569858874664,0.0466473266136,0.08390705767529198,0.03066645737683424,0.035528590698045,0.046318485549776044,0.04335785289306924,0.04522454370543055,0.0722811211345847,0.04569508044138188,0.03242796529616227,0.012848743493252374,0.06240870517974331,0.035543605974868685,0.02479651242452222,0.03174071019871688,0.08764080805713291,0.02529510139909931,0.0433801162186277,0.04022154734949033,0.031977842623403495,0.06369580838673158,0.04388579756226815,0.03730872816550566,0.035892154915202736,0.05246382207397049,0.032152359852327096,0.04591896176073609,0.06300343581523538,0.033906796221061436,0.0475670692784985,0.052403450808600295,0.03320953257351361,0.08546762803389768,0.09350490196078431,0.04802482717425368,0.007226448052500475,0.0,0.0
7.5,0.0,0.0,0.04816624470994508,0.08290516985061029,0.06931122284355258,0.08335338929722579,0.035119773428843974,0.05579484135626355,0.031217492533379836,0.04107752897696399,0.04420136322575347,0.05771170395961494,0.03389220674019764,0.08662876445910478,0.06982103980243409,0.055998873514876486,0.0584178656655786,0.05660255977152356,0.06944085240512439,0.054205858411883405,0.12570428487773885,0.06472830546284396,0.06737466941150193,0.047504842934698525,0.057630268240543236,0.06961013903558148,0.036346044614675575,0.05008356268695799,0.05642732986171369,0.029335314554366523,0.03455869931562445,0.09763772314815554,0.03302497183907797,0.059047387973188675,0.036848227740452724,0.04234008112989643,0.038026785255595344,0.07923738535829655,0.05467944555144861,0.030859168845315952,0.03049915310959035,0.026383036130998253,0.0326420517793082,0.02527408496493418,0.03242022935948357,0.10249062269769371,0.0790964271563764,0.035989519755157705,0.011238693385627272,0.0,0.0
8.0,0.0,0.0,0.056124697861315104,0.057057788717102674,0.03713030110297633,0.07015436002318408,0.0439751150211537,0.06174377198537507,0.05467319802276319,0.07543090926661715,0.10207369637048486,0.04512455019017119,0.07418412424068396,0.06125102606251389,0.07289032054029006,0.04243926392470964,0.0598077565401214,0.0683458633528078,0.0356643048594945,0.03867499144913698,0.03661657489995285,0.13352275029150987,0.04528485784692338,0.0558551179669192,0.05852272040789203,0.08873135458468993,0.04330016370973772,0.05647511932554414,0.09444578055689166,0.08730430580161086,0.10335918928035052,0.05830370157571877,0.07813511481512678,0.0876749909708816,0.05359380502338498,0.06094548414984138,0.05731165862668458,0.05272624557761462,0.06380642261314111,0.077683799333956,0.053138338844324395,0.05372636390735335,0.06334429352372681,0.041102916780868186,0.03664387468831217,0.13978649344547694,0.03027649872878894,0.02373008483343679,0.011137228673217106,0.0,0.0
8.5,0.0,0.0,0.020139662286291292,0.0380241112648525,0.01718956182205497,0.05210638900969378,0.059871304385378084,0.03080307725929009,0.03844654238273731,0.08244061645314497,0.09587518449781257,0.02807916649807506,0.04668863602645315,0.09302361340642173,0.06664571455962404,0.06326365995084321,0.07292133582123261,0.028470984353337295,0.11054299488047932,0.07945460201742431,0.12158106828904108,0.048111175114003174,0.07578027142405634,0.07358567006638059,0.07738491217509048,0.09860413619920587,0.12318041970886716,0.11973209836598715,0.0,0.19685039370078738,0.032378335949764525,0.0713753978893779,0.042960532731502764,0.12895941047126644,0.0784434546056937,0.09061721572301695,0.08124111943915387,0.08164127931491508,0.05061146664360643,0.08273104430932136,0.04623764630946036,0.04838744566656792,0.05196354885887707,0.040145574143710956,0.0401321885021055,0.059273186757105106,0.12003171928371588,0.048131863789352414,0.020890896130692598,0.0,0.0
9.0,0.0,0.0,0.02816480539730519,0.030659502007014908,0.025277052587592497,0.04844996006254229,0.03516988541149301,0.024830784432271116,0.01901323877952551,0.0401171610594382,0.08131705036180252,0.01517367797675308,0.03474916662504814,0.04402209226770631,0.08175178997783937,0.037697083895602744,0.07088285115703237,0.07472959120996207,0.09235242333681722,0.09131744171866052,0.11828459335761755,0.04646424218606305,0.09924965338057395,0.06602346635631526,0.04716054742412965,0.12820697192820987,0.0882771547008479,0.055520310626000526,0.06179592870851031,0.08888639055275767,0.05747353029733986,0.06403693989220835,0.08753003924509584,0.05340904863837572,0.06952047600092959,0.10913060972863625,0.07427483733222369,0.0,0.0,0.0,0.07680491551459294,0.1152073732718894,0.08160581683168316,0.08664242383317616,0.09936003530839677,0.10798012287058274,0.14290633443112585,0.0827393754983574,0.069143706418618,0.0,0.0
9.5,0.0,0.0,0.024652398321294358,0.03527448013749043,0.02921434178906099,0.043586285397796715,0.0322871282978043,0.022147730620896505,0.022697708892640066,0.032336859718563225,0.06883482926068105,0.019252053370472193,0.033006517392635014,0.04280060179443182,0.039322647013684174,0.035692597656393106,0.029286446955384664,0.050763388950663256,0.043837494624769685,0.039855910728191925,0.09275070686058595,0.07173810432071642,0.12421921060457931,0.0774769699365264,0.10029885229035895,0.11079557014386122,0.03454077445963997,0.06291521692238256,0.09038659702235013,0.043277531725228004,0.1263577396754329,0.09124970629841411,0.025929969898449867,0.07139426629230088,0.0332039501478665,0.06814980528627061,0.0752807674969585,0.042168362736529054,0.05145099972871713,0.08089661207211193,0.06894454710415232,0.08403642532159648,0.08815925730318173,0.06869344508024873,0.06765992553797696,0.042709843588627235,0.05788222759496783,0.006990784874483635,0.0,0.0,0.0
10.0,0.0,0.0,0.02424488178102334,0.046836185557128505,0.02213718767615812,0.04208507417407487,0.03903889291843072,0.02603426181904182,0.02728457446919678,0.0334304254487788,0.10365959676570956,0.010606720420305025,0.029570514584373955,0.03782170999329871,0.031006554589330562,0.0251952110135633,0.03442762875123738,0.04253355679526493,0.053279446016206385,0.038034861229635335,0.04578614966952721,0.040798884748114085,0.05766140634561687,0.044018192064920046,0.05169061449577467,0.06229934904799687,0.04706306549137687,0.07310336618771497,0.09088967447341288,0.05800691465803847,0.05805890941972591,0.059563823805830175,0.037567781870268054,0.016150536157745962,0.01250770385183282,0.01363884342607747,0.006819421713038735,0.013365410318096765,0.01363884342607747,0.013365410318096765,0.013583265417006248,0.01363884342607747,0.01392369813422445,0.02811313006878144,0.08819813102276397,0.030942307407119507,0.048434711419623494,0.04766660721716901,0.05626651750955602,0.0,0.0
10.5,0.0,0.0,0.009768182046352736,0.01791316246162061,0.01436418202999488,0.030922937762560405,0.020371185523683902,0.010908307209157345,0.021568001875195333,0.03409034354251095,0.14410871801989966,0.017250035452013725,0.03122088813890056,0.04920457082700311,0.0656661540879783,0.025713876085510054,0.04349018693976716,0.03719729034077762,0.06553447605017083,0.04098083721483251,0.035607493176382954,0.045449264514983524,0.05554670754560825,0.032048081946941066,0.06043481815568747,0.08679181878389051,0.014844395288078753,0.03853369406519216,0.10274506619801593,0.03051301528357843,0.09356060539853041,0.05931879064969859,0.04114295979566494,0.07117251149061382,0.04804325568125517,0.046509651904822556,0.05593187548240319,0.0489763892860455,0.040989694447940664,0.04844350153292446,0.04754283303425685,0.04007064914562369,0.05705994286250737,0.04326381309183162,0.08172686099175473,0.06754811153237031,0.05926092534279669,0.01609515117272951,0.11018411967779057,0.0,0.0
11.0,0.0,0.0,0.019538756853356116,0.008511481499111809,0.012939767563364195,0.025579900809539508,0.01744181396319459,0.016995388026546297,0.012871402378462966,0.008366800535475234,0.06887050107688715,0.01645102676713504,0.01649835436590732,0.020579505117087886,0.01637859556674598,0.015470367877047642,0.02296084244724728,0.023224386131272996,0.022838842816944562,0.01871066258571096,0.0348229675026692,0.051754514084968124,0.04903398735765268,0.03593848823105516,0.04652009238015653,0.08798079762072676,0.040685387325292525,0.03582674659748684,0.0916739951588188,0.08739633148715459,0.057879485249937294,0.014755918821030814,0.021977178208668017,0.03841243233782617,0.02426197633276861,0.023516920855316942,0.016876961376592416,0.03513288000878847,0.01969656995948619,0.0308443181989233,0.04008000391497749,0.0714100638239512,0.06253957216776318,0.04369553482515485,0.03765269801076451,0.04175595620196091,0.05751788216680039,0.08413110668117961,0.05101889169251322,0.0,0.0
