,1. 航天桥西,2. 航天桥北,3. 花园桥北,4. 紫竹桥,5. 万寿寺,6. 为公桥,7. 苏州桥南,8. 三义庙,9. 四通桥西,10. 四通桥东,11. 大钟寺,12. 地铁大钟寺站,13. 蓟门桥西,14. 北太平桥西,15. 马甸桥东,16. 安华桥西,17. 安贞桥西,18. 安贞桥东,19. 和平西桥,20. 和平东桥,21. 太阳宫桥,22. 西坝河,23. 静安庄东,24. 三元桥南,25. 亮马桥,26. 白家庄,27. 呼家楼南,28. 大北窑北,29. 大北窑南,30. 双井桥北,31. 双井桥南,32. 潘家园桥北,33. 十里河桥北,34. 十里河桥南,35. 方庄桥东,36. 方庄桥西,37. 刘家窑桥,38. 木樨园桥东,39. 木樨园桥西,40. 洋桥西,41. 草桥,42. 玉泉营桥西,43. 夏家胡同,44. 丽泽桥,45. 西局,46. 六里桥南,47. 六里桥北里,48. 公主坟南,49. 玉渊潭西门,50. 航天桥南,51. 航天桥西
5.0,0.0,0.0,0.0150116304704829,0.020157093765341187,0.014158642076056799,0.0322908529641516,0.02570190055987931,0.023946360153256702,0.02579979360165119,0.023946360153256702,0.08366800535475234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.0,0.0,0.01719709797347612,0.027371157694260923,0.016146773729887244,0.026960030924162423,0.02297244190330119,0.020392994468858838,0.017132691912781634,0.023907243444407405,0.0483630568205679,0.02223527346696354,0.04439974430986754,0.07221642116702175,0.023960020276637423,0.014861522355930515,0.03496846613294901,0.026098093742598232,0.027656923992265357,0.02824625220458554,0.027066863409978534,0.027443086133831052,0.05787037037037037,0.05787037037037037,0.05787037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.02775818047436673,0.0427994595381827,0.019453186767915572,0.04009699679982516,0.0375515553762628,0.021288156900922738,0.028998819492951824,0.03022846785961884,0.04889584201780683,0.011906142877050413,0.033893483632328844,0.034443904044356544,0.032503566060327546,0.03273707136049505,0.04411611392093782,0.04417258447703449,0.016601235128253424,0.013991536957416222,0.022117952551800102,0.0226455710591378,0.03316559401662943,0.021904892481154653,0.028716638459334334,0.05259054878870772,0.027275691026457032,0.029765120005761717,0.030513617876529144,0.015881313048812806,0.024539638084840183,0.017998560115190784,0.03599712023038157,0.06053268765133172,0.020177562550443905,0.04035512510088781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,0.0,0.0,0.04466403545429481,0.06638122542631693,0.030709980543844124,0.057749726774860566,0.04465983558075181,0.024116311117957187,0.026201320063187896,0.028163507787332245,0.05254710019387395,0.018933476166761682,0.021793171723215807,0.02771793909335141,0.026866916080354426,0.023500353599361423,0.03129750252370881,0.020424507236120364,0.040954799494440045,0.024499639003110252,0.03176264377595602,0.03274038782503128,0.03176858379511557,0.021082588849885984,0.027783502748253492,0.029864652361897916,0.046018412483593146,0.03563839655160797,0.043958030249654556,0.04251702822870701,0.03826004490317642,0.02653349416724023,0.03770263341785476,0.04470552196153423,0.030015037015822574,0.035891523563629936,0.03245442222841421,0.023263933213387853,0.020076751883896366,0.025779855584957486,0.04387571345725361,0.045417667691296244,0.040383421409801036,0.03916761437777765,0.0357653791130186,0.1646090534979424,0.033738191632928474,0.0625,0.0,0.0,0.0
7.0,0.0,0.0,0.028997068256221253,0.06327824022948315,0.0493759776342875,0.06138142371918715,0.04695096334884749,0.03660103729787402,0.05862055711362932,0.05568697114154913,0.10038865368920984,0.05032844112362734,0.04372253966718089,0.05216630643867188,0.035539985684155936,0.030160898677729187,0.03894356449121031,0.035696257050074474,0.04071516157535289,0.026400001073169477,0.05618493278093784,0.03943313542259933,0.045117481441799646,0.014160069853139159,0.01402111092895248,0.046507979200286896,0.019800270700135722,0.0649282045185872,0.05045558537505306,0.026740257603992387,0.03245574847885581,0.0271544623408356,0.02635639125437986,0.040458004037401955,0.02708906276759082,0.033148822875170826,0.03092329770635695,0.03643598588901616,0.028275062448473273,0.036358262461332176,0.029129191377335602,0.029687584735947476,0.04131919481859601,0.024266203703703703,0.02074856191448007,0.036130540167835,0.031365343375295125,0.01644736842105263,0.012548785898526725,0.0,0.0
7.5,0.0,0.0,0.037965031818898896,0.06325222584533573,0.08091263212339363,0.0697433711849959,0.07317757813516508,0.03406765862293149,0.07193402993553503,0.04481476968303904,0.0752349739876773,0.03887608526722502,0.0825199982087278,0.0953333732793795,0.0860470018510362,0.05969946222456025,0.06212614634793854,0.05613272780780685,0.041840893151187934,0.0787517302120591,0.08689283512648982,0.08158334900947332,0.07632055436901777,0.06999169090579259,0.045345969188561784,0.06586238464332378,0.055556673809606105,0.09287812408176842,0.09585707502374169,0.02429985515600788,0.011479661169070364,0.013853699857214956,0.01079447322970639,0.04806192187295547,0.032274120527625405,0.028743832605352782,0.03312855624946888,0.03341469740109524,0.023898536609484333,0.0378666470795105,0.023883939157965564,0.027632285054660272,0.03295906321395313,0.024576697705660917,0.023102912679130713,0.07598425611751206,0.0333279047726344,0.019030077476123952,0.01107726520122822,0.0,0.0
8.0,0.0,0.0,0.02990871675590119,0.05681573842242088,0.03123753287878985,0.05413303365362677,0.06531934120167249,0.034188976679806644,0.04498674142836576,0.08383263169431,0.10535186811951325,0.018246404597868908,0.055879715183030615,0.06880424702893496,0.04068580359223701,0.026901767239469136,0.0629128547335334,0.07016664955115733,0.057675838673626856,0.09164740363236255,0.05198689381209141,0.06276671226222526,0.07401780142054741,0.09906467725626446,0.062175800932395525,0.07527393150501477,0.05284190214714629,0.05289089152211671,0.0881698313763531,0.040176606799346384,0.06578608966040098,0.047642868831747065,0.08011023966442804,0.08411130231009262,0.029372556381530083,0.06170985628856678,0.07466399128100654,0.06381445601629088,0.04236113391042969,0.04119356466166167,0.044198082033926105,0.011992007365282146,0.02158894645941278,0.026674045654997397,0.024382602052573924,0.06193468019610499,0.04607661120595414,0.015459319831787574,0.011518116328844287,0.0,0.0
8.5,0.0,0.0,0.023849098634928137,0.030048415073191646,0.01936198485956139,0.0709487530627437,0.058279172703914445,0.03446698412273094,0.037875125219845714,0.0969712396014323,0.07675295299218637,0.02883849089050934,0.07398375676986459,0.06640826611071717,0.06382601799113403,0.0469993947806091,0.04661531696016762,0.05643735584889504,0.07505097973147172,0.048690769136544264,0.0889942989860701,0.07026561038806138,0.09569963352833231,0.07254504071873516,0.07849649609496824,0.1009675244114049,0.05601300143439361,0.06994933469738406,0.12131741908450966,0.036073854867445125,0.0270255623329522,0.06155831479342653,0.05080234247257381,0.09132065152404001,0.052354103172112476,0.05175060674251707,0.05809430790813641,0.05247180436254348,0.029233046659205734,0.04196891359221407,0.042779192645971444,0.03795380241131104,0.03558025288984685,0.042396373951252,0.029084608036452946,0.05899196528871206,0.02686987636518999,0.07578996733680278,0.04600464821037559,0.0,0.0
9.0,0.0,0.0,0.00890330171633744,0.03817218767440007,0.015241794822448975,0.04264402059149175,0.03835224233476689,0.03183987437722291,0.01965358306921671,0.030676227843262308,0.04478236560011622,0.02072068204904254,0.024752453611480058,0.0458031891210637,0.06236358593045386,0.04191430698272355,0.09028118733612943,0.07925929751551662,0.05557951258909058,0.04398262000327147,0.08265406420507808,0.033961222486252184,0.06431314133310481,0.05962583247290107,0.05546937301406087,0.09384986450699657,0.08256460496273658,0.04812824981882638,0.15836116832889952,0.03356185219464257,0.036545491572699845,0.05179434310053572,0.0489311783977569,0.06400796101762629,0.0611138690088762,0.046338348011825514,0.07178658827079598,0.10954296315152921,0.06649477118613766,0.08763449703863313,0.0739078218592784,0.05979693441713957,0.06208779125595571,0.04203997198956797,0.05847413873701848,0.053235787293863746,0.04466414775879521,0.03513573046177536,0.02801491350238292,0.0,0.0
9.5,0.0,0.0,0.020325662861430182,0.026180715806798798,0.021029382798121374,0.025864589042883617,0.023740014518047182,0.018462814838716073,0.02460380000862486,0.012382034231358105,0.04157140894404821,0.005811250581125058,0.005914360066240833,0.011828720132481665,0.02211587413807681,0.039199173676766175,0.05223996740866874,0.04810628873597389,0.061377371159979856,0.03140079570465869,0.04677914251595519,0.07184126982756599,0.061552965567439194,0.036227238536232734,0.026126704905774675,0.04389065069029068,0.03333251947277952,0.030628433394759253,0.08897575736708323,0.054570926665142315,0.040924748267525124,0.06275258565425494,0.08846802165571756,0.07670177904749537,0.09339721266318203,0.08781555126411349,0.08474861824463369,0.07303247346572157,0.08301475978341669,0.07121213769728982,0.0661769669282939,0.06482674247073049,0.04580368611885461,0.061824686612822206,0.031155591121676984,0.06650146864863284,0.05224056862494292,0.05618927854447258,0.05013063804658754,0.0,0.0
