,发车时间,1. 航天桥西,2. 航天桥北,3. 花园桥北,4. 紫竹桥,5. 万寿寺,6. 为公桥,7. 苏州桥南,8. 三义庙,9. 四通桥西,10. 四通桥东,11. 大钟寺,12. 地铁大钟寺站,13. 蓟门桥西,14. 北太平桥西,15. 马甸桥东,16. 安华桥西,17. 安贞桥西,18. 安贞桥东,19. 和平西桥,20. 和平东桥,21. 太阳宫桥,22. 西坝河,23. 静安庄东,24. 三元桥南,25. 亮马桥,26. 白家庄,27. 呼家楼南,28. 大北窑北,29. 大北窑南,30. 双井桥北,31. 双井桥南,32. 潘家园桥北,33. 十里河桥北,34. 十里河桥南,35. 方庄桥东,36. 方庄桥西,37. 刘家窑桥,38. 木樨园桥东,39. 木樨园桥西,40. 洋桥西,41. 草桥,42. 玉泉营桥西,43. 夏家胡同,44. 丽泽桥,45. 西局,46. 六里桥南,47. 六里桥北里,48. 公主坟南,49. 玉渊潭西门,50. 航天桥南,51. 航天桥西
21,17:26:47,,,8.41,12.81,7.21,8.84,8.02,5.15,,1.27,8.35,,,12.3,10.93,4.15,5.43,6.72,2.65,1.67,4.38,9.16,2.75,9.05,10.66,8.87,0.4,1.67,1.82,3.6,2.22,8.79,12.38,3.34,10.56,10.62,10.96,12.16,10.03,7.13,12.77,10.93,11.53,13.05,10.3,13.04,9.5,10.61,12.3,2.82,
22,20:52:14,,,8.44,11.51,12.6,5.12,8.6,7.28,,2.54,5.67,4.53,,12.3,13.15,,8.72,12.06,7.07,1.87,3.99,7.07,4.09,6.92,5.45,5.26,2.48,9.8,3.45,3.41,5.28,10.84,12.2,,11.85,11.46,15.74,13.34,13.86,11.7,13.38,12.8,12.27,12.83,12.35,13.54,13.98,11.09,10.11,4.48,2.12
23,06:17:31,,,8.9,8.38,7.56,7.3,8.26,6.67,,3.21,10.06,9.32,,11.14,10.08,,10.68,8.61,6.12,,6.42,7.91,7.05,8.48,9.14,9.9,1.73,3.41,4.08,6.6,1.87,10.92,9.43,6.92,8.2,9.78,9.1,8.49,8.38,7.8,11.01,5.86,9.2,9.66,8.96,9.13,7.28,5.81,3.6,2.08,
24,09:05:18,,,3.76,2.54,3.8,6.8,7.62,4.72,5.0,5.39,5.1,5.69,,11.66,9.64,5.87,7.73,5.82,2.42,,6.57,7.43,5.3,4.98,7.61,6.31,1.62,3.38,2.18,5.66,5.71,9.97,11.05,,10.02,9.54,11.33,11.51,9.24,11.44,12.17,11.71,9.79,11.09,8.44,13.57,9.93,5.75,9.49,1.72,0.52
25,12:04:56,,,7.48,11.02,6.78,9.64,3.72,6.13,,1.68,4.75,5.06,,13.04,9.11,,10.84,6.46,5.87,,5.85,8.17,2.94,6.79,7.69,7.42,2.26,4.02,3.21,6.42,6.45,10.1,8.44,1.43,10.83,8.3,9.31,8.94,12.53,6.88,13.59,11.82,9.99,11.65,10.3,10.89,11.82,5.51,4.1,4.51,
26,15:51:12,,,10.69,9.87,,7.23,8.11,6.31,,2.11,7.21,1.76,,13.96,14.43,7.84,8.72,3.69,3.73,3.1,5.85,7.91,4.32,7.6,4.86,6.53,2.11,3.44,2.51,4.15,2.85,7.65,9.71,2.27,9.99,6.92,10.16,11.63,11.93,11.2,11.76,11.52,10.76,9.97,8.64,13.54,7.14,6.11,5.25,2.41,0.92
27,19:02:49,,,10.79,11.86,7.3,7.89,8.02,6.44,,1.62,4.81,6.37,,11.28,13.66,,4.28,3.54,3.63,1.48,5.02,6.11,3.3,7.43,10.3,10.11,2.58,1.72,4.57,5.85,6.27,8.32,8.86,,8.73,10.62,10.49,10.29,9.24,8.63,11.01,10.03,11.91,11.15,8.44,11.38,8.18,8.52,9.05,3.23,
28,12:52:19,,,8.61,11.07,,5.23,4.63,6.9,,1.07,9.08,4.53,,11.91,11.04,7.06,7.39,9.99,2.44,1.67,4.56,7.07,5.49,3.4,4.7,4.73,2.07,2.58,5.37,4.49,2.28,10.1,8.29,2.34,11.93,10.86,12.56,10.62,12.53,12.18,12.94,10.47,6.3,13.51,9.58,13.3,10.33,5.55,8.0,3.23,3.38
29,16:09:41,,,10.0,,6.52,5.05,7.82,5.9,,1.56,5.58,7.26,,11.27,10.5,9.08,6.85,3.69,2.58,,5.02,8.18,5.2,9.53,11.06,7.6,2.04,1.95,1.62,3.75,1.47,9.56,7.8,8.18,8.57,11.46,12.01,12.5,10.6,14.38,14.5,13.82,11.53,13.39,9.32,,7.7,6.01,5.53,4.51,
30,19:13:29,,,10.97,11.75,10.33,4.64,6.12,5.17,,1.74,8.35,3.37,,13.04,11.92,8.8,5.96,2.08,3.34,1.4,4.56,9.16,7.69,7.6,10.1,9.54,1.54,2.0,3.88,4.4,2.42,9.7,7.56,2.1,11.63,10.14,13.05,11.63,14.76,11.44,12.9,14.63,13.58,14.39,11.84,13.82,11.86,12.04,12.34,6.47,0.69
31,06:22:23,,,8.58,11.0,7.93,6.66,8.24,6.79,,6.96,4.59,3.28,,10.47,10.52,6.78,8.72,9.84,5.45,3.1,5.99,8.68,4.62,6.36,7.96,11.58,2.35,4.02,3.03,6.39,2.17,10.55,10.61,1.64,8.0,7.37,11.72,7.45,9.18,7.29,11.83,10.77,8.93,10.14,7.36,9.36,8.63,6.4,5.58,3.38,1.17
32,09:15:45,,,2.74,4.44,5.53,5.38,8.07,3.9,,5.28,9.39,3.28,,13.04,10.42,5.94,8.72,5.57,3.12,,7.6,8.18,3.53,6.91,9.71,7.06,1.77,3.41,3.33,4.86,7.04,10.06,11.63,4.95,9.3,10.38,9.41,9.52,11.53,,13.25,13.03,10.56,13.13,8.78,9.76,10.11,7.02,10.09,2.33,1.24
33,12:17:26,,,10.0,12.19,,10.92,3.84,7.28,,2.11,10.06,5.06,,13.18,10.42,,,11.6,3.25,,3.0,7.07,4.46,7.93,7.36,8.91,2.31,6.21,3.85,5.84,6.84,11.64,11.63,1.75,10.12,8.3,10.84,9.73,10.03,9.35,11.92,12.25,14.4,10.2,8.54,13.0,11.37,6.2,3.73,4.41,2.26
34,16:19:11,,,8.2,11.32,7.04,5.38,2.9,6.31,,1.5,7.31,6.21,,11.14,9.42,9.08,5.34,4.71,2.55,1.28,4.9,6.79,2.67,6.36,8.33,7.6,2.99,1.69,1.09,5.06,2.41,8.32,9.43,,4.25,12.02,11.5,9.3,11.53,14.02,12.85,11.99,10.56,11.74,12.1,12.78,11.1,10.37,10.01,2.08,
35,19:23:54,,,10.97,10.09,11.19,7.79,3.43,6.64,,2.6,5.58,8.04,,11.54,9.78,,7.79,5.99,4.48,2.5,4.38,6.61,2.99,4.26,5.82,10.08,2.7,3.27,4.47,4.57,2.22,9.41,9.43,2.85,11.63,8.3,10.34,11.63,8.74,13.48,12.42,11.71,12.6,12.2,10.73,9.52,12.11,9.43,11.84,3.36,
36,06:48:01,,,8.63,9.11,7.6,8.66,4.28,6.89,4.44,3.48,5.97,3.62,,9.84,9.2,7.06,8.14,7.38,3.83,3.1,4.79,,5.78,5.53,7.83,8.42,3.1,2.17,3.52,4.4,2.88,8.67,8.17,3.8,7.58,6.92,7.94,5.83,8.74,8.29,10.79,9.14,8.93,9.04,7.33,7.36,10.41,5.24,7.5,2.55,1.5
37,16:38:12,,,7.11,7.94,8.87,5.16,8.48,5.17,4.44,1.83,7.57,6.75,,12.59,9.02,2.38,4.58,6.23,2.44,3.1,3.59,9.16,3.74,7.11,6.19,7.66,1.62,0.96,0.73,4.04,2.15,6.56,9.71,2.85,7.29,,12.13,11.38,8.08,11.44,11.92,12.45,11.15,11.96,12.1,13.04,11.86,11.24,12.38,3.88,1.98
38,07:20:10,,,6.02,7.37,5.19,5.12,8.48,6.13,,5.04,7.31,4.92,,10.3,4.43,3.34,,,5.6,,6.13,7.24,4.34,8.67,8.79,8.76,2.01,3.26,4.14,,,9.7,10.4,1.19,10.47,7.08,7.72,11.51,8.09,9.17,13.48,11.05,11.72,8.54,10.52,10.74,8.88,6.16,6.51,4.16,
39,10:24:01,,,9.51,8.89,6.02,10.2,5.35,8.16,,1.14,8.66,4.66,,13.87,10.12,7.06,10.46,7.89,4.9,,4.09,8.68,3.24,4.86,6.94,6.22,1.52,2.45,4.67,6.74,3.52,12.0,10.61,2.85,11.74,11.46,12.28,12.03,9.24,13.48,15.11,10.95,11.72,11.65,10.06,11.5,11.29,10.11,7.12,3.06,
40,13:51:39,,,9.13,9.11,7.14,8.13,3.02,4.83,,1.25,5.16,6.04,,12.16,12.99,7.06,14.12,9.99,2.72,2.8,5.99,9.9,7.98,3.18,5.39,2.9,1.99,2.95,4.57,6.53,9.12,8.67,7.59,2.55,11.02,10.62,12.01,11.51,10.99,,13.12,12.97,11.53,13.13,8.28,11.72,14.36,9.32,12.69,2.23,2.96
41,17:08:23,,,9.03,9.11,6.02,7.97,8.02,5.6,,1.3,5.68,3.37,,11.91,11.64,3.11,5.34,6.59,2.8,,5.02,9.16,3.63,5.2,5.92,9.57,2.22,0.3,0.83,3.72,3.26,10.25,7.61,8.18,9.72,,12.28,13.23,12.79,10.4,12.43,12.84,12.45,13.14,10.06,11.96,9.79,11.39,12.97,6.77,2.23
42,20:29:26,,,8.05,10.0,10.04,4.37,,4.83,,3.9,5.67,8.28,,11.58,11.69,,10.7,10.13,3.63,2.22,4.79,8.17,1.64,10.66,6.14,6.47,2.04,3.71,5.59,4.43,7.41,9.56,9.71,5.11,11.52,8.58,12.13,13.52,10.6,12.68,12.93,12.11,12.09,11.26,8.8,11.96,10.21,9.12,9.63,3.23,3.24
43,06:35:23,,,7.47,10.48,9.92,9.36,9.46,6.14,,2.6,8.98,3.42,,10.71,12.05,7.06,12.18,11.06,3.57,,4.9,6.79,3.75,5.72,,10.52,2.16,5.71,2.59,5.66,6.08,8.79,7.77,2.86,7.41,6.76,8.79,6.62,7.55,7.96,10.01,10.03,9.45,9.74,6.52,9.52,9.03,5.43,6.23,2.58,
44,09:34:45,,,7.07,5.68,5.22,3.48,4.35,5.9,,5.2,8.87,2.46,,12.3,10.82,6.5,5.44,4.15,2.5,,6.13,8.18,4.04,9.37,11.35,7.69,2.0,2.17,2.02,4.09,3.23,9.7,11.05,2.72,12.75,8.84,10.68,12.38,10.39,9.96,13.25,11.23,12.09,12.13,12.1,9.02,10.03,8.04,8.92,2.53,0.54
45,12:28:26,,,11.31,10.79,,5.3,3.94,7.09,,3.9,8.85,5.06,,15.04,10.62,6.5,10.85,10.78,4.16,,7.8,6.27,2.93,4.66,5.8,6.43,2.35,2.45,3.73,6.53,3.13,11.83,11.05,3.27,11.97,10.87,11.44,11.77,10.79,8.64,12.85,11.94,8.07,9.73,11.96,10.62,9.57,5.76,9.49,2.53,3.24
46,16:26:56,,,8.22,11.88,9.0,9.61,3.06,6.29,,1.51,12.35,3.94,,11.28,12.34,,5.34,4.64,2.29,2.07,5.02,7.75,3.06,5.43,9.08,7.01,2.35,1.97,1.45,5.78,1.92,7.13,9.29,1.7,4.64,9.78,10.46,13.34,11.77,9.52,14.04,11.33,10.76,12.75,12.94,10.02,12.6,12.34,10.82,2.62,
47,19:32:39,,,9.79,12.24,7.49,8.3,6.34,6.79,,1.93,5.37,6.56,,10.56,11.78,,10.85,7.0,2.66,,5.02,8.18,4.12,7.15,4.44,10.79,3.33,2.95,4.66,3.8,3.42,9.84,7.88,3.18,9.72,9.54,9.52,8.49,10.23,8.99,9.19,9.47,8.65,9.66,8.07,7.67,9.67,9.2,8.32,2.53,4.0
48,07:23:16,,,7.26,7.11,3.93,5.38,8.26,4.49,,1.81,9.77,,,11.28,4.49,2.79,4.0,5.17,2.22,3.1,4.09,7.43,2.58,8.29,7.9,8.15,1.83,3.71,4.36,3.64,2.69,8.67,9.57,,9.3,,9.93,10.38,9.51,9.96,10.57,9.31,7.85,8.01,10.76,11.5,9.67,4.45,9.12,2.51,
49,17:15:40,,,8.17,,6.79,5.36,4.03,5.91,5.0,1.3,8.55,3.19,,13.18,9.64,3.53,4.58,7.17,4.9,,5.85,7.6,2.2,5.32,7.96,9.25,0.49,0.85,1.73,4.6,2.56,9.96,9.43,2.14,11.63,11.74,11.72,12.86,11.17,13.22,15.11,13.48,12.27,13.05,12.3,9.28,13.51,12.02,11.89,6.08,2.36
50,06:29:50,,,8.93,,8.33,6.8,3.23,4.74,,1.57,6.18,6.56,,11.78,10.32,7.62,10.85,9.43,3.5,,6.13,6.13,3.07,7.15,8.41,9.62,1.76,4.43,7.45,4.09,5.77,9.5,10.12,2.12,8.98,8.01,8.5,9.52,10.03,8.45,12.59,10.27,10.37,10.82,9.54,11.73,10.27,6.36,6.28,3.23,
51,09:23:39,,,5.35,,6.17,4.74,4.35,3.11,,5.39,9.26,10.12,,14.67,10.2,7.06,12.18,7.49,2.49,1.28,4.9,7.62,2.6,7.43,8.33,9.77,2.19,4.02,2.02,5.71,3.87,9.84,12.0,3.97,12.3,9.78,9.65,8.11,9.54,8.63,13.48,11.52,12.27,12.2,8.8,12.5,8.57,6.96,6.99,2.16,
52,13:05:03,,,9.82,,9.0,5.01,5.42,6.31,,2.87,9.08,6.65,,12.45,10.08,9.54,10.7,7.89,4.16,,5.14,7.6,3.05,2.98,4.09,5.47,1.64,3.02,3.33,4.44,3.61,10.55,8.04,5.11,11.52,11.06,11.07,11.28,10.79,9.17,11.76,8.92,8.93,13.13,10.3,12.5,11.95,6.87,9.07,4.16,2.08
53,16:32:15,,,8.63,10.16,6.52,7.89,4.28,5.5,,4.31,6.61,2.52,,13.04,11.5,4.98,4.3,12.06,5.99,2.8,4.19,6.11,5.03,5.57,8.27,8.02,3.29,1.21,1.12,5.36,2.69,8.67,4.4,4.22,9.84,7.64,15.74,10.67,15.34,13.48,12.59,11.8,10.95,13.48,8.74,10.74,10.72,11.43,11.78,6.47,1.42
54,19:42:51,,,9.42,11.32,10.74,10.4,8.11,5.9,,5.93,4.47,6.56,,11.0,10.32,,11.6,8.96,2.8,2.5,5.99,7.91,3.58,8.29,5.33,13.47,2.1,2.47,3.19,4.44,4.84,8.08,9.29,7.94,9.22,8.04,8.13,9.41,8.52,10.7,10.65,9.06,9.2,10.23,8.07,8.37,9.19,9.0,8.97,3.23,2.08
55,07:07:57,,,8.79,6.88,4.54,4.93,9.02,6.36,,3.34,8.98,6.3,,11.28,6.64,4.89,4.58,6.23,4.87,2.22,4.9,7.24,2.92,3.11,7.65,11.05,2.26,2.98,3.42,4.0,6.84,9.41,9.86,,6.54,8.58,7.68,8.41,10.03,7.8,10.79,10.47,9.2,8.94,8.25,8.15,5.65,4.02,4.4,1.6,0.37
56,10:13:29,,,8.35,9.44,6.66,6.12,2.86,6.21,5.0,2.78,5.68,3.94,,11.43,10.52,6.78,6.67,8.96,2.34,,6.28,9.66,2.78,6.5,8.09,9.85,2.18,3.89,2.39,6.42,9.12,12.75,7.17,2.65,12.3,11.46,13.05,10.96,11.77,9.49,12.77,11.52,10.95,12.75,10.3,12.78,11.86,8.8,9.36,2.9,4.13
57,13:40:45,,,10.35,9.78,,5.87,8.94,5.6,,1.5,8.77,6.54,,11.0,10.42,6.05,8.32,9.69,7.65,2.5,5.85,6.79,9.5,3.02,2.71,5.47,3.67,6.9,4.14,3.72,2.35,10.1,12.57,3.63,11.63,7.5,12.69,10.49,10.6,9.49,14.6,13.14,11.33,9.98,11.45,9.86,10.88,11.46,12.04,3.99,0.52
58,17:01:44,,,8.77,10.76,8.69,6.8,4.77,7.09,,4.82,4.49,7.76,,11.54,9.31,3.96,3.92,8.79,5.99,,4.28,4.9,2.42,3.63,7.21,7.84,1.51,0.33,0.71,4.09,2.17,8.55,8.72,3.46,14.08,8.83,12.87,13.87,,10.7,14.2,13.48,13.58,14.99,9.58,,11.65,10.84,12.54,2.79,2.19
59,20:16:43,,,10.44,12.81,9.0,7.66,,6.36,,5.75,10.2,6.3,,11.78,9.54,7.62,9.59,10.17,2.86,,5.26,6.44,4.04,7.15,8.27,8.35,2.35,2.73,4.66,3.92,3.42,10.25,10.61,2.47,9.3,8.04,10.46,9.9,7.95,8.63,9.57,10.11,10.37,9.49,8.07,11.26,10.79,8.34,9.69,2.42,3.16
60,06:52:59,,,7.52,10.09,7.21,4.86,8.02,6.56,,4.31,4.02,10.28,,12.16,10.52,8.32,4.58,6.46,2.18,2.07,4.19,6.79,2.58,5.95,8.49,8.66,1.73,7.07,2.91,6.9,2.56,10.69,12.0,2.47,8.78,8.01,8.16,8.86,10.23,11.44,12.85,10.47,12.36,11.58,11.56,12.78,8.23,5.83,6.74,2.17,5.18
61,09:54:49,,,10.17,10.81,7.56,7.39,8.32,6.31,,1.3,7.65,6.21,,10.37,9.02,4.71,4.79,6.72,2.8,,8.17,7.24,3.29,6.92,7.7,8.42,2.0,2.95,1.82,6.8,3.42,10.84,10.38,1.98,10.97,9.32,11.74,15.11,13.58,10.7,14.92,11.71,12.6,12.02,12.1,14.04,13.4,8.04,10.43,2.66,1.79
62,13:17:43,,,9.96,8.44,9.52,6.12,4.05,6.64,,1.93,6.55,3.15,,10.19,13.01,7.84,13.6,8.79,6.67,3.1,4.68,7.75,2.71,3.71,4.0,2.9,3.13,4.46,3.3,6.81,7.61,10.4,11.63,1.91,11.37,9.54,10.46,8.89,8.14,11.44,9.44,12.25,10.95,10.54,11.0,10.02,15.64,9.66,9.81,2.39,
63,16:45:05,,,7.8,11.7,6.02,8.66,4.94,5.76,,3.36,10.56,6.56,,14.47,9.09,2.94,3.74,7.63,2.35,1.67,3.67,7.43,2.7,5.57,8.85,8.71,2.13,0.95,0.61,2.72,4.22,7.23,7.54,2.86,10.48,9.78,10.34,12.38,8.36,12.94,15.23,12.45,10.56,13.88,9.06,13.8,10.26,12.66,11.95,2.65,
64,19:53:29,,,9.55,,9.61,4.45,8.72,7.87,,1.61,4.88,3.32,,11.66,10.72,7.62,9.24,9.69,5.8,,5.02,7.91,3.11,8.67,4.92,10.7,2.23,4.43,4.47,5.71,5.56,7.98,8.17,1.6,9.84,9.54,9.52,9.73,8.38,8.99,10.22,8.49,8.93,10.27,9.11,8.15,10.94,7.52,8.4,4.16,3.28
65,06:09:18,,,12.32,,7.71,10.68,5.96,6.13,,3.01,7.39,3.69,,11.54,7.76,,10.85,9.69,3.5,3.1,4.68,8.68,6.71,7.11,8.27,10.25,2.26,2.73,2.78,5.84,5.42,7.98,6.47,1.42,7.94,8.01,8.27,8.74,10.6,8.63,11.01,8.64,7.47,8.87,10.7,10.74,5.72,5.5,4.71,3.38,3.67
66,15:33:05,,,10.14,8.89,10.02,9.52,4.01,4.72,,1.74,6.61,4.4,,14.28,10.93,8.32,10.27,5.57,2.36,,6.13,9.4,8.94,5.72,3.81,4.89,3.06,3.89,3.88,6.09,2.42,7.98,8.72,7.16,8.43,9.78,11.2,10.67,11.12,9.35,12.93,11.33,9.2,10.82,8.44,9.03,8.92,6.41,7.03,3.38,0.59
67,06:01:56,,,8.78,10.09,7.71,7.52,,6.36,,3.52,5.48,3.88,,10.43,8.6,6.23,8.52,8.04,4.16,,4.68,7.91,4.4,7.43,9.63,10.08,2.1,1.5,5.67,5.06,2.93,10.84,9.93,4.09,7.48,7.83,9.93,9.3,11.17,10.4,12.59,10.77,10.95,11.98,11.22,6.19,5.41,5.63,4.32,3.33,
68,08:54:11,,,4.17,6.08,3.55,3.23,,6.13,,,8.45,7.26,,11.54,9.42,8.08,9.24,7.56,3.0,1.67,3.99,7.9,4.04,4.86,7.09,6.41,1.37,,2.41,6.74,6.65,7.98,9.29,3.58,11.74,10.38,10.84,10.29,13.11,,12.93,10.77,9.41,10.96,10.52,9.03,6.75,4.65,8.09,4.16,0.54
69,11:52:50,,,8.54,9.78,,9.94,,5.9,,1.55,4.7,5.02,,15.09,12.87,,6.39,7.27,3.03,2.8,4.9,7.9,3.07,5.57,7.83,9.77,3.18,5.03,2.48,7.61,3.99,10.99,11.81,5.11,12.75,8.04,15.46,10.0,10.6,9.49,12.0,11.14,11.91,10.6,8.96,9.2,9.08,5.43,8.83,3.99,2.12
70,15:41:01,,,8.87,,5.89,5.58,5.36,6.29,,1.34,6.11,7.76,,11.14,7.95,,7.53,5.47,3.5,,6.28,8.05,5.0,3.55,4.68,5.06,1.6,2.53,2.69,4.04,4.34,9.41,6.24,6.42,8.73,7.51,13.6,9.9,11.17,7.96,14.16,11.99,11.33,10.89,6.57,13.3,7.62,6.97,5.66,5.02,
71,18:53:50,,,7.89,9.24,10.46,4.98,6.92,5.9,,1.26,6.96,5.87,,11.14,9.64,8.8,6.3,2.76,2.87,2.5,4.79,6.27,4.2,7.43,8.79,8.82,1.99,3.44,4.67,5.36,1.94,7.87,7.66,1.32,11.85,9.78,9.41,10.19,11.26,8.45,13.59,10.27,10.76,11.02,8.44,7.0,7.75,8.01,9.79,5.28,
72,08:05:24,,,9.01,5.14,4.34,9.23,,14.17,,,13.9,14.4,,14.08,3.26,6.5,7.57,7.07,2.94,2.22,1.8,6.98,4.96,4.76,5.31,14.99,1.91,4.02,2.02,5.11,2.85,10.55,14.9,,15.51,11.74,15.74,12.03,12.53,13.48,14.8,15.09,6.92,9.68,12.38,13.3,7.79,3.08,5.37,3.2,0.62
73,16:01:38,,,8.83,8.86,5.78,9.61,4.87,5.46,,2.2,12.16,4.05,,10.71,12.34,5.66,6.8,4.71,1.87,2.07,4.79,7.91,5.69,8.29,10.54,5.3,1.68,4.46,1.47,4.8,9.4,8.44,8.44,2.86,8.66,8.58,10.06,11.9,11.65,9.96,16.13,13.59,14.12,10.54,8.63,12.78,6.34,6.4,7.16,4.16,
74,06:45:24,,,7.63,7.99,9.04,4.45,4.77,9.01,,5.01,9.08,3.39,,9.73,10.82,,11.3,10.13,5.0,,7.52,7.07,3.3,7.43,8.33,8.87,1.95,4.78,4.03,5.84,2.15,8.55,8.86,2.04,8.98,8.58,11.33,7.56,9.06,7.8,12.33,9.79,10.56,12.12,7.01,8.87,9.38,5.81,5.85,2.04,2.5
75,09:45:24,,,8.2,5.98,5.37,5.87,5.43,5.9,,2.08,7.82,7.5,,11.66,10.93,5.39,5.19,4.71,3.43,3.1,7.99,8.17,8.67,7.6,11.76,8.89,3.39,2.39,2.54,4.32,3.81,12.55,12.95,2.62,12.3,8.04,9.1,12.16,15.34,12.68,14.02,13.82,10.37,13.13,9.84,11.96,7.86,7.25,10.35,1.86,0.85
76,12:41:22,,,10.2,9.87,7.3,7.63,4.01,8.43,,4.48,11.09,4.67,,12.59,12.45,6.78,12.18,8.96,2.87,,5.14,7.75,6.94,4.56,5.33,6.84,1.57,3.3,5.31,6.09,4.22,8.67,9.86,6.92,12.75,8.3,10.06,12.74,11.93,10.94,12.85,11.61,13.58,8.16,9.0,9.86,7.29,5.83,8.18,2.16,
77,05:13:12,,,10.5,13.12,9.32,5.84,4.13,8.96,,6.02,10.82,,,10.19,10.62,,10.68,11.06,4.74,,7.99,6.78,3.73,8.26,12.4,13.9,2.5,11.94,8.34,5.48,6.45,12.55,9.75,2.97,11.12,,12.87,11.28,11.77,12.44,14.6,10.95,10.37,12.37,8.63,9.5,4.97,4.59,8.19,2.08,0.56
