,发车时间,1. 航天桥西,2. 航天桥北,3. 花园桥北,4. 紫竹桥,5. 万寿寺,6. 为公桥,7. 苏州桥南,8. 三义庙,9. 四通桥西,10. 四通桥东,11. 大钟寺,12. 地铁大钟寺站,13. 蓟门桥西,14. 北太平桥西,15. 马甸桥东,16. 安华桥西,17. 安贞桥西,18. 安贞桥东,19. 和平西桥,20. 和平东桥,21. 太阳宫桥,22. 西坝河,23. 静安庄东,24. 三元桥南,25. 亮马桥,26. 白家庄,27. 呼家楼南,28. 大北窑北,29. 大北窑南,30. 双井桥北,31. 双井桥南,32. 潘家园桥北,33. 十里河桥北,34. 十里河桥南,35. 方庄桥东,36. 方庄桥西,37. 刘家窑桥,38. 木樨园桥东,39. 木樨园桥西,40. 洋桥西,41. 草桥,42. 玉泉营桥西,43. 夏家胡同,44. 丽泽桥,45. 西局,46. 六里桥南,47. 六里桥北里,48. 公主坟南,49. 玉渊潭西门,50. 航天桥南,51. 航天桥西
49,07:57:24,,,5.93,6.57,,7.97,6.4,5.25,,2.11,6.08,4.05,,12.03,4.71,3.81,4.11,5.99,3.0,,5.99,9.4,3.93,3.8,8.69,8.48,1.97,3.55,1.28,6.42,7.41,9.7,13.15,6.92,9.84,8.04,10.68,11.07,9.39,9.44,12.33,10.57,12.27,10.96,11.51,10.02,5.81,4.42,10.19,3.1,0.54
50,10:56:00,,,10.95,9.08,,6.96,3.83,5.46,,2.69,10.44,4.15,,12.03,11.64,,10.68,14.34,1.59,,4.19,11.14,4.8,3.58,7.14,4.63,2.16,3.46,7.61,6.48,2.93,12.0,13.5,1.42,12.96,,12.55,12.03,12.53,11.2,13.82,13.59,15.84,12.6,13.44,11.73,10.72,11.18,11.37,2.59,5.44
51,06:30:31,,,8.18,12.81,10.52,10.2,4.76,5.46,,2.78,4.76,6.04,,9.84,10.62,7.84,11.08,8.79,4.48,2.07,4.05,6.79,5.85,5.33,7.7,10.43,2.66,5.64,4.25,6.74,7.41,7.76,11.25,2.1,8.1,,9.93,9.62,10.6,8.45,12.33,10.11,11.72,9.89,6.36,12.51,6.7,6.7,8.19,1.23,0.32
52,09:23:30,,,8.98,12.3,5.78,9.64,8.26,4.6,,2.16,5.34,6.04,,10.71,11.5,,,5.27,2.61,,4.79,5.64,3.88,8.48,7.14,7.19,2.44,3.53,2.59,3.56,5.12,10.84,9.86,7.42,10.58,,11.55,11.51,11.93,8.12,10.72,12.34,9.79,12.75,11.84,10.31,3.73,7.0,10.88,2.1,4.28
53,13:04:49,,,9.17,11.58,,10.68,8.32,3.97,,4.45,4.12,5.53,,12.03,12.45,5.66,8.89,9.28,2.56,1.28,4.56,7.24,6.82,7.27,5.33,4.41,1.51,5.71,1.51,4.31,8.82,10.25,9.71,3.58,11.63,10.14,11.72,12.03,11.93,14.24,12.42,11.71,13.84,10.96,13.15,9.52,9.39,8.65,10.21,2.53,0.36
54,16:31:49,,,8.93,10.56,,5.22,2.39,9.44,,6.26,8.35,6.56,,10.85,12.6,,7.73,4.48,2.3,2.07,4.02,7.91,6.73,4.04,2.52,2.27,1.35,1.0,1.38,5.71,1.76,8.44,9.43,2.47,9.48,11.06,10.46,12.16,13.64,10.4,12.85,12.14,12.09,13.39,,10.96,12.81,12.14,13.55,2.27,5.18
55,19:53:35,,,10.86,13.14,,9.81,4.84,8.24,,4.56,8.98,4.84,,11.66,10.62,8.08,9.93,,2.71,2.8,6.13,6.27,3.03,9.53,11.2,9.85,1.35,2.65,5.1,4.97,2.17,10.84,9.86,3.83,11.85,11.46,10.31,11.28,12.39,14.02,13.59,13.05,10.17,9.68,6.47,7.97,7.34,8.24,7.79,1.99,1.56
56,07:03:39,,,,10.09,4.87,6.57,3.23,4.75,,1.39,7.57,4.27,,10.3,9.87,5.87,4.97,7.49,3.2,,6.91,5.64,5.78,6.22,6.82,7.54,2.56,2.41,4.47,2.4,4.7,9.84,8.86,1.6,10.37,10.38,11.72,12.5,12.08,11.44,13.25,12.8,4.54,13.46,8.25,10.74,7.69,5.17,6.33,3.23,1.92
57,10:05:51,,,8.51,9.24,5.84,8.02,10.07,5.19,,3.62,6.11,2.81,,11.54,6.81,3.81,5.44,7.49,4.59,1.48,6.42,7.24,5.49,5.62,9.08,11.43,2.07,2.72,4.54,3.68,2.78,9.97,6.29,3.97,12.57,8.58,12.87,11.76,11.36,13.22,14.7,13.82,15.56,11.83,7.71,6.99,5.81,4.34,9.84,2.53,
58,13:40:57,,,8.9,11.32,,5.58,8.43,6.06,,2.02,7.57,3.94,,11.91,11.04,7.06,7.57,5.66,5.3,,3.9,8.17,3.41,7.6,6.49,4.67,2.62,4.43,1.65,4.69,1.81,9.56,11.81,7.94,12.65,9.08,13.41,12.26,9.69,13.48,14.6,13.14,10.37,11.13,13.77,9.73,11.86,11.91,12.73,2.26,
59,17:02:06,,,11.48,,7.18,10.6,8.83,3.84,,0.43,5.22,3.37,,14.47,10.32,,,7.73,3.63,,5.26,7.24,2.44,2.66,13.03,9.91,1.46,0.33,1.06,5.57,1.81,10.4,6.0,2.86,11.63,9.32,13.79,14.43,11.36,14.46,14.7,14.38,14.68,14.05,9.84,13.6,10.38,14.54,12.46,4.28,0.52
60,20:23:46,,,9.0,9.78,8.76,9.16,4.77,5.66,,6.26,8.26,4.66,,12.16,13.03,9.54,13.6,12.64,2.44,,8.56,9.4,3.6,7.43,11.54,15.38,3.35,1.4,3.1,3.3,3.76,12.55,9.93,1.82,10.47,9.32,13.24,12.16,12.24,9.17,12.51,11.52,11.72,13.05,12.94,9.02,13.13,9.68,11.2,2.33,2.36
61,06:44:58,,,9.62,10.87,6.52,5.5,4.61,5.9,,1.3,4.34,4.04,,12.45,8.77,6.22,9.07,7.56,2.5,2.8,5.85,5.79,2.71,4.86,7.74,9.65,1.83,6.88,5.31,6.42,1.63,12.93,10.12,2.55,12.45,8.04,15.24,9.9,10.99,11.44,11.92,10.12,9.34,11.26,5.69,8.48,7.99,5.43,5.72,2.64,2.26
62,09:44:51,,,8.91,8.38,6.87,10.68,,6.04,,2.3,3.37,4.4,,12.3,7.51,6.78,12.48,12.28,2.3,3.1,4.38,8.46,3.07,8.29,12.4,9.02,2.33,6.37,3.59,6.6,4.7,6.47,3.29,5.45,13.11,9.54,,13.66,11.36,9.8,13.25,14.04,13.58,14.82,7.33,7.49,4.87,3.7,11.05,4.16,3.76
63,12:41:05,,,12.06,11.0,6.78,5.81,3.58,6.79,,6.02,4.59,6.56,,12.27,11.5,,10.68,11.06,5.29,,4.68,8.68,8.81,6.07,6.31,5.78,3.26,2.33,1.66,8.62,2.35,7.33,5.63,,13.09,8.04,15.24,12.74,10.6,13.48,12.59,13.46,14.12,6.99,10.36,10.74,9.57,5.41,10.77,3.1,2.3
64,16:26:37,,,9.96,,,6.18,2.86,6.21,,2.09,10.01,3.37,,10.56,12.4,9.78,11.0,4.78,2.49,3.1,4.9,6.11,7.38,6.64,1.64,2.17,1.13,1.0,0.9,6.26,,11.04,8.72,3.27,11.52,8.84,10.31,12.26,13.64,10.21,13.82,12.8,10.76,14.61,10.7,13.8,8.45,14.33,13.54,3.16,0.18
65,19:43:22,,,11.77,13.43,,10.03,,7.48,,5.28,9.77,8.8,,11.92,12.11,,10.39,9.84,3.5,,6.13,7.62,4.55,8.48,10.1,8.48,0.92,3.34,2.24,5.78,3.99,9.7,9.71,7.42,10.06,9.96,9.93,9.52,10.03,8.29,9.7,9.23,10.56,9.49,8.25,9.36,9.72,9.24,10.43,1.83,3.73
66,06:53:35,,,8.77,11.48,8.46,6.38,6.42,8.05,,1.16,4.68,6.59,,11.27,9.54,6.5,7.19,10.98,3.25,,4.33,8.05,3.82,6.53,6.68,9.21,1.99,8.0,3.45,6.9,4.99,8.79,9.18,7.16,8.2,6.92,10.84,9.73,9.4,8.45,10.08,7.64,9.2,9.16,6.23,12.78,9.03,4.33,7.64,3.23,2.03
