,0.005,0.01,0.015,0.02,0.025,0.03,0.035,0.04,0.045,0.05,0.055,0.06,0.065,0.07,0.075,0.08,0.085,0.09,0.095,0.1,
NoControl,0.8082119975040226,0.7978855056108176,0.7818299700858066,0.7599464097157188,0.7370414082867359,0.7178974698018281,0.7086878989920925,0.7143680502428666,0.7295563834626619,0.741784463393598,0.7534132144110085,0.7641767089229603,0.7662262377463085,0.7672588348559435,0.7569405308121359,0.734230957356212,0.7032231872259885,0.6699058139296565,0.6369246435782351,0.6042896372590006,
AtStationControl,0.8452382558407742,0.846836212208654,0.8465876158578942,0.8469127371882683,0.8485589776346639,0.8475256111228979,0.8476185685841628,0.845371129225272,0.8430039399851885,0.8410262576612414,0.8362497843023458,0.8296442814542091,0.8201222632210624,0.8067210471072737,0.7831782027709869,0.750651960774729,0.7149115580111323,0.6801211499845704,0.6428894451906415,0.6078230737634712,
InterStationControl,0.8391326840220238,0.8398997432073756,0.8406901955014456,0.8409160340750315,0.8428897115515477,0.8434278024978855,0.844624158766563,0.8444895949426998,0.8434199292865131,0.8436616800211452,0.8396707372340508,0.8339446516135769,0.8238275292887611,0.8060001671781181,0.780696256478655,0.7497189653168015,0.7125745046565493,0.6766309232098938,0.6404942929197867,0.6075789956766844,
JointControl,0.8427002748001109,0.8435994323672409,0.8441353277676061,0.8450279664760145,0.847016138892872,0.8487996315954015,0.8502643534658855,0.8503295894473382,0.8510982640067505,0.850583965886986,0.848454100808397,0.8430931462111307,0.8318834196485687,0.8139696978629886,0.7869082465102899,0.7526154445537678,0.7152695284432482,0.6785094240105133,0.6429027849204799,0.6078221391605133,
MinimumHeadway(Baseline_1),0.8231403108185841,0.8201786340868109,0.8139395494889093,0.8062169124239026,0.7989646581654308,0.7971737688105143,0.8003257382947027,0.8067986662731156,0.812240076306797,0.8162819949568362,0.8173351730545406,0.8168034246865744,0.8079348369970535,0.7969027655321426,0.7726392861624172,0.74050153313025,0.7076627426189199,0.6734465971518244,0.6378888343824819,0.6045713746395347,
QuadraticEberlein(Baseline_2),0.8070608948775069,0.8005972067812595,0.7862795436486172,0.7680799277250818,0.7485557377248202,0.7320237417626043,0.7236459602773693,0.7237288365041488,0.7240207519370432,0.7253698132076949,0.7350979113450578,0.7418081109600354,0.7508660455252272,0.7532310412339173,0.7484044314689186,0.727874450786232,0.7043375401286461,0.6697509353469587,0.6360542197129252,0.6037000282057091,
He(Baseline_3),0.8241446669923005,0.8410442229185398,0.8440477606230264,0.8443928275449406,0.845137314794728,0.8436637495965545,0.8419848653463816,0.8389922251966487,0.8370550316733489,0.8323579922457176,0.8272230435278755,0.8180834474697809,0.8085248298312985,0.7934873120859575,0.7704467264536768,0.7440312370271053,0.7095170333949331,0.6767388490865557,0.6434066891604551,0.6065879888158309,
