,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,
AtStationControl,0.7190938619539418,0.7285346521876783,0.7414957992692641,0.75401306982829,0.768510670212676,0.7809185869317986,0.7937434956389825,0.8065197316844815,0.8199480273769049,0.8300300107671942,0.8373865722080633,0.8425846867773447,0.847614192868992,0.8514591955823642,0.851356889534689,0.8507688507671431,0.8505283848827232,0.8507770779323175,0.8504655191918411,0.8505682885246412,0.8504102436574285,0.8505862184792887,0.8505573877696497,0.8503279675076737,0.8506332144025012,
MinimumHeadway(Baseline_1),0.7184640214364848,0.7250546311271894,0.7321821943990002,0.7409361539129625,0.7484714441230516,0.756128511893163,0.7638961062647467,0.7719998111635594,0.780050075584333,0.787060052287246,0.7904819508900386,0.7947570482684415,0.7975198050976351,0.7976512852402958,0.7994649468617078,0.799360512623708,0.8002672367802695,0.8003953700163382,0.8003583678245765,0.8006074849820041,0.8008218982331888,0.8011301377430459,0.8008417054120466,0.8011207316834696,0.8004931809520237,
